replica,network,population,sigma,true_model,net_size,colab_cond,strategy,RR
2,Small,Tess,0.2,7,413,COLAB,colab,0.8703703703703703
2,Small,Tess,0.2,7,413,COLAB,neighbor,0.6177024482109228
2,Small,Tess,0.2,7,413,COLAB,research,0.5492424242424242
3,Small,Tess,0.2,7,413,COLAB,colab,0.7304347826086957
3,Small,Tess,0.2,7,413,COLAB,neighbor,0.6369982547993019
3,Small,Tess,0.2,7,413,COLAB,research,0.5376623376623376
4,Small,Tess,0.2,7,413,COLAB,colab,0.8222222222222222
4,Small,Tess,0.2,7,413,COLAB,neighbor,0.6067415730337079
4,Small,Tess,0.2,7,413,COLAB,research,0.4946236559139785
5,Small,Tess,0.2,7,413,COLAB,colab,0.7941176470588235
5,Small,Tess,0.2,7,413,COLAB,neighbor,0.6974595842956121
5,Small,Tess,0.2,7,413,COLAB,research,0.541871921182266
6,Small,Tess,0.2,7,413,COLAB,colab,0.7788461538461539
6,Small,Tess,0.2,7,413,COLAB,neighbor,0.5979899497487438
6,Small,Tess,0.2,7,413,COLAB,research,0.5
7,Small,Tess,0.2,7,413,COLAB,colab,0.6830985915492958
7,Small,Tess,0.2,7,413,COLAB,neighbor,0.6489945155393053
7,Small,Tess,0.2,7,413,COLAB,research,0.5404255319148936
8,Small,Tess,0.2,7,413,COLAB,colab,0.8666666666666667
8,Small,Tess,0.2,7,413,COLAB,neighbor,0.6103092783505155
8,Small,Tess,0.2,7,413,COLAB,research,0.49878345498783455
9,Small,Tess,0.2,7,413,COLAB,colab,0.7952755905511811
9,Small,Tess,0.2,7,413,COLAB,neighbor,0.6008676789587852
9,Small,Tess,0.2,7,413,COLAB,research,0.5736961451247166
10,Small,Tess,0.2,7,413,COLAB,colab,0.7424242424242424
10,Small,Tess,0.2,7,413,COLAB,neighbor,0.5943396226415094
10,Small,Tess,0.2,7,413,COLAB,research,0.4799107142857143
11,Small,Tess,0.2,7,413,COLAB,colab,0.8526315789473684
11,Small,Tess,0.2,7,413,COLAB,neighbor,0.6305147058823529
11,Small,Tess,0.2,7,413,COLAB,research,0.5053191489361702
12,Small,Tess,0.2,7,413,COLAB,colab,0.7039473684210527
12,Small,Tess,0.2,7,413,COLAB,neighbor,0.6417910447761194
12,Small,Tess,0.2,7,413,COLAB,research,0.4274611398963731
13,Small,Tess,0.2,7,413,COLAB,colab,0.5232558139534884
13,Small,Tess,0.2,7,413,COLAB,neighbor,0.675990675990676
13,Small,Tess,0.2,7,413,COLAB,research,0.5570866141732284
14,Small,Tess,0.2,7,413,COLAB,colab,0.717948717948718
14,Small,Tess,0.2,7,413,COLAB,neighbor,0.6446428571428572
14,Small,Tess,0.2,7,413,COLAB,research,0.5022727272727273
15,Small,Tess,0.2,7,413,COLAB,colab,0.8787878787878788
15,Small,Tess,0.2,7,413,COLAB,neighbor,0.6492890995260664
15,Small,Tess,0.2,7,413,COLAB,research,0.5254901960784314
16,Small,Tess,0.2,7,413,COLAB,colab,0.8145695364238411
16,Small,Tess,0.2,7,413,COLAB,neighbor,0.6435643564356436
16,Small,Tess,0.2,7,413,COLAB,research,0.4943820224719101
17,Small,Tess,0.2,7,413,COLAB,colab,0.8555555555555555
17,Small,Tess,0.2,7,413,COLAB,neighbor,0.720173535791757
17,Small,Tess,0.2,7,413,COLAB,research,0.5175097276264592
18,Small,Tess,0.2,7,413,COLAB,colab,0.6063829787234043
18,Small,Tess,0.2,7,413,COLAB,neighbor,0.658
18,Small,Tess,0.2,7,413,COLAB,research,0.5080645161290323
19,Small,Tess,0.2,7,413,COLAB,colab,0.803921568627451
19,Small,Tess,0.2,7,413,COLAB,neighbor,0.6072106261859582
19,Small,Tess,0.2,7,413,COLAB,research,0.4925053533190578
20,Small,Tess,0.2,7,413,COLAB,colab,0.9384615384615385
20,Small,Tess,0.2,7,413,COLAB,neighbor,0.6649484536082474
20,Small,Tess,0.2,7,413,COLAB,research,0.49079754601226994
21,Small,Tess,0.2,7,413,COLAB,colab,0.7829457364341085
21,Small,Tess,0.2,7,413,COLAB,neighbor,0.6728110599078341
21,Small,Tess,0.2,7,413,COLAB,research,0.4591439688715953
22,Small,Tess,0.2,7,413,COLAB,colab,0.6666666666666666
22,Small,Tess,0.2,7,413,COLAB,neighbor,0.6269230769230769
22,Small,Tess,0.2,7,413,COLAB,research,0.46502057613168724
23,Small,Tess,0.2,7,413,COLAB,colab,0.708029197080292
23,Small,Tess,0.2,7,413,COLAB,neighbor,0.567219152854512
23,Small,Tess,0.2,7,413,COLAB,research,0.5041782729805014
24,Small,Tess,0.2,7,413,COLAB,colab,0.8571428571428571
24,Small,Tess,0.2,7,413,COLAB,neighbor,0.5563636363636364
24,Small,Tess,0.2,7,413,COLAB,research,0.4349775784753363
25,Small,Tess,0.2,7,413,COLAB,colab,0.8349514563106796
25,Small,Tess,0.2,7,413,COLAB,neighbor,0.625
25,Small,Tess,0.2,7,413,COLAB,research,0.47368421052631576
26,Small,Tess,0.2,7,413,COLAB,colab,0.8442622950819673
26,Small,Tess,0.2,7,413,COLAB,neighbor,0.6628440366972477
26,Small,Tess,0.2,7,413,COLAB,research,0.556989247311828
27,Small,Tess,0.2,7,413,COLAB,colab,0.8904109589041096
27,Small,Tess,0.2,7,413,COLAB,neighbor,0.6555555555555556
27,Small,Tess,0.2,7,413,COLAB,research,0.558282208588957
28,Small,Tess,0.2,7,413,COLAB,colab,0.8787878787878788
28,Small,Tess,0.2,7,413,COLAB,neighbor,0.6386554621848739
28,Small,Tess,0.2,7,413,COLAB,research,0.5418181818181819
29,Small,Tess,0.2,7,413,COLAB,colab,0.5441176470588235
29,Small,Tess,0.2,7,413,COLAB,neighbor,0.5737179487179487
29,Small,Tess,0.2,7,413,COLAB,research,0.5136612021857924
30,Small,Tess,0.2,7,413,COLAB,colab,0.8125
30,Small,Tess,0.2,7,413,COLAB,neighbor,0.65067178502879075
30,Small,Tess,0.2,7,413,COLAB,research,0.5469613259668509
31,Small,Tess,0.2,7,413,COLAB,colab,0.9166666666666666
31,Small,Tess,0.2,7,413,COLAB,neighbor,0.640506329113924
31,Small,Tess,0.2,7,413,COLAB,research,0.517814726840855
32,Small,Tess,0.2,7,413,COLAB,colab,0.8461538461538461
32,Small,Tess,0.2,7,413,COLAB,neighbor,0.7136258660508084
32,Small,Tess,0.2,7,413,COLAB,research,0.5437262357414449
33,Small,Tess,0.2,7,413,COLAB,colab,0.7611940298507462
33,Small,Tess,0.2,7,413,COLAB,neighbor,0.6599264705882353
33,Small,Tess,0.2,7,413,COLAB,research,0.5856481481481481
34,Small,Tess,0.2,7,413,COLAB,colab,0.8666666666666667
34,Small,Tess,0.2,7,413,COLAB,neighbor,0.6103092783505155
34,Small,Tess,0.2,7,413,COLAB,research,0.49878345498783455
35,Small,Tess,0.2,7,413,COLAB,colab,0.8288288288288288
35,Small,Tess,0.2,7,413,COLAB,neighbor,0.6650602409638554
35,Small,Tess,0.2,7,413,COLAB,research,0.49636363636363634
36,Small,Tess,0.2,7,413,COLAB,colab,0.8051948051948052
36,Small,Tess,0.2,7,413,COLAB,neighbor,0.5932835820895522
36,Small,Tess,0.2,7,413,COLAB,research,0.5707964601769911
37,Small,Tess,0.2,7,413,COLAB,colab,0.845360824742268
37,Small,Tess,0.2,7,413,COLAB,neighbor,0.6147368421052631
37,Small,Tess,0.2,7,413,COLAB,research,0.6003787878787878
38,Small,Tess,0.2,7,413,COLAB,colab,0.8363636363636363
38,Small,Tess,0.2,7,413,COLAB,neighbor,0.7611607142857143
38,Small,Tess,0.2,7,413,COLAB,research,0.49767441860465117
39,Small,Tess,0.2,7,413,COLAB,colab,0.71698113207547165
39,Small,Tess,0.2,7,413,COLAB,neighbor,0.6373239436619719
39,Small,Tess,0.2,7,413,COLAB,research,0.48984771573604063
40,Small,Tess,0.2,7,413,COLAB,colab,0.851063829787234
40,Small,Tess,0.2,7,413,COLAB,neighbor,0.5711645101663586
40,Small,Tess,0.2,7,413,COLAB,research,0.5899772209567198
41,Small,Tess,0.2,7,413,COLAB,colab,0.8244274809160306
41,Small,Tess,0.2,7,413,COLAB,neighbor,0.6357615894039735
41,Small,Tess,0.2,7,413,COLAB,research,0.5104408352668214
42,Small,Tess,0.2,7,413,COLAB,colab,0.8235294117647058
42,Small,Tess,0.2,7,413,COLAB,neighbor,0.65
42,Small,Tess,0.2,7,413,COLAB,research,0.5483146067415731
43,Small,Tess,0.2,7,413,COLAB,colab,0.7787610619469026
43,Small,Tess,0.2,7,413,COLAB,neighbor,0.6794625719769674
43,Small,Tess,0.2,7,413,COLAB,research,0.554089709762533
44,Small,Tess,0.2,7,413,COLAB,colab,0.759493670886076
44,Small,Tess,0.2,7,413,COLAB,neighbor,0.6525911708253359
44,Small,Tess,0.2,7,413,COLAB,research,0.5720164609053497
45,Small,Tess,0.2,7,413,COLAB,colab,0.7012195121951219
45,Small,Tess,0.2,7,413,COLAB,neighbor,0.6003236245954693
45,Small,Tess,0.2,7,413,COLAB,research,0.43271767810026385
46,Small,Tess,0.2,7,413,COLAB,colab,0.6568047337278107
46,Small,Tess,0.2,7,413,COLAB,neighbor,0.547923322683706
46,Small,Tess,0.2,7,413,COLAB,research,0.4867075664621677
47,Small,Tess,0.2,7,413,COLAB,colab,0.8046875
47,Small,Tess,0.2,7,413,COLAB,neighbor,0.5891181988742964
47,Small,Tess,0.2,7,413,COLAB,research,0.46882217090069284
48,Small,Tess,0.2,7,413,COLAB,colab,0.7875
48,Small,Tess,0.2,7,413,COLAB,neighbor,0.6493506493506493
48,Small,Tess,0.2,7,413,COLAB,research,0.5464362850971922
49,Small,Tess,0.2,7,413,COLAB,colab,0.7298578199052133
49,Small,Tess,0.2,7,413,COLAB,neighbor,0.6586270871985158
49,Small,Tess,0.2,7,413,COLAB,research,0.5357142857142857
50,Small,Tess,0.2,7,413,COLAB,colab,0.8155339805825242
50,Small,Tess,0.2,7,413,COLAB,neighbor,0.6389496717724289
50,Small,Tess,0.2,7,413,COLAB,research,0.5502092050209205
1,Small,Tess,0.2,7,413,NOLAB,neighbor,0.665911664779162
1,Small,Tess,0.2,7,413,NOLAB,research,0.5182724252491694
2,Small,Tess,0.2,7,413,NOLAB,neighbor,0.7307171853856563
2,Small,Tess,0.2,7,413,NOLAB,research,0.5573613766730402
3,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6751207729468599
3,Small,Tess,0.2,7,413,NOLAB,research,0.519277108433735
4,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6014150943396226
4,Small,Tess,0.2,7,413,NOLAB,research,0.46871444823663255
5,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6351875808538163
5,Small,Tess,0.2,7,413,NOLAB,research,0.47381242387332523
6,Small,Tess,0.2,7,413,NOLAB,neighbor,0.5874751491053678
6,Small,Tess,0.2,7,413,NOLAB,research,0.5246338215712384
7,Small,Tess,0.2,7,413,NOLAB,neighbor,0.707395498392283
7,Small,Tess,0.2,7,413,NOLAB,research,0.5097813578826237
8,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6920731707317073
8,Small,Tess,0.2,7,413,NOLAB,research,0.5173961840628507
9,Small,Tess,0.2,7,413,NOLAB,neighbor,0.69125
9,Small,Tess,0.2,7,413,NOLAB,research,0.5218818380743983
10,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6229086229086229
10,Small,Tess,0.2,7,413,NOLAB,research,0.4833729216152019
11,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6418109187749668
11,Small,Tess,0.2,7,413,NOLAB,research,0.4887573964497041
12,Small,Tess,0.2,7,413,NOLAB,neighbor,0.725609756097561
12,Small,Tess,0.2,7,413,NOLAB,research,0.5727181544633901
13,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6565389696169088
13,Small,Tess,0.2,7,413,NOLAB,research,0.5169491525423728
14,Small,Tess,0.2,7,413,NOLAB,neighbor,0.685378590078329
14,Small,Tess,0.2,7,413,NOLAB,research,0.503061224489796
15,Small,Tess,0.2,7,413,NOLAB,neighbor,0.7517647058823529
15,Small,Tess,0.2,7,413,NOLAB,research,0.5773305084745762
16,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6034912718204489
16,Small,Tess,0.2,7,413,NOLAB,research,0.5016393442622951
17,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6871859296482412
17,Small,Tess,0.2,7,413,NOLAB,research,0.5390625
18,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6454545454545455
18,Small,Tess,0.2,7,413,NOLAB,research,0.5187224669603524
19,Small,Tess,0.2,7,413,NOLAB,neighbor,0.5929549902152642
19,Small,Tess,0.2,7,413,NOLAB,research,0.43846153846153846
20,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6714285714285714
20,Small,Tess,0.2,7,413,NOLAB,research,0.48737650933040616
21,Small,Tess,0.2,7,413,NOLAB,neighbor,0.684964200477327
21,Small,Tess,0.2,7,413,NOLAB,research,0.5212187159956474
22,Small,Tess,0.2,7,413,NOLAB,neighbor,0.701120797011208
22,Small,Tess,0.2,7,413,NOLAB,research,0.4694783573806881
23,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6506493506493507
23,Small,Tess,0.2,7,413,NOLAB,research,0.5011547344110855
24,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6693989071038251
24,Small,Tess,0.2,7,413,NOLAB,research,0.45524017467248906
25,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6462324393358876
25,Small,Tess,0.2,7,413,NOLAB,research,0.5
26,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6966618287373004
26,Small,Tess,0.2,7,413,NOLAB,research,0.48404840484048406
27,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6522727272727272
27,Small,Tess,0.2,7,413,NOLAB,research,0.5446859903381642
28,Small,Tess,0.2,7,413,NOLAB,neighbor,0.690566037735849
28,Small,Tess,0.2,7,413,NOLAB,research,0.5617977528089888
29,Small,Tess,0.2,7,413,NOLAB,neighbor,0.62375
29,Small,Tess,0.2,7,413,NOLAB,research,0.5401730531520396
30,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6781609195402298
30,Small,Tess,0.2,7,413,NOLAB,research,0.48993963782696176
31,Small,Tess,0.2,7,413,NOLAB,neighbor,0.7267080745341615
31,Small,Tess,0.2,7,413,NOLAB,research,0.5239327296248383
32,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6811414392059554
32,Small,Tess,0.2,7,413,NOLAB,research,0.5391032325338895
33,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6910112359550562
33,Small,Tess,0.2,7,413,NOLAB,research,0.46004319654427644
34,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6920731707317073
34,Small,Tess,0.2,7,413,NOLAB,research,0.5173961840628507
35,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6089108910891089
35,Small,Tess,0.2,7,413,NOLAB,research,0.450887573964497
36,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6483971044467425
36,Small,Tess,0.2,7,413,NOLAB,research,0.5469293163383546
37,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6530359355638166
37,Small,Tess,0.2,7,413,NOLAB,research,0.5556844547563805
38,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6887019230769231
38,Small,Tess,0.2,7,413,NOLAB,research,0.5468577728776185
39,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6454891994917408
39,Small,Tess,0.2,7,413,NOLAB,research,0.5022123893805309
40,Small,Tess,0.2,7,413,NOLAB,neighbor,0.7215743440233237
40,Small,Tess,0.2,7,413,NOLAB,research,0.5397667020148462
41,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6993377483443709
41,Small,Tess,0.2,7,413,NOLAB,research,0.5367483296213809
42,Small,Tess,0.2,7,413,NOLAB,neighbor,0.647887323943662
42,Small,Tess,0.2,7,413,NOLAB,research,0.4658682634730539
43,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6583850931677019
43,Small,Tess,0.2,7,413,NOLAB,research,0.5024390243902439
44,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6236559139784946
44,Small,Tess,0.2,7,413,NOLAB,research,0.5017221584385764
45,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6314631463146315
45,Small,Tess,0.2,7,413,NOLAB,research,0.5125408942202835
46,Small,Tess,0.2,7,413,NOLAB,neighbor,0.7212205270457698
46,Small,Tess,0.2,7,413,NOLAB,research,0.5032051282051282
47,Small,Tess,0.2,7,413,NOLAB,neighbor,0.680939226519337
47,Small,Tess,0.2,7,413,NOLAB,research,0.5208333333333334
48,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6873278236914601
48,Small,Tess,0.2,7,413,NOLAB,research,0.44468085106382976
49,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6767241379310345
49,Small,Tess,0.2,7,413,NOLAB,research,0.4970202622169249
50,Small,Tess,0.2,7,413,NOLAB,neighbor,0.6786885245901639
50,Small,Tess,0.2,7,413,NOLAB,research,0.5570400822199383
1,Small,Tess,0.2,13,484,COLAB,colab,0.8383838383838383
1,Small,Tess,0.2,13,484,COLAB,neighbor,0.5319148936170213
1,Small,Tess,0.2,13,484,COLAB,research,0.366412213740458
2,Small,Tess,0.2,13,484,COLAB,colab,0.9069767441860465
2,Small,Tess,0.2,13,484,COLAB,neighbor,0.583941605839416
2,Small,Tess,0.2,13,484,COLAB,research,0.41228070175438597
3,Small,Tess,0.2,13,484,COLAB,colab,0.6854838709677419
3,Small,Tess,0.2,13,484,COLAB,neighbor,0.5679676985195155
3,Small,Tess,0.2,13,484,COLAB,research,0.29559748427672955
4,Small,Tess,0.2,13,484,COLAB,colab,0.8333333333333334
4,Small,Tess,0.2,13,484,COLAB,neighbor,0.5549738219895288
4,Small,Tess,0.2,13,484,COLAB,research,0.32407407407407407
5,Small,Tess,0.2,13,484,COLAB,colab,0.881578947368421
5,Small,Tess,0.2,13,484,COLAB,neighbor,0.5714285714285714
5,Small,Tess,0.2,13,484,COLAB,research,0.3821138211382114
6,Small,Tess,0.2,13,484,COLAB,colab,0.6915887850467289
6,Small,Tess,0.2,13,484,COLAB,neighbor,0.4852801519468186
6,Small,Tess,0.2,13,484,COLAB,research,0.38372093023255816
7,Small,Tess,0.2,13,484,COLAB,colab,0.5625
7,Small,Tess,0.2,13,484,COLAB,neighbor,0.48020304568527916
7,Small,Tess,0.2,13,484,COLAB,research,0.40404040404040403
8,Small,Tess,0.2,13,484,COLAB,colab,0.6046511627906976
8,Small,Tess,0.2,13,484,COLAB,neighbor,0.5621212121212121
8,Small,Tess,0.2,13,484,COLAB,research,0.4666666666666667
9,Small,Tess,0.2,13,484,COLAB,colab,0.5287356321839081
9,Small,Tess,0.2,13,484,COLAB,neighbor,0.5477815699658704
9,Small,Tess,0.2,13,484,COLAB,research,0.25757575757575757
10,Small,Tess,0.2,13,484,COLAB,colab,0.5538461538461539
10,Small,Tess,0.2,13,484,COLAB,neighbor,0.5363408521303258
10,Small,Tess,0.2,13,484,COLAB,research,0.4823529411764706
11,Small,Tess,0.2,13,484,COLAB,colab,0.78125
11,Small,Tess,0.2,13,484,COLAB,neighbor,0.45649432534678436
11,Small,Tess,0.2,13,484,COLAB,research,0.5362318840579711
12,Small,Tess,0.2,13,484,COLAB,colab,0.8309859154929577
12,Small,Tess,0.2,13,484,COLAB,neighbor,0.7344497607655502
12,Small,Tess,0.2,13,484,COLAB,research,0.45390070921985815
13,Small,Tess,0.2,13,484,COLAB,colab,0.69
13,Small,Tess,0.2,13,484,COLAB,neighbor,0.5134474327628362
13,Small,Tess,0.2,13,484,COLAB,research,0.32978723404255317
14,Small,Tess,0.2,13,484,COLAB,colab,0.8918918918918919
14,Small,Tess,0.2,13,484,COLAB,neighbor,0.6580756013745704
14,Small,Tess,0.2,13,484,COLAB,research,0.2822085889570552
15,Small,Tess,0.2,13,484,COLAB,colab,0.5901639344262295
15,Small,Tess,0.2,13,484,COLAB,neighbor,0.5694267515923567
15,Small,Tess,0.2,13,484,COLAB,research,0.6016949152542372
16,Small,Tess,0.2,13,484,COLAB,colab,0.6276595744680851
16,Small,Tess,0.2,13,484,COLAB,neighbor,0.5363489499192245
16,Small,Tess,0.2,13,484,COLAB,research,0.28888888888888886
17,Small,Tess,0.2,13,484,COLAB,colab,0.7558139534883721
17,Small,Tess,0.2,13,484,COLAB,neighbor,0.5637065637065637
17,Small,Tess,0.2,13,484,COLAB,research,0.5473684210526316
18,Small,Tess,0.2,13,484,COLAB,colab,0.8387096774193549
18,Small,Tess,0.2,13,484,COLAB,neighbor,0.5366161616161617
18,Small,Tess,0.2,13,484,COLAB,research,0.3125
19,Small,Tess,0.2,13,484,COLAB,colab,0.8382352941176471
19,Small,Tess,0.2,13,484,COLAB,neighbor,0.6750629722921915
19,Small,Tess,0.2,13,484,COLAB,research,0.375
20,Small,Tess,0.2,13,484,COLAB,colab,0.8557692307692307
20,Small,Tess,0.2,13,484,COLAB,neighbor,0.5386178861788617
20,Small,Tess,0.2,13,484,COLAB,research,0.48672566371681414
21,Small,Tess,0.2,13,484,COLAB,colab,0.6344827586206897
21,Small,Tess,0.2,13,484,COLAB,neighbor,0.5290628706998813
21,Small,Tess,0.2,13,484,COLAB,research,0.37777777777777777
22,Small,Tess,0.2,13,484,COLAB,colab,0.7166666666666667
22,Small,Tess,0.2,13,484,COLAB,neighbor,0.5496932515337424
22,Small,Tess,0.2,13,484,COLAB,research,0.22857142857142856
23,Small,Tess,0.2,13,484,COLAB,colab,0.8354430379746836
23,Small,Tess,0.2,13,484,COLAB,neighbor,0.6119221411192214
23,Small,Tess,0.2,13,484,COLAB,research,0.36942675159235666
24,Small,Tess,0.2,13,484,COLAB,colab,0.6298342541436464
24,Small,Tess,0.2,13,484,COLAB,neighbor,0.5020120724346077
24,Small,Tess,0.2,13,484,COLAB,research,0.2786885245901639
25,Small,Tess,0.2,13,484,COLAB,colab,0.8048780487804879
25,Small,Tess,0.2,13,484,COLAB,neighbor,0.6267942583732058
25,Small,Tess,0.2,13,484,COLAB,research,0.3404255319148936
26,Small,Tess,0.2,13,484,COLAB,colab,0.8163265306122449
26,Small,Tess,0.2,13,484,COLAB,neighbor,0.5523385300668151
26,Small,Tess,0.2,13,484,COLAB,research,0.3475177304964539
27,Small,Tess,0.2,13,484,COLAB,colab,0.8409090909090909
27,Small,Tess,0.2,13,484,COLAB,neighbor,0.5711009174311926
27,Small,Tess,0.2,13,484,COLAB,research,0.3357142857142857
28,Small,Tess,0.2,13,484,COLAB,colab,0.8888888888888888
28,Small,Tess,0.2,13,484,COLAB,neighbor,0.5209059233449478
28,Small,Tess,0.2,13,484,COLAB,research,0.2037037037037037
29,Small,Tess,0.2,13,484,COLAB,colab,0.7619047619047619
29,Small,Tess,0.2,13,484,COLAB,neighbor,0.5454545454545454
29,Small,Tess,0.2,13,484,COLAB,research,0.45045045045045046
30,Small,Tess,0.2,13,484,COLAB,colab,0.9318181818181818
30,Small,Tess,0.2,13,484,COLAB,neighbor,0.5754437869822485
30,Small,Tess,0.2,13,484,COLAB,research,0.3576158940397351
31,Small,Tess,0.2,13,484,COLAB,colab,0.8518518518518519
31,Small,Tess,0.2,13,484,COLAB,neighbor,0.5481852315394243
31,Small,Tess,0.2,13,484,COLAB,research,0.46511627906976744
32,Small,Tess,0.2,13,484,COLAB,colab,0.6382978723404256
32,Small,Tess,0.2,13,484,COLAB,neighbor,0.5095729013254786
32,Small,Tess,0.2,13,484,COLAB,research,0.49193548387096775
33,Small,Tess,0.2,13,484,COLAB,colab,0.7184466019417476
33,Small,Tess,0.2,13,484,COLAB,neighbor,0.6284046692607004
33,Small,Tess,0.2,13,484,COLAB,research,0.44654088050314467
34,Small,Tess,0.2,13,484,COLAB,colab,0.6046511627906976
34,Small,Tess,0.2,13,484,COLAB,neighbor,0.5621212121212121
34,Small,Tess,0.2,13,484,COLAB,research,0.4666666666666667
35,Small,Tess,0.2,13,484,COLAB,colab,0.8791208791208791
35,Small,Tess,0.2,13,484,COLAB,neighbor,0.5434782608695652
35,Small,Tess,0.2,13,484,COLAB,research,0.3409090909090909
36,Small,Tess,0.2,13,484,COLAB,colab,0.7669172932330827
36,Small,Tess,0.2,13,484,COLAB,neighbor,0.5944517833553501
36,Small,Tess,0.2,13,484,COLAB,research,0.41732283464566927
37,Small,Tess,0.2,13,484,COLAB,colab,0.6928571428571428
37,Small,Tess,0.2,13,484,COLAB,neighbor,0.5704125177809388
37,Small,Tess,0.2,13,484,COLAB,research,0.5071428571428571
38,Small,Tess,0.2,13,484,COLAB,colab,0.9509803921568627
38,Small,Tess,0.2,13,484,COLAB,neighbor,0.5521796565389696
38,Small,Tess,0.2,13,484,COLAB,research,0.3333333333333333
39,Small,Tess,0.2,13,484,COLAB,colab,0.5474452554744526
39,Small,Tess,0.2,13,484,COLAB,neighbor,0.5367741935483871
39,Small,Tess,0.2,13,484,COLAB,research,0.3686868686868687
40,Small,Tess,0.2,13,484,COLAB,colab,0.7032967032967034
40,Small,Tess,0.2,13,484,COLAB,neighbor,0.502835538752363
40,Small,Tess,0.2,13,484,COLAB,research,0.3973509933774834
41,Small,Tess,0.2,13,484,COLAB,colab,0.8796296296296297
41,Small,Tess,0.2,13,484,COLAB,neighbor,0.6121495327102804
41,Small,Tess,0.2,13,484,COLAB,research,0.453781512605042
42,Small,Tess,0.2,13,484,COLAB,colab,0.8227848101265823
42,Small,Tess,0.2,13,484,COLAB,neighbor,0.6073131955484896
42,Small,Tess,0.2,13,484,COLAB,research,0.31
43,Small,Tess,0.2,13,484,COLAB,colab,0.8260869565217391
43,Small,Tess,0.2,13,484,COLAB,neighbor,0.5655080213903744
43,Small,Tess,0.2,13,484,COLAB,research,0.4016393442622951
44,Small,Tess,0.2,13,484,COLAB,colab,0.4968553459119497
44,Small,Tess,0.2,13,484,COLAB,neighbor,0.5213483146067416
44,Small,Tess,0.2,13,484,COLAB,research,0.5233644859813084
45,Small,Tess,0.2,13,484,COLAB,colab,0.8045977011494253
45,Small,Tess,0.2,13,484,COLAB,neighbor,0.6708185053380783
45,Small,Tess,0.2,13,484,COLAB,research,0.5
46,Small,Tess,0.2,13,484,COLAB,colab,0.8846153846153846
46,Small,Tess,0.2,13,484,COLAB,neighbor,0.45265588914549654
46,Small,Tess,0.2,13,484,COLAB,research,0.2653061224489796
47,Small,Tess,0.2,13,484,COLAB,colab,0.8770491803278688
