replica,network,population,true_model,sigma,base_SS,modelcompare,first_row
47,None,Mave,7,0.8,20,BIC,101
48,None,Mave,7,0.8,20,BIC,93
49,None,Mave,7,0.8,20,BIC,234
50,None,Mave,7,0.8,20,BIC,49
1,None,Rey,13,0.2,100,AIC,278
2,None,Rey,13,0.2,100,AIC,139
3,None,Rey,13,0.2,100,AIC,668
4,None,Rey,13,0.2,100,AIC,419
5,None,Rey,13,0.2,100,AIC,2399
6,None,Rey,13,0.2,100,AIC,1685
7,None,Rey,13,0.2,100,AIC,98
8,None,Rey,13,0.2,100,AIC,105
9,None,Rey,13,0.2,100,AIC,1028
10,None,Rey,13,0.2,100,AIC,172
11,None,Rey,13,0.2,100,AIC,20
12,None,Rey,13,0.2,100,AIC,1
13,None,Rey,13,0.2,100,AIC,380
14,None,Rey,13,0.2,100,AIC,397
15,None,Rey,13,0.2,100,AIC,63
16,None,Rey,13,0.2,100,AIC,4736
17,None,Rey,13,0.2,100,AIC,1
18,None,Rey,13,0.2,100,AIC,1
19,None,Rey,13,0.2,100,AIC,1
20,None,Rey,13,0.2,100,AIC,913
21,None,Rey,13,0.2,100,AIC,987
22,None,Rey,13,0.2,100,AIC,153
23,None,Rey,13,0.2,100,AIC,239
24,None,Rey,13,0.2,100,AIC,219
25,None,Rey,13,0.2,100,AIC,425
26,None,Rey,13,0.2,100,AIC,78
27,None,Rey,13,0.2,100,AIC,407
28,None,Rey,13,0.2,100,AIC,1502
29,None,Rey,13,0.2,100,AIC,2136
30,None,Rey,13,0.2,100,AIC,2087
31,None,Rey,13,0.2,100,AIC,280
32,None,Rey,13,0.2,100,AIC,2738
33,None,Rey,13,0.2,100,AIC,1505
34,None,Rey,13,0.2,100,AIC,105
35,None,Rey,13,0.2,100,AIC,1878
36,None,Rey,13,0.2,100,AIC,128
37,None,Rey,13,0.2,100,AIC,718
38,None,Rey,13,0.2,100,AIC,603
39,None,Rey,13,0.2,100,AIC,775
40,None,Rey,13,0.2,100,AIC,214
41,None,Rey,13,0.2,100,AIC,1846
42,None,Rey,13,0.2,100,AIC,327
43,None,Rey,13,0.2,100,AIC,1
44,None,Rey,13,0.2,100,AIC,761
45,None,Rey,13,0.2,100,AIC,74
46,None,Rey,13,0.2,100,AIC,288
47,None,Rey,13,0.2,100,AIC,52
48,None,Rey,13,0.2,100,AIC,292
49,None,Rey,13,0.2,100,AIC,356
50,None,Rey,13,0.2,100,AIC,594
1,None,Rey,2,0.2,100,AIC,268
2,None,Rey,2,0.2,100,AIC,1102
3,None,Rey,2,0.2,100,AIC,789
4,None,Rey,2,0.2,100,AIC,276
5,None,Rey,2,0.2,100,AIC,1
6,None,Rey,2,0.2,100,AIC,919
7,None,Rey,2,0.2,100,AIC,308
8,None,Rey,2,0.2,100,AIC,487
9,None,Rey,2,0.2,100,AIC,424
10,None,Rey,2,0.2,100,AIC,13
11,None,Rey,2,0.2,100,AIC,137
12,None,Rey,2,0.2,100,AIC,305
13,None,Rey,2,0.2,100,AIC,1
14,None,Rey,2,0.2,100,AIC,436
15,None,Rey,2,0.2,100,AIC,2051
16,None,Rey,2,0.2,100,AIC,1
17,None,Rey,2,0.2,100,AIC,346
18,None,Rey,2,0.2,100,AIC,5
19,None,Rey,2,0.2,100,AIC,1083
20,None,Rey,2,0.2,100,AIC,326
21,None,Rey,2,0.2,100,AIC,80
22,None,Rey,2,0.2,100,AIC,251
23,None,Rey,2,0.2,100,AIC,698
24,None,Rey,2,0.2,100,AIC,6
25,None,Rey,2,0.2,100,AIC,964
26,None,Rey,2,0.2,100,AIC,1217
27,None,Rey,2,0.2,100,AIC,87
28,None,Rey,2,0.2,100,AIC,43
29,None,Rey,2,0.2,100,AIC,955
30,None,Rey,2,0.2,100,AIC,1
31,None,Rey,2,0.2,100,AIC,4498
32,None,Rey,2,0.2,100,AIC,15
33,None,Rey,2,0.2,100,AIC,43
34,None,Rey,2,0.2,100,AIC,487
35,None,Rey,2,0.2,100,AIC,88
36,None,Rey,2,0.2,100,AIC,3
37,None,Rey,2,0.2,100,AIC,325
38,None,Rey,2,0.2,100,AIC,584
39,None,Rey,2,0.2,100,AIC,114
40,None,Rey,2,0.2,100,AIC,117
41,None,Rey,2,0.2,100,AIC,321
42,None,Rey,2,0.2,100,AIC,446
43,None,Rey,2,0.2,100,AIC,515
44,None,Rey,2,0.2,100,AIC,663
45,None,Rey,2,0.2,100,AIC,632
46,None,Rey,2,0.2,100,AIC,1227
47,None,Rey,2,0.2,100,AIC,904
48,None,Rey,2,0.2,100,AIC,252
49,None,Rey,2,0.2,100,AIC,209
50,None,Rey,2,0.2,100,AIC,1419
1,None,Rey,7,0.2,100,AIC,318
2,None,Rey,7,0.2,100,AIC,173
3,None,Rey,7,0.2,100,AIC,2520
4,None,Rey,7,0.2,100,AIC,1709
5,None,Rey,7,0.2,100,AIC,1502
6,None,Rey,7,0.2,100,AIC,2711
7,None,Rey,7,0.2,100,AIC,50
8,None,Rey,7,0.2,100,AIC,123
9,None,Rey,7,0.2,100,AIC,92
10,None,Rey,7,0.2,100,AIC,2086
11,None,Rey,7,0.2,100,AIC,793
12,None,Rey,7,0.2,100,AIC,296
13,None,Rey,7,0.2,100,AIC,14
14,None,Rey,7,0.2,100,AIC,108
15,None,Rey,7,0.2,100,AIC,682
16,None,Rey,7,0.2,100,AIC,43
17,None,Rey,7,0.2,100,AIC,565
18,None,Rey,7,0.2,100,AIC,1
19,None,Rey,7,0.2,100,AIC,1303
20,None,Rey,7,0.2,100,AIC,156
21,None,Rey,7,0.2,100,AIC,1645
22,None,Rey,7,0.2,100,AIC,270
23,None,Rey,7,0.2,100,AIC,1125
24,None,Rey,7,0.2,100,AIC,155
25,None,Rey,7,0.2,100,AIC,8
26,None,Rey,7,0.2,100,AIC,5792
27,None,Rey,7,0.2,100,AIC,835
28,None,Rey,7,0.2,100,AIC,460
29,None,Rey,7,0.2,100,AIC,1826
30,None,Rey,7,0.2,100,AIC,572
31,None,Rey,7,0.2,100,AIC,899
32,None,Rey,7,0.2,100,AIC,2825
33,None,Rey,7,0.2,100,AIC,150
34,None,Rey,7,0.2,100,AIC,123
35,None,Rey,7,0.2,100,AIC,374
36,None,Rey,7,0.2,100,AIC,89
37,None,Rey,7,0.2,100,AIC,762
38,None,Rey,7,0.2,100,AIC,3552
39,None,Rey,7,0.2,100,AIC,167
40,None,Rey,7,0.2,100,AIC,5250
41,None,Rey,7,0.2,100,AIC,513
42,None,Rey,7,0.2,100,AIC,272
43,None,Rey,7,0.2,100,AIC,1808
44,None,Rey,7,0.2,100,AIC,2108
45,None,Rey,7,0.2,100,AIC,1
46,None,Rey,7,0.2,100,AIC,2061
47,None,Rey,7,0.2,100,AIC,494
48,None,Rey,7,0.2,100,AIC,1888
49,None,Rey,7,0.2,100,AIC,1378
50,None,Rey,7,0.2,100,AIC,635
1,None,Rey,13,0.2,20,AIC,235
2,None,Rey,13,0.2,20,AIC,855
3,None,Rey,13,0.2,20,AIC,1325
4,None,Rey,13,0.2,20,AIC,1
5,None,Rey,13,0.2,20,AIC,506
6,None,Rey,13,0.2,20,AIC,335
7,None,Rey,13,0.2,20,AIC,964
8,None,Rey,13,0.2,20,AIC,146
9,None,Rey,13,0.2,20,AIC,2146
10,None,Rey,13,0.2,20,AIC,287
11,None,Rey,13,0.2,20,AIC,11
12,None,Rey,13,0.2,20,AIC,2008
13,None,Rey,13,0.2,20,AIC,488
14,None,Rey,13,0.2,20,AIC,431
15,None,Rey,13,0.2,20,AIC,640
16,None,Rey,13,0.2,20,AIC,2196
17,None,Rey,13,0.2,20,AIC,121
18,None,Rey,13,0.2,20,AIC,582
19,None,Rey,13,0.2,20,AIC,1416
20,None,Rey,13,0.2,20,AIC,1182
21,None,Rey,13,0.2,20,AIC,204
22,None,Rey,13,0.2,20,AIC,197
23,None,Rey,13,0.2,20,AIC,167
24,None,Rey,13,0.2,20,AIC,1
25,None,Rey,13,0.2,20,AIC,149
26,None,Rey,13,0.2,20,AIC,64
27,None,Rey,13,0.2,20,AIC,172
28,None,Rey,13,0.2,20,AIC,581
29,None,Rey,13,0.2,20,AIC,2427
30,None,Rey,13,0.2,20,AIC,298
31,None,Rey,13,0.2,20,AIC,323
32,None,Rey,13,0.2,20,AIC,3
33,None,Rey,13,0.2,20,AIC,180
34,None,Rey,13,0.2,20,AIC,146
35,None,Rey,13,0.2,20,AIC,352
36,None,Rey,13,0.2,20,AIC,619
37,None,Rey,13,0.2,20,AIC,245
38,None,Rey,13,0.2,20,AIC,371
39,None,Rey,13,0.2,20,AIC,329
40,None,Rey,13,0.2,20,AIC,742
41,None,Rey,13,0.2,20,AIC,228
42,None,Rey,13,0.2,20,AIC,1614
43,None,Rey,13,0.2,20,AIC,351
44,None,Rey,13,0.2,20,AIC,798
45,None,Rey,13,0.2,20,AIC,681
46,None,Rey,13,0.2,20,AIC,639
47,None,Rey,13,0.2,20,AIC,277
48,None,Rey,13,0.2,20,AIC,1911
49,None,Rey,13,0.2,20,AIC,49
50,None,Rey,13,0.2,20,AIC,1339
1,None,Rey,2,0.2,20,AIC,392
2,None,Rey,2,0.2,20,AIC,493
3,None,Rey,2,0.2,20,AIC,2285
4,None,Rey,2,0.2,20,AIC,443
5,None,Rey,2,0.2,20,AIC,386
6,None,Rey,2,0.2,20,AIC,383
7,None,Rey,2,0.2,20,AIC,209
8,None,Rey,2,0.2,20,AIC,45
9,None,Rey,2,0.2,20,AIC,138
10,None,Rey,2,0.2,20,AIC,218
11,None,Rey,2,0.2,20,AIC,192
12,None,Rey,2,0.2,20,AIC,184
13,None,Rey,2,0.2,20,AIC,224
14,None,Rey,2,0.2,20,AIC,1
15,None,Rey,2,0.2,20,AIC,299
16,None,Rey,2,0.2,20,AIC,1522
17,None,Rey,2,0.2,20,AIC,839
18,None,Rey,2,0.2,20,AIC,66
19,None,Rey,2,0.2,20,AIC,148
20,None,Rey,2,0.2,20,AIC,329
21,None,Rey,2,0.2,20,AIC,670
22,None,Rey,2,0.2,20,AIC,352
23,None,Rey,2,0.2,20,AIC,1573
24,None,Rey,2,0.2,20,AIC,1
25,None,Rey,2,0.2,20,AIC,1
26,None,Rey,2,0.2,20,AIC,886
27,None,Rey,2,0.2,20,AIC,13
28,None,Rey,2,0.2,20,AIC,458
29,None,Rey,2,0.2,20,AIC,1395
30,None,Rey,2,0.2,20,AIC,403
31,None,Rey,2,0.2,20,AIC,113
32,None,Rey,2,0.2,20,AIC,401
33,None,Rey,2,0.2,20,AIC,609
34,None,Rey,2,0.2,20,AIC,45
35,None,Rey,2,0.2,20,AIC,998
36,None,Rey,2,0.2,20,AIC,1231
37,None,Rey,2,0.2,20,AIC,476
38,None,Rey,2,0.2,20,AIC,120
39,None,Rey,2,0.2,20,AIC,65
40,None,Rey,2,0.2,20,AIC,460
41,None,Rey,2,0.2,20,AIC,1244
42,None,Rey,2,0.2,20,AIC,374
43,None,Rey,2,0.2,20,AIC,929
44,None,Rey,2,0.2,20,AIC,6
45,None,Rey,2,0.2,20,AIC,850
46,None,Rey,2,0.2,20,AIC,326
47,None,Rey,2,0.2,20,AIC,575
48,None,Rey,2,0.2,20,AIC,3162
49,None,Rey,2,0.2,20,AIC,370
50,None,Rey,2,0.2,20,AIC,445
1,None,Rey,7,0.2,20,AIC,191
2,None,Rey,7,0.2,20,AIC,1075
3,None,Rey,7,0.2,20,AIC,511
4,None,Rey,7,0.2,20,AIC,465
5,None,Rey,7,0.2,20,AIC,1449
6,None,Rey,7,0.2,20,AIC,1062
7,None,Rey,7,0.2,20,AIC,1542
8,None,Rey,7,0.2,20,AIC,1947
9,None,Rey,7,0.2,20,AIC,2122
10,None,Rey,7,0.2,20,AIC,1941
11,None,Rey,7,0.2,20,AIC,1
12,None,Rey,7,0.2,20,AIC,3940
13,None,Rey,7,0.2,20,AIC,496
14,None,Rey,7,0.2,20,AIC,21
15,None,Rey,7,0.2,20,AIC,461
16,None,Rey,7,0.2,20,AIC,3049
17,None,Rey,7,0.2,20,AIC,363
18,None,Rey,7,0.2,20,AIC,5938
19,None,Rey,7,0.2,20,AIC,1542
20,None,Rey,7,0.2,20,AIC,140
21,None,Rey,7,0.2,20,AIC,125
22,None,Rey,7,0.2,20,AIC,539
23,None,Rey,7,0.2,20,AIC,630
24,None,Rey,7,0.2,20,AIC,82
25,None,Rey,7,0.2,20,AIC,92
26,None,Rey,7,0.2,20,AIC,162
27,None,Rey,7,0.2,20,AIC,1087
28,None,Rey,7,0.2,20,AIC,290
29,None,Rey,7,0.2,20,AIC,1276
30,None,Rey,7,0.2,20,AIC,1
31,None,Rey,7,0.2,20,AIC,1
32,None,Rey,7,0.2,20,AIC,977
33,None,Rey,7,0.2,20,AIC,280
34,None,Rey,7,0.2,20,AIC,1947
35,None,Rey,7,0.2,20,AIC,2527
36,None,Rey,7,0.2,20,AIC,126
37,None,Rey,7,0.2,20,AIC,2412
38,None,Rey,7,0.2,20,AIC,1570
39,None,Rey,7,0.2,20,AIC,2940
40,None,Rey,7,0.2,20,AIC,282
41,None,Rey,7,0.2,20,AIC,911
42,None,Rey,7,0.2,20,AIC,3144
43,None,Rey,7,0.2,20,AIC,1
44,None,Rey,7,0.2,20,AIC,202
45,None,Rey,7,0.2,20,AIC,68
46,None,Rey,7,0.2,20,AIC,1506
47,None,Rey,7,0.2,20,AIC,295
48,None,Rey,7,0.2,20,AIC,131
49,None,Rey,7,0.2,20,AIC,3836
50,None,Rey,7,0.2,20,AIC,2000
1,None,Rey,13,0.2,100,BIC,278
2,None,Rey,13,0.2,100,BIC,139
3,None,Rey,13,0.2,100,BIC,668
4,None,Rey,13,0.2,100,BIC,419
5,None,Rey,13,0.2,100,BIC,2399
6,None,Rey,13,0.2,100,BIC,1685
7,None,Rey,13,0.2,100,BIC,98
8,None,Rey,13,0.2,100,BIC,105
9,None,Rey,13,0.2,100,BIC,1028
10,None,Rey,13,0.2,100,BIC,172
11,None,Rey,13,0.2,100,BIC,20
12,None,Rey,13,0.2,100,BIC,1
13,None,Rey,13,0.2,100,BIC,380
14,None,Rey,13,0.2,100,BIC,397
15,None,Rey,13,0.2,100,BIC,63
16,None,Rey,13,0.2,100,BIC,4736
17,None,Rey,13,0.2,100,BIC,1
18,None,Rey,13,0.2,100,BIC,1
19,None,Rey,13,0.2,100,BIC,1
20,None,Rey,13,0.2,100,BIC,913
21,None,Rey,13,0.2,100,BIC,987
22,None,Rey,13,0.2,100,BIC,153
23,None,Rey,13,0.2,100,BIC,239
24,None,Rey,13,0.2,100,BIC,219
25,None,Rey,13,0.2,100,BIC,425
26,None,Rey,13,0.2,100,BIC,78
27,None,Rey,13,0.2,100,BIC,407
28,None,Rey,13,0.2,100,BIC,1502
29,None,Rey,13,0.2,100,BIC,2136
30,None,Rey,13,0.2,100,BIC,2087
31,None,Rey,13,0.2,100,BIC,280
32,None,Rey,13,0.2,100,BIC,2738
33,None,Rey,13,0.2,100,BIC,1505
34,None,Rey,13,0.2,100,BIC,105
35,None,Rey,13,0.2,100,BIC,1878
36,None,Rey,13,0.2,100,BIC,128
37,None,Rey,13,0.2,100,BIC,718
38,None,Rey,13,0.2,100,BIC,603
39,None,Rey,13,0.2,100,BIC,775
40,None,Rey,13,0.2,100,BIC,214
41,None,Rey,13,0.2,100,BIC,1846
42,None,Rey,13,0.2,100,BIC,327
43,None,Rey,13,0.2,100,BIC,1
44,None,Rey,13,0.2,100,BIC,761
45,None,Rey,13,0.2,100,BIC,74
46,None,Rey,13,0.2,100,BIC,288
47,None,Rey,13,0.2,100,BIC,52
48,None,Rey,13,0.2,100,BIC,308
49,None,Rey,13,0.2,100,BIC,356
50,None,Rey,13,0.2,100,BIC,594
1,None,Rey,2,0.2,100,BIC,268
2,None,Rey,2,0.2,100,BIC,1102
3,None,Rey,2,0.2,100,BIC,1020
4,None,Rey,2,0.2,100,BIC,276
5,None,Rey,2,0.2,100,BIC,1
6,None,Rey,2,0.2,100,BIC,919
7,None,Rey,2,0.2,100,BIC,307
8,None,Rey,2,0.2,100,BIC,487
9,None,Rey,2,0.2,100,BIC,424
10,None,Rey,2,0.2,100,BIC,13
11,None,Rey,2,0.2,100,BIC,136
12,None,Rey,2,0.2,100,BIC,305
13,None,Rey,2,0.2,100,BIC,1
14,None,Rey,2,0.2,100,BIC,436
15,None,Rey,2,0.2,100,BIC,1063
16,None,Rey,2,0.2,100,BIC,1
17,None,Rey,2,0.2,100,BIC,346
18,None,Rey,2,0.2,100,BIC,107
19,None,Rey,2,0.2,100,BIC,1083
20,None,Rey,2,0.2,100,BIC,326
21,None,Rey,2,0.2,100,BIC,80
22,None,Rey,2,0.2,100,BIC,250
23,None,Rey,2,0.2,100,BIC,1096
24,None,Rey,2,0.2,100,BIC,157
25,None,Rey,2,0.2,100,BIC,964
26,None,Rey,2,0.2,100,BIC,1217
27,None,Rey,2,0.2,100,BIC,87
28,None,Rey,2,0.2,100,BIC,43
29,None,Rey,2,0.2,100,BIC,954
30,None,Rey,2,0.2,100,BIC,1
31,None,Rey,2,0.2,100,BIC,888
32,None,Rey,2,0.2,100,BIC,15
33,None,Rey,2,0.2,100,BIC,43
34,None,Rey,2,0.2,100,BIC,487
35,None,Rey,2,0.2,100,BIC,88
36,None,Rey,2,0.2,100,BIC,3
37,None,Rey,2,0.2,100,BIC,325
38,None,Rey,2,0.2,100,BIC,584
39,None,Rey,2,0.2,100,BIC,114
40,None,Rey,2,0.2,100,BIC,117
41,None,Rey,2,0.2,100,BIC,321
42,None,Rey,2,0.2,100,BIC,446
43,None,Rey,2,0.2,100,BIC,515
44,None,Rey,2,0.2,100,BIC,662
45,None,Rey,2,0.2,100,BIC,632
46,None,Rey,2,0.2,100,BIC,1227
47,None,Rey,2,0.2,100,BIC,476
48,None,Rey,2,0.2,100,BIC,249
49,None,Rey,2,0.2,100,BIC,208
50,None,Rey,2,0.2,100,BIC,1419
1,None,Rey,7,0.2,100,BIC,318
2,None,Rey,7,0.2,100,BIC,173
3,None,Rey,7,0.2,100,BIC,2520
4,None,Rey,7,0.2,100,BIC,1713
5,None,Rey,7,0.2,100,BIC,1502
6,None,Rey,7,0.2,100,BIC,2926
7,None,Rey,7,0.2,100,BIC,50
8,None,Rey,7,0.2,100,BIC,123
9,None,Rey,7,0.2,100,BIC,92
10,None,Rey,7,0.2,100,BIC,817
11,None,Rey,7,0.2,100,BIC,793
12,None,Rey,7,0.2,100,BIC,296
13,None,Rey,7,0.2,100,BIC,14
14,None,Rey,7,0.2,100,BIC,108
15,None,Rey,7,0.2,100,BIC,682
16,None,Rey,7,0.2,100,BIC,43
17,None,Rey,7,0.2,100,BIC,764
18,None,Rey,7,0.2,100,BIC,1
19,None,Rey,7,0.2,100,BIC,1303
20,None,Rey,7,0.2,100,BIC,185
21,None,Rey,7,0.2,100,BIC,1645
22,None,Rey,7,0.2,100,BIC,270
23,None,Rey,7,0.2,100,BIC,503
24,None,Rey,7,0.2,100,BIC,156
25,None,Rey,7,0.2,100,BIC,8
26,None,Rey,7,0.2,100,BIC,5791
27,None,Rey,7,0.2,100,BIC,835
28,None,Rey,7,0.2,100,BIC,460
29,None,Rey,7,0.2,100,BIC,4139
30,None,Rey,7,0.2,100,BIC,572
31,None,Rey,7,0.2,100,BIC,931
32,None,Rey,7,0.2,100,BIC,7
33,None,Rey,7,0.2,100,BIC,150
34,None,Rey,7,0.2,100,BIC,123
35,None,Rey,7,0.2,100,BIC,374
36,None,Rey,7,0.2,100,BIC,89
37,None,Rey,7,0.2,100,BIC,762
38,None,Rey,7,0.2,100,BIC,3552
39,None,Rey,7,0.2,100,BIC,167
40,None,Rey,7,0.2,100,BIC,847
41,None,Rey,7,0.2,100,BIC,513
42,None,Rey,7,0.2,100,BIC,271
43,None,Rey,7,0.2,100,BIC,1808
44,None,Rey,7,0.2,100,BIC,2108
45,None,Rey,7,0.2,100,BIC,1
46,None,Rey,7,0.2,100,BIC,1501
47,None,Rey,7,0.2,100,BIC,362
48,None,Rey,7,0.2,100,BIC,1887
49,None,Rey,7,0.2,100,BIC,1378
50,None,Rey,7,0.2,100,BIC,635
1,None,Rey,13,0.2,20,BIC,235
2,None,Rey,13,0.2,20,BIC,855
3,None,Rey,13,0.2,20,BIC,1325
4,None,Rey,13,0.2,20,BIC,1
5,None,Rey,13,0.2,20,BIC,506
6,None,Rey,13,0.2,20,BIC,637
7,None,Rey,13,0.2,20,BIC,1175
8,None,Rey,13,0.2,20,BIC,145
9,None,Rey,13,0.2,20,BIC,2146
10,None,Rey,13,0.2,20,BIC,287
11,None,Rey,13,0.2,20,BIC,11
12,None,Rey,13,0.2,20,BIC,2008
13,None,Rey,13,0.2,20,BIC,489
14,None,Rey,13,0.2,20,BIC,431
15,None,Rey,13,0.2,20,BIC,640
16,None,Rey,13,0.2,20,BIC,2195
17,None,Rey,13,0.2,20,BIC,121
18,None,Rey,13,0.2,20,BIC,582
19,None,Rey,13,0.2,20,BIC,1416
20,None,Rey,13,0.2,20,BIC,1182
21,None,Rey,13,0.2,20,BIC,1836
22,None,Rey,13,0.2,20,BIC,197
23,None,Rey,13,0.2,20,BIC,173
24,None,Rey,13,0.2,20,BIC,1
25,None,Rey,13,0.2,20,BIC,149
26,None,Rey,13,0.2,20,BIC,64
27,None,Rey,13,0.2,20,BIC,172
28,None,Rey,13,0.2,20,BIC,581
29,None,Rey,13,0.2,20,BIC,2427
30,None,Rey,13,0.2,20,BIC,298
31,None,Rey,13,0.2,20,BIC,323
32,None,Rey,13,0.2,20,BIC,3
33,None,Rey,13,0.2,20,BIC,180
34,None,Rey,13,0.2,20,BIC,145
35,None,Rey,13,0.2,20,BIC,352
36,None,Rey,13,0.2,20,BIC,619
37,None,Rey,13,0.2,20,BIC,3837
38,None,Rey,13,0.2,20,BIC,371
39,None,Rey,13,0.2,20,BIC,329
40,None,Rey,13,0.2,20,BIC,742
41,None,Rey,13,0.2,20,BIC,1193
42,None,Rey,13,0.2,20,BIC,1614
43,None,Rey,13,0.2,20,BIC,351
44,None,Rey,13,0.2,20,BIC,51
45,None,Rey,13,0.2,20,BIC,681
46,None,Rey,13,0.2,20,BIC,683
47,None,Rey,13,0.2,20,BIC,277
48,None,Rey,13,0.2,20,BIC,1911
49,None,Rey,13,0.2,20,BIC,49
50,None,Rey,13,0.2,20,BIC,1339
1,None,Rey,2,0.2,20,BIC,124
2,None,Rey,2,0.2,20,BIC,493
3,None,Rey,2,0.2,20,BIC,76
4,None,Rey,2,0.2,20,BIC,443
5,None,Rey,2,0.2,20,BIC,386
6,None,Rey,2,0.2,20,BIC,383
7,None,Rey,2,0.2,20,BIC,209
8,None,Rey,2,0.2,20,BIC,45
9,None,Rey,2,0.2,20,BIC,138
10,None,Rey,2,0.2,20,BIC,218
11,None,Rey,2,0.2,20,BIC,192
12,None,Rey,2,0.2,20,BIC,184
13,None,Rey,2,0.2,20,BIC,224
14,None,Rey,2,0.2,20,BIC,1
15,None,Rey,2,0.2,20,BIC,298
16,None,Rey,2,0.2,20,BIC,594
17,None,Rey,2,0.2,20,BIC,3477
18,None,Rey,2,0.2,20,BIC,66
19,None,Rey,2,0.2,20,BIC,148
20,None,Rey,2,0.2,20,BIC,329
21,None,Rey,2,0.2,20,BIC,670
22,None,Rey,2,0.2,20,BIC,352
23,None,Rey,2,0.2,20,BIC,1572
24,None,Rey,2,0.2,20,BIC,1
25,None,Rey,2,0.2,20,BIC,1
26,None,Rey,2,0.2,20,BIC,507
27,None,Rey,2,0.2,20,BIC,12
28,None,Rey,2,0.2,20,BIC,458
29,None,Rey,2,0.2,20,BIC,1394
30,None,Rey,2,0.2,20,BIC,403
31,None,Rey,2,0.2,20,BIC,113
32,None,Rey,2,0.2,20,BIC,401
33,None,Rey,2,0.2,20,BIC,612
34,None,Rey,2,0.2,20,BIC,45
35,None,Rey,2,0.2,20,BIC,998
36,None,Rey,2,0.2,20,BIC,948
37,None,Rey,2,0.2,20,BIC,432
38,None,Rey,2,0.2,20,BIC,124
39,None,Rey,2,0.2,20,BIC,65
40,None,Rey,2,0.2,20,BIC,460
41,None,Rey,2,0.2,20,BIC,779
42,None,Rey,2,0.2,20,BIC,374
43,None,Rey,2,0.2,20,BIC,929
44,None,Rey,2,0.2,20,BIC,6
45,None,Rey,2,0.2,20,BIC,850
46,None,Rey,2,0.2,20,BIC,326
47,None,Rey,2,0.2,20,BIC,575
48,None,Rey,2,0.2,20,BIC,1234
49,None,Rey,2,0.2,20,BIC,370
50,None,Rey,2,0.2,20,BIC,445
1,None,Rey,7,0.2,20,BIC,191
2,None,Rey,7,0.2,20,BIC,1780
3,None,Rey,7,0.2,20,BIC,511
4,None,Rey,7,0.2,20,BIC,465
5,None,Rey,7,0.2,20,BIC,1449
6,None,Rey,7,0.2,20,BIC,1062
7,None,Rey,7,0.2,20,BIC,1543
8,None,Rey,7,0.2,20,BIC,1947
9,None,Rey,7,0.2,20,BIC,2122
10,None,Rey,7,0.2,20,BIC,1942
11,None,Rey,7,0.2,20,BIC,1
12,None,Rey,7,0.2,20,BIC,6795
13,None,Rey,7,0.2,20,BIC,496
14,None,Rey,7,0.2,20,BIC,21
15,None,Rey,7,0.2,20,BIC,461
16,None,Rey,7,0.2,20,BIC,3976
17,None,Rey,7,0.2,20,BIC,363
18,None,Rey,7,0.2,20,BIC,5938
19,None,Rey,7,0.2,20,BIC,1458
20,None,Rey,7,0.2,20,BIC,140
21,None,Rey,7,0.2,20,BIC,136
22,None,Rey,7,0.2,20,BIC,539
23,None,Rey,7,0.2,20,BIC,630
24,None,Rey,7,0.2,20,BIC,82
25,None,Rey,7,0.2,20,BIC,92
26,None,Rey,7,0.2,20,BIC,162
27,None,Rey,7,0.2,20,BIC,1087
28,None,Rey,7,0.2,20,BIC,290
29,None,Rey,7,0.2,20,BIC,1276
30,None,Rey,7,0.2,20,BIC,1
31,None,Rey,7,0.2,20,BIC,1
32,None,Rey,7,0.2,20,BIC,976
33,None,Rey,7,0.2,20,BIC,282
34,None,Rey,7,0.2,20,BIC,1947
35,None,Rey,7,0.2,20,BIC,2527
36,None,Rey,7,0.2,20,BIC,126
37,None,Rey,7,0.2,20,BIC,3269
38,None,Rey,7,0.2,20,BIC,1570
39,None,Rey,7,0.2,20,BIC,1798
40,None,Rey,7,0.2,20,BIC,282
41,None,Rey,7,0.2,20,BIC,911
42,None,Rey,7,0.2,20,BIC,2143
43,None,Rey,7,0.2,20,BIC,1
44,None,Rey,7,0.2,20,BIC,202
45,None,Rey,7,0.2,20,BIC,76
46,None,Rey,7,0.2,20,BIC,1505
47,None,Rey,7,0.2,20,BIC,295
48,None,Rey,7,0.2,20,BIC,646
49,None,Rey,7,0.2,20,BIC,772
50,None,Rey,7,0.2,20,BIC,2000
1,None,Rey,13,0.5,100,AIC,278
2,None,Rey,13,0.5,100,AIC,139
3,None,Rey,13,0.5,100,AIC,2348
4,None,Rey,13,0.5,100,AIC,419
5,None,Rey,13,0.5,100,AIC,2399
6,None,Rey,13,0.5,100,AIC,2583
7,None,Rey,13,0.5,100,AIC,98
8,None,Rey,13,0.5,100,AIC,105
9,None,Rey,13,0.5,100,AIC,1028
10,None,Rey,13,0.5,100,AIC,172
11,None,Rey,13,0.5,100,AIC,20
12,None,Rey,13,0.5,100,AIC,1
13,None,Rey,13,0.5,100,AIC,355
14,None,Rey,13,0.5,100,AIC,397
15,None,Rey,13,0.5,100,AIC,1979
16,None,Rey,13,0.5,100,AIC,3019
17,None,Rey,13,0.5,100,AIC,1
18,None,Rey,13,0.5,100,AIC,1
19,None,Rey,13,0.5,100,AIC,1
20,None,Rey,13,0.5,100,AIC,913
21,None,Rey,13,0.5,100,AIC,987
22,None,Rey,13,0.5,100,AIC,153
23,None,Rey,13,0.5,100,AIC,239
24,None,Rey,13,0.5,100,AIC,219
