replica,network,population,true_model,sigma,base_SS,modelcompare,TAT,TAT50
47,None,Mave,2,0.5,20,BIC,0.4413,0
48,None,Mave,2,0.5,20,BIC,0.4792,0
49,None,Mave,2,0.5,20,BIC,0.2792,0
50,None,Mave,2,0.5,20,BIC,0.4704,0
1,None,Mave,7,0.5,20,BIC,0.2029,0
2,None,Mave,7,0.5,20,BIC,0.1294,0
3,None,Mave,7,0.5,20,BIC,0.2498,0
4,None,Mave,7,0.5,20,BIC,0.1743,0
5,None,Mave,7,0.5,20,BIC,0.2228,0
6,None,Mave,7,0.5,20,BIC,0.3079,0
7,None,Mave,7,0.5,20,BIC,0.1423,0
8,None,Mave,7,0.5,20,BIC,0.145,0
9,None,Mave,7,0.5,20,BIC,0.3264,0
10,None,Mave,7,0.5,20,BIC,0.188,0
11,None,Mave,7,0.5,20,BIC,0.078,0
12,None,Mave,7,0.5,20,BIC,0.08,0
13,None,Mave,7,0.5,20,BIC,0.1124,0
14,None,Mave,7,0.5,20,BIC,0.3015,0
15,None,Mave,7,0.5,20,BIC,0.3372,0
16,None,Mave,7,0.5,20,BIC,0.0975,0
17,None,Mave,7,0.5,20,BIC,0.0863,0
18,None,Mave,7,0.5,20,BIC,0.1173,0
19,None,Mave,7,0.5,20,BIC,0.3402,0
20,None,Mave,7,0.5,20,BIC,0.3625,0
21,None,Mave,7,0.5,20,BIC,0.2003,0
22,None,Mave,7,0.5,20,BIC,0.2841,0
23,None,Mave,7,0.5,20,BIC,0.2232,0
24,None,Mave,7,0.5,20,BIC,0.2749,0
25,None,Mave,7,0.5,20,BIC,0.4436,0
26,None,Mave,7,0.5,20,BIC,0.2738,0
27,None,Mave,7,0.5,20,BIC,0.2076,0
28,None,Mave,7,0.5,20,BIC,0.1778,0
29,None,Mave,7,0.5,20,BIC,0.1991,0
30,None,Mave,7,0.5,20,BIC,0.2454,0
31,None,Mave,7,0.5,20,BIC,0.1795,0
32,None,Mave,7,0.5,20,BIC,0.2757,0
33,None,Mave,7,0.5,20,BIC,0.1317,0
34,None,Mave,7,0.5,20,BIC,0.145,0
35,None,Mave,7,0.5,20,BIC,0.0713,0
36,None,Mave,7,0.5,20,BIC,0.2196,0
37,None,Mave,7,0.5,20,BIC,0.0839,0
38,None,Mave,7,0.5,20,BIC,0.2187,0
39,None,Mave,7,0.5,20,BIC,0.0948,0
40,None,Mave,7,0.5,20,BIC,0.1521,0
41,None,Mave,7,0.5,20,BIC,0.2262,0
42,None,Mave,7,0.5,20,BIC,0.1148,0
43,None,Mave,7,0.5,20,BIC,0.2195,0
44,None,Mave,7,0.5,20,BIC,0.1475,0
45,None,Mave,7,0.5,20,BIC,0.1457,0
46,None,Mave,7,0.5,20,BIC,0.2704,0
47,None,Mave,7,0.5,20,BIC,0.1567,0
48,None,Mave,7,0.5,20,BIC,0.1643,0
49,None,Mave,7,0.5,20,BIC,0.1344,0
50,None,Mave,7,0.5,20,BIC,0.3543,0
1,None,Mave,13,0.8,100,AIC,0.0475,0
2,None,Mave,13,0.8,100,AIC,0.0477,0
3,None,Mave,13,0.8,100,AIC,0.0478,0
4,None,Mave,13,0.8,100,AIC,0.0509,0
5,None,Mave,13,0.8,100,AIC,0.0518,0
6,None,Mave,13,0.8,100,AIC,0.0279,0
7,None,Mave,13,0.8,100,AIC,0.0508,0
8,None,Mave,13,0.8,100,AIC,0.0682,0
9,None,Mave,13,0.8,100,AIC,0.0656,0
10,None,Mave,13,0.8,100,AIC,0.03,0
11,None,Mave,13,0.8,100,AIC,0.0564,0
12,None,Mave,13,0.8,100,AIC,0.0405,0
13,None,Mave,13,0.8,100,AIC,0.0501,0
14,None,Mave,13,0.8,100,AIC,0.035,0
15,None,Mave,13,0.8,100,AIC,0.0434,0
16,None,Mave,13,0.8,100,AIC,0.0682,0
17,None,Mave,13,0.8,100,AIC,0.0858,0
18,None,Mave,13,0.8,100,AIC,0.057,0
19,None,Mave,13,0.8,100,AIC,0.0518,0
20,None,Mave,13,0.8,100,AIC,0.0377,0
21,None,Mave,13,0.8,100,AIC,0.0463,0
22,None,Mave,13,0.8,100,AIC,0.0485,0
23,None,Mave,13,0.8,100,AIC,0.0293,0
24,None,Mave,13,0.8,100,AIC,0.0477,0
25,None,Mave,13,0.8,100,AIC,0.0402,0
26,None,Mave,13,0.8,100,AIC,0.0519,0
27,None,Mave,13,0.8,100,AIC,0.0408,0
28,None,Mave,13,0.8,100,AIC,0.0601,0
29,None,Mave,13,0.8,100,AIC,0.0516,0
30,None,Mave,13,0.8,100,AIC,0.0643,0
31,None,Mave,13,0.8,100,AIC,0.038,0
32,None,Mave,13,0.8,100,AIC,0.0563,0
33,None,Mave,13,0.8,100,AIC,0.0677,0
34,None,Mave,13,0.8,100,AIC,0.0682,0
35,None,Mave,13,0.8,100,AIC,0.0451,0
36,None,Mave,13,0.8,100,AIC,0.0501,0
37,None,Mave,13,0.8,100,AIC,0.0758,0
38,None,Mave,13,0.8,100,AIC,0.0722,0
39,None,Mave,13,0.8,100,AIC,0.0312,0
40,None,Mave,13,0.8,100,AIC,0.0411,0
41,None,Mave,13,0.8,100,AIC,0.0722,0
42,None,Mave,13,0.8,100,AIC,0.0381,0
43,None,Mave,13,0.8,100,AIC,0.0313,0
44,None,Mave,13,0.8,100,AIC,0.0624,0
45,None,Mave,13,0.8,100,AIC,0.053,0
46,None,Mave,13,0.8,100,AIC,0.0586,0
47,None,Mave,13,0.8,100,AIC,0.0399,0
48,None,Mave,13,0.8,100,AIC,0.0604,0
49,None,Mave,13,0.8,100,AIC,0.0637,0
50,None,Mave,13,0.8,100,AIC,0.0373,0
1,None,Mave,2,0.8,100,AIC,0.1978,0
2,None,Mave,2,0.8,100,AIC,0.2112,0
3,None,Mave,2,0.8,100,AIC,0.2373,0
4,None,Mave,2,0.8,100,AIC,0.2939,0
5,None,Mave,2,0.8,100,AIC,0.3002,0
6,None,Mave,2,0.8,100,AIC,0.2452,0
7,None,Mave,2,0.8,100,AIC,0.2846,0
8,None,Mave,2,0.8,100,AIC,0.2935,0
9,None,Mave,2,0.8,100,AIC,0.3326,0
10,None,Mave,2,0.8,100,AIC,0.1757,0
11,None,Mave,2,0.8,100,AIC,0.2412,0
12,None,Mave,2,0.8,100,AIC,0.2314,0
13,None,Mave,2,0.8,100,AIC,0.32,0
14,None,Mave,2,0.8,100,AIC,0.2761,0
15,None,Mave,2,0.8,100,AIC,0.3016,0
16,None,Mave,2,0.8,100,AIC,0.3008,0
17,None,Mave,2,0.8,100,AIC,0.3052,0
18,None,Mave,2,0.8,100,AIC,0.3218,0
19,None,Mave,2,0.8,100,AIC,0.156,0
20,None,Mave,2,0.8,100,AIC,0.3026,0
21,None,Mave,2,0.8,100,AIC,0.3372,0
22,None,Mave,2,0.8,100,AIC,0.3343,0
23,None,Mave,2,0.8,100,AIC,0.2674,0
24,None,Mave,2,0.8,100,AIC,0.3187,0
25,None,Mave,2,0.8,100,AIC,0.3079,0
26,None,Mave,2,0.8,100,AIC,0.3397,0
27,None,Mave,2,0.8,100,AIC,0.3161,0
28,None,Mave,2,0.8,100,AIC,0.1894,0
29,None,Mave,2,0.8,100,AIC,0.2703,0
30,None,Mave,2,0.8,100,AIC,0.1447,0
31,None,Mave,2,0.8,100,AIC,0.1657,0
32,None,Mave,2,0.8,100,AIC,0.3043,0
33,None,Mave,2,0.8,100,AIC,0.3287,0
34,None,Mave,2,0.8,100,AIC,0.2935,0
35,None,Mave,2,0.8,100,AIC,0.3199,0
36,None,Mave,2,0.8,100,AIC,0.2683,0
37,None,Mave,2,0.8,100,AIC,0.3048,0
38,None,Mave,2,0.8,100,AIC,0.2182,0
39,None,Mave,2,0.8,100,AIC,0.3153,0
40,None,Mave,2,0.8,100,AIC,0.2355,0
41,None,Mave,2,0.8,100,AIC,0.3271,0
42,None,Mave,2,0.8,100,AIC,0.2294,0
43,None,Mave,2,0.8,100,AIC,0.2964,0
44,None,Mave,2,0.8,100,AIC,0.3078,0
45,None,Mave,2,0.8,100,AIC,0.1988,0
46,None,Mave,2,0.8,100,AIC,0.1815,0
47,None,Mave,2,0.8,100,AIC,0.1815,0
48,None,Mave,2,0.8,100,AIC,0.2771,0
49,None,Mave,2,0.8,100,AIC,0.3211,0
50,None,Mave,2,0.8,100,AIC,0.3017,0
1,None,Mave,7,0.8,100,AIC,0.0772,0
2,None,Mave,7,0.8,100,AIC,0.0779,0
3,None,Mave,7,0.8,100,AIC,0.1295,0
4,None,Mave,7,0.8,100,AIC,0.0791,0
5,None,Mave,7,0.8,100,AIC,0.1192,0
6,None,Mave,7,0.8,100,AIC,0.0979,0
7,None,Mave,7,0.8,100,AIC,0.1074,0
8,None,Mave,7,0.8,100,AIC,0.1607,0
9,None,Mave,7,0.8,100,AIC,0.0966,0
10,None,Mave,7,0.8,100,AIC,0.0872,0
11,None,Mave,7,0.8,100,AIC,0.1841,0
12,None,Mave,7,0.8,100,AIC,0.0958,0
13,None,Mave,7,0.8,100,AIC,0.1169,0
14,None,Mave,7,0.8,100,AIC,0.1316,0
15,None,Mave,7,0.8,100,AIC,0.0735,0
16,None,Mave,7,0.8,100,AIC,0.0949,0
17,None,Mave,7,0.8,100,AIC,0.1763,0
18,None,Mave,7,0.8,100,AIC,0.1465,0
19,None,Mave,7,0.8,100,AIC,0.1753,0
20,None,Mave,7,0.8,100,AIC,0.0922,0
21,None,Mave,7,0.8,100,AIC,0.0985,0
22,None,Mave,7,0.8,100,AIC,0.1023,0
23,None,Mave,7,0.8,100,AIC,0.0972,0
24,None,Mave,7,0.8,100,AIC,0.1124,0
25,None,Mave,7,0.8,100,AIC,0.0967,0
26,None,Mave,7,0.8,100,AIC,0.0922,0
27,None,Mave,7,0.8,100,AIC,0.0979,0
28,None,Mave,7,0.8,100,AIC,0.0589,0
29,None,Mave,7,0.8,100,AIC,0.1407,0
30,None,Mave,7,0.8,100,AIC,0.1501,0
31,None,Mave,7,0.8,100,AIC,0.099,0
32,None,Mave,7,0.8,100,AIC,0.1196,0
33,None,Mave,7,0.8,100,AIC,0.1384,0
34,None,Mave,7,0.8,100,AIC,0.1607,0
35,None,Mave,7,0.8,100,AIC,0.0978,0
36,None,Mave,7,0.8,100,AIC,0.0963,0
37,None,Mave,7,0.8,100,AIC,0.1211,0
38,None,Mave,7,0.8,100,AIC,0.1371,0
39,None,Mave,7,0.8,100,AIC,0.0773,0
40,None,Mave,7,0.8,100,AIC,0.0714,0
41,None,Mave,7,0.8,100,AIC,0.1368,0
42,None,Mave,7,0.8,100,AIC,0.0678,0
43,None,Mave,7,0.8,100,AIC,0.0772,0
44,None,Mave,7,0.8,100,AIC,0.1182,0
45,None,Mave,7,0.8,100,AIC,0.1098,0
46,None,Mave,7,0.8,100,AIC,0.0778,0
47,None,Mave,7,0.8,100,AIC,0.0489,0
48,None,Mave,7,0.8,100,AIC,0.0953,0
49,None,Mave,7,0.8,100,AIC,0.112,0
50,None,Mave,7,0.8,100,AIC,0.0609,0
1,None,Mave,13,0.8,20,AIC,0.0291,0
2,None,Mave,13,0.8,20,AIC,0.039,0
3,None,Mave,13,0.8,20,AIC,0.0445,0
4,None,Mave,13,0.8,20,AIC,0.0369,0
5,None,Mave,13,0.8,20,AIC,0.0351,0
6,None,Mave,13,0.8,20,AIC,0.034,0
7,None,Mave,13,0.8,20,AIC,0.0325,0
8,None,Mave,13,0.8,20,AIC,0.0331,0
9,None,Mave,13,0.8,20,AIC,0.036,0
10,None,Mave,13,0.8,20,AIC,0.036,0
11,None,Mave,13,0.8,20,AIC,0.0276,0
12,None,Mave,13,0.8,20,AIC,0.0302,0
13,None,Mave,13,0.8,20,AIC,0.0347,0
14,None,Mave,13,0.8,20,AIC,0.0436,0
15,None,Mave,13,0.8,20,AIC,0.0431,0
16,None,Mave,13,0.8,20,AIC,0.0263,0
17,None,Mave,13,0.8,20,AIC,0.0391,0
18,None,Mave,13,0.8,20,AIC,0.0327,0
19,None,Mave,13,0.8,20,AIC,0.0324,0
20,None,Mave,13,0.8,20,AIC,0.0421,0
21,None,Mave,13,0.8,20,AIC,0.0309,0
22,None,Mave,13,0.8,20,AIC,0.0384,0
23,None,Mave,13,0.8,20,AIC,0.0396,0
24,None,Mave,13,0.8,20,AIC,0.0369,0
25,None,Mave,13,0.8,20,AIC,0.0396,0
26,None,Mave,13,0.8,20,AIC,0.041,0
27,None,Mave,13,0.8,20,AIC,0.0389,0
28,None,Mave,13,0.8,20,AIC,0.0311,0
29,None,Mave,13,0.8,20,AIC,0.0364,0
30,None,Mave,13,0.8,20,AIC,0.0424,0
31,None,Mave,13,0.8,20,AIC,0.0371,0
32,None,Mave,13,0.8,20,AIC,0.0324,0
33,None,Mave,13,0.8,20,AIC,0.0344,0
34,None,Mave,13,0.8,20,AIC,0.0331,0
35,None,Mave,13,0.8,20,AIC,0.0306,0
36,None,Mave,13,0.8,20,AIC,0.0335,0
37,None,Mave,13,0.8,20,AIC,0.0361,0
38,None,Mave,13,0.8,20,AIC,0.0374,0
39,None,Mave,13,0.8,20,AIC,0.0332,0
40,None,Mave,13,0.8,20,AIC,0.0353,0
41,None,Mave,13,0.8,20,AIC,0.0324,0
42,None,Mave,13,0.8,20,AIC,0.0342,0
43,None,Mave,13,0.8,20,AIC,0.0335,0
44,None,Mave,13,0.8,20,AIC,0.0385,0
45,None,Mave,13,0.8,20,AIC,0.0301,0
46,None,Mave,13,0.8,20,AIC,0.0371,0
47,None,Mave,13,0.8,20,AIC,0.0322,0
48,None,Mave,13,0.8,20,AIC,0.0331,0
49,None,Mave,13,0.8,20,AIC,0.0336,0
50,None,Mave,13,0.8,20,AIC,0.0354,0
1,None,Mave,2,0.8,20,AIC,0.153,0
2,None,Mave,2,0.8,20,AIC,0.1492,0
3,None,Mave,2,0.8,20,AIC,0.1555,0
4,None,Mave,2,0.8,20,AIC,0.125,0
5,None,Mave,2,0.8,20,AIC,0.131,0
6,None,Mave,2,0.8,20,AIC,0.133,0
7,None,Mave,2,0.8,20,AIC,0.1665,0
8,None,Mave,2,0.8,20,AIC,0.1587,0
9,None,Mave,2,0.8,20,AIC,0.1312,0
10,None,Mave,2,0.8,20,AIC,0.1627,0
11,None,Mave,2,0.8,20,AIC,0.1649,0
12,None,Mave,2,0.8,20,AIC,0.1385,0
13,None,Mave,2,0.8,20,AIC,0.1527,0
14,None,Mave,2,0.8,20,AIC,0.14,0
15,None,Mave,2,0.8,20,AIC,0.1644,0
16,None,Mave,2,0.8,20,AIC,0.1372,0
17,None,Mave,2,0.8,20,AIC,0.146,0
18,None,Mave,2,0.8,20,AIC,0.17,0
19,None,Mave,2,0.8,20,AIC,0.1394,0
20,None,Mave,2,0.8,20,AIC,0.1542,0
21,None,Mave,2,0.8,20,AIC,0.1568,0
22,None,Mave,2,0.8,20,AIC,0.1712,0
23,None,Mave,2,0.8,20,AIC,0.1686,0
24,None,Mave,2,0.8,20,AIC,0.1484,0
25,None,Mave,2,0.8,20,AIC,0.1631,0
26,None,Mave,2,0.8,20,AIC,0.1615,0
27,None,Mave,2,0.8,20,AIC,0.1503,0
28,None,Mave,2,0.8,20,AIC,0.1331,0
29,None,Mave,2,0.8,20,AIC,0.1442,0
30,None,Mave,2,0.8,20,AIC,0.1516,0
31,None,Mave,2,0.8,20,AIC,0.1651,0
32,None,Mave,2,0.8,20,AIC,0.1601,0
33,None,Mave,2,0.8,20,AIC,0.1573,0
34,None,Mave,2,0.8,20,AIC,0.1587,0
35,None,Mave,2,0.8,20,AIC,0.1292,0
36,None,Mave,2,0.8,20,AIC,0.1583,0
37,None,Mave,2,0.8,20,AIC,0.1549,0
38,None,Mave,2,0.8,20,AIC,0.1321,0
39,None,Mave,2,0.8,20,AIC,0.1442,0
40,None,Mave,2,0.8,20,AIC,0.1746,0
41,None,Mave,2,0.8,20,AIC,0.1431,0
42,None,Mave,2,0.8,20,AIC,0.1569,0
43,None,Mave,2,0.8,20,AIC,0.1388,0
44,None,Mave,2,0.8,20,AIC,0.1542,0
45,None,Mave,2,0.8,20,AIC,0.1495,0
46,None,Mave,2,0.8,20,AIC,0.1451,0
47,None,Mave,2,0.8,20,AIC,0.1461,0
48,None,Mave,2,0.8,20,AIC,0.1695,0
49,None,Mave,2,0.8,20,AIC,0.1414,0
50,None,Mave,2,0.8,20,AIC,0.158,0
1,None,Mave,7,0.8,20,AIC,0.0655,0
2,None,Mave,7,0.8,20,AIC,0.0633,0
3,None,Mave,7,0.8,20,AIC,0.0638,0
4,None,Mave,7,0.8,20,AIC,0.0582,0
5,None,Mave,7,0.8,20,AIC,0.0583,0
6,None,Mave,7,0.8,20,AIC,0.0651,0
7,None,Mave,7,0.8,20,AIC,0.0599,0
8,None,Mave,7,0.8,20,AIC,0.0595,0
9,None,Mave,7,0.8,20,AIC,0.0679,0
10,None,Mave,7,0.8,20,AIC,0.0647,0
11,None,Mave,7,0.8,20,AIC,0.0545,0
12,None,Mave,7,0.8,20,AIC,0.0546,0
13,None,Mave,7,0.8,20,AIC,0.0587,0
14,None,Mave,7,0.8,20,AIC,0.0617,0
15,None,Mave,7,0.8,20,AIC,0.0693,0
16,None,Mave,7,0.8,20,AIC,0.0467,0
17,None,Mave,7,0.8,20,AIC,0.0494,0
18,None,Mave,7,0.8,20,AIC,0.0593,0
19,None,Mave,7,0.8,20,AIC,0.0648,0
20,None,Mave,7,0.8,20,AIC,0.07,0
21,None,Mave,7,0.8,20,AIC,0.0554,0
22,None,Mave,7,0.8,20,AIC,0.0612,0
23,None,Mave,7,0.8,20,AIC,0.0611,0
24,None,Mave,7,0.8,20,AIC,0.0652,0
25,None,Mave,7,0.8,20,AIC,0.079,0
26,None,Mave,7,0.8,20,AIC,0.0666,0
27,None,Mave,7,0.8,20,AIC,0.062,0
28,None,Mave,7,0.8,20,AIC,0.0546,0
29,None,Mave,7,0.8,20,AIC,0.0654,0
30,None,Mave,7,0.8,20,AIC,0.068,0
31,None,Mave,7,0.8,20,AIC,0.065,0
32,None,Mave,7,0.8,20,AIC,0.0608,0
33,None,Mave,7,0.8,20,AIC,0.0603,0
34,None,Mave,7,0.8,20,AIC,0.0595,0
35,None,Mave,7,0.8,20,AIC,0.0524,0
36,None,Mave,7,0.8,20,AIC,0.0679,0
37,None,Mave,7,0.8,20,AIC,0.0557,0
38,None,Mave,7,0.8,20,AIC,0.0566,0
39,None,Mave,7,0.8,20,AIC,0.0563,0
40,None,Mave,7,0.8,20,AIC,0.0674,0
41,None,Mave,7,0.8,20,AIC,0.0695,0
42,None,Mave,7,0.8,20,AIC,0.0569,0
43,None,Mave,7,0.8,20,AIC,0.0626,0
44,None,Mave,7,0.8,20,AIC,0.0542,0
45,None,Mave,7,0.8,20,AIC,0.0562,0
46,None,Mave,7,0.8,20,AIC,0.0636,0
47,None,Mave,7,0.8,20,AIC,0.0653,0
48,None,Mave,7,0.8,20,AIC,0.0563,0
49,None,Mave,7,0.8,20,AIC,0.0525,0
50,None,Mave,7,0.8,20,AIC,0.0742,0
1,None,Mave,13,0.8,100,BIC,0.0033,0
2,None,Mave,13,0.8,100,BIC,0.0034,0
3,None,Mave,13,0.8,100,BIC,0.0039,0
4,None,Mave,13,0.8,100,BIC,0.0038,0
5,None,Mave,13,0.8,100,BIC,0.0035,0
6,None,Mave,13,0.8,100,BIC,0.0022,0
7,None,Mave,13,0.8,100,BIC,0.004,0
8,None,Mave,13,0.8,100,BIC,0.0064,0
9,None,Mave,13,0.8,100,BIC,0.008,0
10,None,Mave,13,0.8,100,BIC,0.0016,0
11,None,Mave,13,0.8,100,BIC,0.0028,0
12,None,Mave,13,0.8,100,BIC,0.0022,0
13,None,Mave,13,0.8,100,BIC,0.0043,0
14,None,Mave,13,0.8,100,BIC,0.0034,0
15,None,Mave,13,0.8,100,BIC,0.0022,0
16,None,Mave,13,0.8,100,BIC,0.0072,0
17,None,Mave,13,0.8,100,BIC,0.0106,0
18,None,Mave,13,0.8,100,BIC,0.0031,0
19,None,Mave,13,0.8,100,BIC,0.0016,0
20,None,Mave,13,0.8,100,BIC,0.0033,0
21,None,Mave,13,0.8,100,BIC,0.0021,0
22,None,Mave,13,0.8,100,BIC,0.0038,0
23,None,Mave,13,0.8,100,BIC,0.0014,0
24,None,Mave,13,0.8,100,BIC,0.0038,0
25,None,Mave,13,0.8,100,BIC,0.0033,0
26,None,Mave,13,0.8,100,BIC,0.0036,0
27,None,Mave,13,0.8,100,BIC,0.0028,0
28,None,Mave,13,0.8,100,BIC,0.0035,0
29,None,Mave,13,0.8,100,BIC,0.003,0
30,None,Mave,13,0.8,100,BIC,0.007,0
31,None,Mave,13,0.8,100,BIC,0.0023,0
32,None,Mave,13,0.8,100,BIC,0.0031,0
33,None,Mave,13,0.8,100,BIC,0.0061,0
34,None,Mave,13,0.8,100,BIC,0.0064,0
35,None,Mave,13,0.8,100,BIC,0.0038,0
36,None,Mave,13,0.8,100,BIC,0.0018,0
37,None,Mave,13,0.8,100,BIC,0.0092,0
38,None,Mave,13,0.8,100,BIC,0.0032,0
39,None,Mave,13,0.8,100,BIC,0.002,0
40,None,Mave,13,0.8,100,BIC,0.0021,0
41,None,Mave,13,0.8,100,BIC,0.0047,0
42,None,Mave,13,0.8,100,BIC,0.0032,0
43,None,Mave,13,0.8,100,BIC,0.0025,0
44,None,Mave,13,0.8,100,BIC,0.0046,0
45,None,Mave,13,0.8,100,BIC,0.0053,0
46,None,Mave,13,0.8,100,BIC,0.0041,0
47,None,Mave,13,0.8,100,BIC,0.0011,0
48,None,Mave,13,0.8,100,BIC,0.0023,0
49,None,Mave,13,0.8,100,BIC,0.0054,0
50,None,Mave,13,0.8,100,BIC,0.0029,0
1,None,Mave,2,0.8,100,BIC,0.1356,0
2,None,Mave,2,0.8,100,BIC,0.144,0
3,None,Mave,2,0.8,100,BIC,0.1904,0
4,None,Mave,2,0.8,100,BIC,0.3798,0
5,None,Mave,2,0.8,100,BIC,0.489,0
6,None,Mave,2,0.8,100,BIC,0.2353,0
7,None,Mave,2,0.8,100,BIC,0.359,0
8,None,Mave,2,0.8,100,BIC,0.4929,0
9,None,Mave,2,0.8,100,BIC,0.5385,1
10,None,Mave,2,0.8,100,BIC,0.0845,0
11,None,Mave,2,0.8,100,BIC,0.2407,0
12,None,Mave,2,0.8,100,BIC,0.1482,0
13,None,Mave,2,0.8,100,BIC,0.5325,1
14,None,Mave,2,0.8,100,BIC,0.3748,0
15,None,Mave,2,0.8,100,BIC,0.3379,0
16,None,Mave,2,0.8,100,BIC,0.4139,0
17,None,Mave,2,0.8,100,BIC,0.4616,0
18,None,Mave,2,0.8,100,BIC,0.5045,1
19,None,Mave,2,0.8,100,BIC,0.0448,0
20,None,Mave,2,0.8,100,BIC,0.4033,0
21,None,Mave,2,0.8,100,BIC,0.5253,1
22,None,Mave,2,0.8,100,BIC,0.5017,1
23,None,Mave,2,0.8,100,BIC,0.3175,0
24,None,Mave,2,0.8,100,BIC,0.4853,0
25,None,Mave,2,0.8,100,BIC,0.4619,0
26,None,Mave,2,0.8,100,BIC,0.5301,1
27,None,Mave,2,0.8,100,BIC,0.394,0
28,None,Mave,2,0.8,100,BIC,0.1031,0
29,None,Mave,2,0.8,100,BIC,0.3039,0
30,None,Mave,2,0.8,100,BIC,0.0549,0
31,None,Mave,2,0.8,100,BIC,0.0557,0
32,None,Mave,2,0.8,100,BIC,0.3794,0
33,None,Mave,2,0.8,100,BIC,0.4632,0
34,None,Mave,2,0.8,100,BIC,0.4929,0
35,None,Mave,2,0.8,100,BIC,0.4341,0
36,None,Mave,2,0.8,100,BIC,0.3026,0
37,None,Mave,2,0.8,100,BIC,0.3734,0
38,None,Mave,2,0.8,100,BIC,0.1553,0
39,None,Mave,2,0.8,100,BIC,0.471,0
40,None,Mave,2,0.8,100,BIC,0.1606,0
41,None,Mave,2,0.8,100,BIC,0.4593,0
42,None,Mave,2,0.8,100,BIC,0.208,0
43,None,Mave,2,0.8,100,BIC,0.3585,0
44,None,Mave,2,0.8,100,BIC,0.4246,0
45,None,Mave,2,0.8,100,BIC,0.1461,0
46,None,Mave,2,0.8,100,BIC,0.0768,0
47,None,Mave,2,0.8,100,BIC,0.09,0
48,None,Mave,2,0.8,100,BIC,0.3567,0
49,None,Mave,2,0.8,100,BIC,0.5777,1
50,None,Mave,2,0.8,100,BIC,0.4439,0
1,None,Mave,7,0.8,100,BIC,0.0135,0
2,None,Mave,7,0.8,100,BIC,0.0133,0
3,None,Mave,7,0.8,100,BIC,0.0312,0
4,None,Mave,7,0.8,100,BIC,0.0246,0
5,None,Mave,7,0.8,100,BIC,0.0284,0
6,None,Mave,7,0.8,100,BIC,0.028,0
7,None,Mave,7,0.8,100,BIC,0.0273,0
8,None,Mave,7,0.8,100,BIC,0.0453,0
9,None,Mave,7,0.8,100,BIC,0.0315,0
10,None,Mave,7,0.8,100,BIC,0.0198,0
11,None,Mave,7,0.8,100,BIC,0.06,0
12,None,Mave,7,0.8,100,BIC,0.0201,0
13,None,Mave,7,0.8,100,BIC,0.0406,0
14,None,Mave,7,0.8,100,BIC,0.0345,0
15,None,Mave,7,0.8,100,BIC,0.0183,0
16,None,Mave,7,0.8,100,BIC,0.0302,0
17,None,Mave,7,0.8,100,BIC,0.0575,0
18,None,Mave,7,0.8,100,BIC,0.0453,0
19,None,Mave,7,0.8,100,BIC,0.0416,0
20,None,Mave,7,0.8,100,BIC,0.0268,0
21,None,Mave,7,0.8,100,BIC,0.0264,0
22,None,Mave,7,0.8,100,BIC,0.0276,0
23,None,Mave,7,0.8,100,BIC,0.0256,0
24,None,Mave,7,0.8,100,BIC,0.0295,0
25,None,Mave,7,0.8,100,BIC,0.0285,0
26,None,Mave,7,0.8,100,BIC,0.0217,0
27,None,Mave,7,0.8,100,BIC,0.0255,0
28,None,Mave,7,0.8,100,BIC,0.0056,0
29,None,Mave,7,0.8,100,BIC,0.0368,0
30,None,Mave,7,0.8,100,BIC,0.038,0
31,None,Mave,7,0.8,100,BIC,0.0267,0
32,None,Mave,7,0.8,100,BIC,0.0321,0
33,None,Mave,7,0.8,100,BIC,0.037,0
34,None,Mave,7,0.8,100,BIC,0.0453,0
35,None,Mave,7,0.8,100,BIC,0.0177,0
36,None,Mave,7,0.8,100,BIC,0.0232,0
37,None,Mave,7,0.8,100,BIC,0.0363,0
38,None,Mave,7,0.8,100,BIC,0.0338,0
39,None,Mave,7,0.8,100,BIC,0.0193,0
40,None,Mave,7,0.8,100,BIC,0.0083,0
41,None,Mave,7,0.8,100,BIC,0.0385,0
42,None,Mave,7,0.8,100,BIC,0.017,0
43,None,Mave,7,0.8,100,BIC,0.0147,0
44,None,Mave,7,0.8,100,BIC,0.0302,0
45,None,Mave,7,0.8,100,BIC,0.0303,0
46,None,Mave,7,0.8,100,BIC,0.0181,0
47,None,Mave,7,0.8,100,BIC,0.0035,0
48,None,Mave,7,0.8,100,BIC,0.0155,0
49,None,Mave,7,0.8,100,BIC,0.0278,0
50,None,Mave,7,0.8,100,BIC,0.016,0
1,None,Mave,13,0.8,20,BIC,0.0102,0
2,None,Mave,13,0.8,20,BIC,0.0127,0
3,None,Mave,13,0.8,20,BIC,0.0136,0
4,None,Mave,13,0.8,20,BIC,0.0119,0
5,None,Mave,13,0.8,20,BIC,0.0132,0
6,None,Mave,13,0.8,20,BIC,0.0109,0
7,None,Mave,13,0.8,20,BIC,0.0111,0
8,None,Mave,13,0.8,20,BIC,0.0112,0
9,None,Mave,13,0.8,20,BIC,0.0112,0
10,None,Mave,13,0.8,20,BIC,0.0142,0
11,None,Mave,13,0.8,20,BIC,0.0103,0
12,None,Mave,13,0.8,20,BIC,0.0091,0
13,None,Mave,13,0.8,20,BIC,0.0136,0
14,None,Mave,13,0.8,20,BIC,0.0151,0
15,None,Mave,13,0.8,20,BIC,0.0156,0
