orig_type,old_model,selected_model,count
Mave,9,1,10
Mave,9,2,12
Mave,9,3,10
Mave,9,4,17
Mave,9,5,15
Mave,9,6,7
Mave,9,7,12
Mave,9,8,17
Mave,9,10,18
Mave,9,11,10
Mave,9,12,13
Mave,9,13,9
Mave,9,14,12
Mave,10,1,60
Mave,10,2,59
Mave,10,3,65
Mave,10,4,44
Mave,10,5,54
Mave,10,6,51
Mave,10,7,55
Mave,10,8,46
Mave,10,9,56
Mave,10,11,55
Mave,10,12,52
Mave,10,13,65
Mave,10,14,49
Mave,11,1,58
Mave,11,2,49
Mave,11,3,62
Mave,11,4,43
Mave,11,5,54
Mave,11,6,50
Mave,11,7,63
Mave,11,8,72
Mave,11,9,53
Mave,11,10,55
Mave,11,12,62
Mave,11,13,55
Mave,11,14,38
Mave,12,1,57
Mave,12,2,59
Mave,12,3,55
Mave,12,4,54
Mave,12,5,43
Mave,12,6,53
Mave,12,7,49
Mave,12,8,48
Mave,12,9,69
Mave,12,10,52
Mave,12,11,57
Mave,12,13,46
Mave,12,14,48
Mave,13,1,3102
Mave,13,2,3139
Mave,13,3,3058
Mave,13,4,3042
Mave,13,5,3090
Mave,13,6,3050
Mave,13,7,3117
Mave,13,8,3137
Mave,13,9,2968
Mave,13,10,3033
Mave,13,11,3066
Mave,13,12,3109
Mave,13,14,3102
Mave,14,1,157
Mave,14,2,160
Mave,14,3,149
Mave,14,4,160
Mave,14,5,157
Mave,14,6,153
Mave,14,7,183
Mave,14,8,159
Mave,14,9,154
Mave,14,10,141
Mave,14,11,136
Mave,14,12,165
Mave,14,13,150
Tess,1,2,32
Tess,1,3,46
Tess,2,1,45
Tess,2,4,43
Tess,3,1,42
Tess,3,4,36
Tess,4,2,40
Tess,4,3,40
Tess,5,1,67
Tess,5,7,66
Tess,6,1,59
Tess,6,8,60
Tess,7,3,105
Tess,7,5,106
Tess,8,2,77
Tess,8,6,84
Tess,9,2,70
Tess,9,3,77
Tess,10,5,351
Tess,10,6,335
Tess,11,3,338
Tess,11,5,321
Tess,12,2,317
Tess,12,6,302
Tess,13,5,20292
Tess,13,6,20213
Tess,14,5,1002
Tess,14,6,953
Bo,1,5,58
Bo,1,6,49
Bo,2,5,116
Bo,3,6,117
Bo,4,7,48
Bo,4,8,52
Bo,4,9,55
Bo,5,2,165
Bo,6,3,186
Bo,7,4,119
Bo,7,10,108
Bo,7,11,95
Bo,8,4,78
Bo,8,10,80
Bo,8,12,89
Bo,9,4,99
Bo,9,11,96
Bo,9,12,106
Bo,10,7,482
Bo,10,8,529
Bo,10,13,507
Bo,11,7,488
Bo,11,9,555
Bo,11,13,497
Bo,12,8,492
Bo,12,9,498
Bo,12,13,465
Bo,13,10,17406
Bo,13,11,17563
Bo,13,12,17618
Bo,13,14,17537
Bo,14,13,3385
Mave,1,2,14
Mave,1,3,6
Mave,1,4,7
Mave,1,5,8
Mave,1,6,8
Mave,1,7,13
Mave,1,8,6
Mave,1,9,5
Mave,1,10,9
Mave,1,11,11
Mave,1,12,8
Mave,1,13,4
Mave,1,14,11
Mave,2,1,11
Mave,2,3,7
Mave,2,4,21
Mave,2,5,8
Mave,2,6,11
Mave,2,7,13
Mave,2,8,11
Mave,2,9,13
Mave,2,10,7
Mave,2,11,13
Mave,2,12,15
Mave,2,13,8
Mave,2,14,10
Mave,3,1,6
Mave,3,2,16
Mave,3,4,8
Mave,3,5,20
Mave,3,6,11
Mave,3,7,6
Mave,3,8,11
Mave,3,9,8
Mave,3,10,7
Mave,3,11,14
Mave,3,12,11
Mave,3,13,9
Mave,3,14,9
Mave,4,1,10
Mave,4,2,16
Mave,4,3,17
Mave,4,5,18
Mave,4,6,14
Mave,4,7,15
Mave,4,8,7
Mave,4,9,13
Mave,4,10,16
Mave,4,11,11
Mave,4,12,6
Mave,4,13,16
Mave,4,14,11
Mave,5,1,24
Mave,5,2,13
Mave,5,3,14
Mave,5,4,20
Mave,5,6,13
Mave,5,7,7
Mave,5,8,17
Mave,5,9,18
Mave,5,10,7
Mave,5,11,15
Mave,5,12,13
Mave,5,13,9
Mave,5,14,7
Mave,6,1,15
Mave,6,2,11
Mave,6,3,12
Mave,6,4,20
Mave,6,5,11
Mave,6,7,14
Mave,6,8,16
Mave,6,9,14
Mave,6,10,15
Mave,6,11,17
Mave,6,12,19
Mave,6,13,14
Mave,6,14,19
Mave,7,1,18
Mave,7,2,23
Mave,7,3,24
Mave,7,4,22
Mave,7,5,25
Mave,7,6,13
Mave,7,8,23
Mave,7,9,23
Mave,7,10,29
Mave,7,11,28
Mave,7,12,22
Mave,7,13,20
Mave,7,14,22
Mave,8,1,11
Mave,8,2,18
Mave,8,3,24
Mave,8,4,32
Mave,8,5,29
Mave,8,6,26
Mave,8,7,15
Mave,8,9,22
Mave,8,10,29
Mave,8,11,23
Mave,8,12,29
Mave,8,13,18
Mave,8,14,15
Mave,9,1,26
Mave,9,2,27
Mave,9,3,18
Mave,9,4,19
Mave,9,5,18
Mave,9,6,26
Mave,9,7,21
Mave,9,8,22
Mave,9,10,24
Mave,9,11,20
Mave,9,12,18
Mave,9,13,27
Mave,9,14,19
Mave,10,1,107
Mave,10,2,116
Mave,10,3,91
Mave,10,4,90
Mave,10,5,108
Mave,10,6,91
Mave,10,7,115
Mave,10,8,94
Mave,10,9,88
Mave,10,11,128
Mave,10,12,84
Mave,10,13,105
Mave,10,14,122
Mave,11,1,101
Mave,11,2,89
Mave,11,3,103
Mave,11,4,117
Mave,11,5,102
Mave,11,6,108
Mave,11,7,91
Mave,11,8,115
Mave,11,9,97
Mave,11,10,104
Mave,11,12,100
Mave,11,13,91
Mave,11,14,103
Mave,12,1,80
Mave,12,2,107
Mave,12,3,98
Mave,12,4,91
Mave,12,5,101
Mave,12,6,109
Mave,12,7,80
Mave,12,8,112
Mave,12,9,109
Mave,12,10,94
Mave,12,11,103
Mave,12,13,80
Mave,12,14,98
Mave,13,1,5488
Mave,13,2,5346
Mave,13,3,5434
Mave,13,4,5560
Mave,13,5,5386
Mave,13,6,5432
Mave,13,7,5421
Mave,13,8,5375
Mave,13,9,5482
Mave,13,10,5328
Mave,13,11,5544
Mave,13,12,5367
Mave,13,14,5461
Mave,14,1,258
Mave,14,2,260
Mave,14,3,261
Mave,14,4,292
Mave,14,5,261
Mave,14,6,287
Mave,14,7,264
Mave,14,8,241
Mave,14,9,257
Mave,14,10,256
Mave,14,11,322
Mave,14,12,279
Mave,14,13,249
Tess,1,2,70
Tess,1,3,69
Tess,2,1,83
Tess,2,4,78
Tess,3,1,84
Tess,3,4,69
Tess,4,2,77
Tess,4,3,88
Tess,5,1,131
Tess,5,7,113
Tess,6,1,115
Tess,6,8,95
Tess,7,3,136
Tess,7,5,152
Tess,8,2,135
Tess,8,6,134
Tess,9,2,127
Tess,9,3,158
Tess,10,5,660
Tess,10,6,635
Tess,11,3,658
Tess,11,5,631
Tess,12,2,559
Tess,12,6,624
Tess,13,5,36005
Tess,13,6,35945
Tess,14,5,1561
Tess,14,6,1518
Bo,1,5,48
Bo,1,6,44
Bo,2,5,35619
Bo,3,6,58
Bo,4,7,405
Bo,4,8,429
Bo,4,9,424
Bo,5,2,2486
Bo,6,3,52
Bo,7,4,89
Bo,7,10,81
Bo,7,11,84
Bo,8,4,84
Bo,8,10,92
Bo,8,12,73
Bo,9,4,83
Bo,9,11,73
Bo,9,12,71
Bo,10,7,31
Bo,10,8,38
Bo,10,13,43
Bo,11,7,40
Bo,11,9,30
Bo,11,13,44
Bo,12,8,52
Bo,12,9,54
Bo,12,13,45
Bo,13,10,30
Bo,13,11,31
Bo,13,12,36
Bo,13,14,16
Bo,14,13,79
Mave,1,2,11
Mave,1,3,9
Mave,1,4,8
Mave,1,5,9
Mave,1,6,2
Mave,1,7,9
Mave,1,8,9
Mave,1,9,5
Mave,1,10,11
Mave,1,11,13
Mave,1,12,6
Mave,1,13,8
Mave,1,14,8
Mave,2,1,2616
Mave,2,3,2631
Mave,2,4,2710
Mave,2,5,2763
Mave,2,6,2644
Mave,2,7,2693
Mave,2,8,2712
Mave,2,9,2707
Mave,2,10,2693
Mave,2,11,2752
Mave,2,12,2626
Mave,2,13,2627
Mave,2,14,2775
Mave,3,1,7
Mave,3,2,6
Mave,3,4,4
Mave,3,5,4
Mave,3,6,9
Mave,3,7,5
Mave,3,8,3
Mave,3,9,3
Mave,3,10,5
Mave,3,11,4
Mave,3,12,5
Mave,3,13,6
Mave,3,14,2
Mave,4,1,115
Mave,4,2,113
Mave,4,3,92
Mave,4,5,97
Mave,4,6,113
Mave,4,7,96
Mave,4,8,101
Mave,4,9,112
Mave,4,10,105
Mave,4,11,111
Mave,4,12,122
Mave,4,13,111
Mave,4,14,106
Mave,5,1,126
Mave,5,2,150
Mave,5,3,153
Mave,5,4,159
Mave,5,6,152
Mave,5,7,137
Mave,5,8,147
Mave,5,9,143
Mave,5,10,164
Mave,5,11,148
Mave,5,12,161
Mave,5,13,159
Mave,5,14,125
Mave,6,1,5
Mave,6,2,2
Mave,6,3,3
Mave,6,4,3
Mave,6,5,3
Mave,6,7,3
Mave,6,8,4
Mave,6,9,1
Mave,6,10,3
Mave,6,11,1
Mave,6,12,3
Mave,6,13,3
Mave,6,14,5
Mave,7,1,27
Mave,7,2,34
Mave,7,3,27
Mave,7,4,22
Mave,7,5,20
Mave,7,6,26
Mave,7,8,29
Mave,7,9,26
Mave,7,10,26
Mave,7,11,22
Mave,7,12,23
Mave,7,13,29
Mave,7,14,29
Mave,8,1,22
Mave,8,2,26
Mave,8,3,22
Mave,8,4,28
Mave,8,5,29
Mave,8,6,21
Mave,8,7,14
Mave,8,9,23
Mave,8,10,22
Mave,8,11,17
Mave,8,12,20
Mave,8,13,26
Mave,8,14,26
Mave,9,1,14
Mave,9,2,19
Mave,9,3,23
Mave,9,4,23
Mave,9,5,26
Mave,9,6,26
Mave,9,7,26
Mave,9,8,24
Mave,9,10,27
Mave,9,11,27
Mave,9,12,18
Mave,9,13,30
Mave,9,14,24
Mave,10,1,22
Mave,10,2,9
Mave,10,3,12
Mave,10,4,10
Mave,10,5,13
Mave,10,6,16
Mave,10,7,17
Mave,10,8,17
Mave,10,9,14
Mave,10,11,18
Mave,10,12,14
Mave,10,13,19
Mave,10,14,15
Mave,11,1,15
Mave,11,2,15
Mave,11,3,15
Mave,11,4,15
Mave,11,5,17
Mave,11,6,16
Mave,11,7,8
Mave,11,8,9
Mave,11,9,9
Mave,11,10,15
Mave,11,12,12
Mave,11,13,12
Mave,11,14,22
Mave,12,1,13
Mave,12,2,8
Mave,12,3,22
Mave,12,4,21
Mave,12,5,9
Mave,12,6,9
Mave,12,7,12
Mave,12,8,10
Mave,12,9,7
Mave,12,10,14
Mave,12,11,17
Mave,12,13,14
Mave,12,14,8
Mave,13,1,8
Mave,13,2,9
Mave,13,3,13
Mave,13,4,13
Mave,13,5,13
Mave,13,6,6
Mave,13,7,15
Mave,13,8,11
Mave,13,9,13
Mave,13,10,7
Mave,13,11,15
Mave,13,12,13
Mave,13,14,13
Mave,14,1,6
Mave,14,2,9
Mave,14,3,8
Mave,14,4,13
Mave,14,5,8
Mave,14,6,9
Mave,14,7,11
Mave,14,8,11
Mave,14,9,9
Mave,14,10,13
Mave,14,11,7
Mave,14,12,11
Mave,14,13,5
Tess,1,2,76
Tess,1,3,70
Tess,2,1,17947
Tess,2,4,17876
Tess,3,1,36
Tess,3,4,28
Tess,4,2,841
Tess,4,3,956
Tess,5,1,874
Tess,5,7,858
Tess,6,1,16
Tess,6,8,20
Tess,7,3,125
Tess,7,5,111
Tess,8,2,118
Tess,8,6,98
Tess,9,2,106
Tess,9,3,115
Tess,10,5,76
Tess,10,6,53
Tess,11,3,51
Tess,11,5,55
Tess,12,2,52
Tess,12,6,67
Tess,13,5,51
Tess,13,6,57
Tess,14,5,34
Tess,14,6,34
Bo,1,5,94
Bo,1,6,83
Bo,2,5,61180
Bo,3,6,93
Bo,4,7,682
Bo,4,8,659
Bo,4,9,705
Bo,5,2,4174
Bo,6,3,80
Bo,7,4,165
Bo,7,10,130
Bo,7,11,146
Bo,8,4,138
Bo,8,10,134
Bo,8,12,150
Bo,9,4,173
Bo,9,11,147
Bo,9,12,149
Bo,10,7,81
Bo,10,8,74
Bo,10,13,63
Bo,11,7,82
Bo,11,9,75
Bo,11,13,83
Bo,12,8,59
Bo,12,9,75
Bo,12,13,61
Bo,13,10,41
Bo,13,11,47
Bo,13,12,46
Bo,13,14,46
Bo,14,13,138
Mave,1,2,15
Mave,1,3,14
Mave,1,4,13
Mave,1,5,12
Mave,1,6,6
Mave,1,7,16
Mave,1,8,18
Mave,1,9,12
Mave,1,10,14
Mave,1,11,14
Mave,1,12,18
Mave,1,13,20
Mave,1,14,8
Mave,2,1,4665
Mave,2,3,4592
Mave,2,4,4559
Mave,2,5,4480
Mave,2,6,4620
Mave,2,7,4479
Mave,2,8,4671
Mave,2,9,4658
Mave,2,10,4665
Mave,2,11,4701
Mave,2,12,4763
Mave,2,13,4630
Mave,2,14,4720
Mave,3,1,15
Mave,3,2,6
Mave,3,4,8
Mave,3,5,12
Mave,3,6,5
Mave,3,7,12
Mave,3,8,5
Mave,3,9,10
Mave,3,10,4
Mave,3,11,10
Mave,3,12,9
Mave,3,13,6
Mave,3,14,4
Mave,4,1,188
Mave,4,2,198
Mave,4,3,183
Mave,4,5,163
Mave,4,6,138
Mave,4,7,171
Mave,4,8,187
Mave,4,9,174
Mave,4,10,174
Mave,4,11,171
Mave,4,12,174
Mave,4,13,161
Mave,4,14,173
Mave,5,1,167
Mave,5,2,189
Mave,5,3,218
Mave,5,4,178
Mave,5,6,216
Mave,5,7,162
Mave,5,8,203
Mave,5,9,194
Mave,5,10,221
Mave,5,11,217
Mave,5,12,211
Mave,5,13,201
Mave,5,14,219
Mave,6,1,8
Mave,6,2,4
Mave,6,3,7
Mave,6,4,7
Mave,6,5,10
Mave,6,7,14
Mave,6,8,9
Mave,6,9,3
Mave,6,10,13
Mave,6,11,5
Mave,6,12,5
Mave,6,13,3
Mave,6,14,7
Mave,7,1,52
Mave,7,2,43
Mave,7,3,51
Mave,7,4,43
Mave,7,5,50
Mave,7,6,45
Mave,7,8,53
Mave,7,9,48
Mave,7,10,39
Mave,7,11,47
Mave,7,12,53
Mave,7,13,51
Mave,7,14,44
Mave,8,1,54
Mave,8,2,35
Mave,8,3,42
Mave,8,4,50
Mave,8,5,44
Mave,8,6,52
Mave,8,7,55
Mave,8,9,67
Mave,8,10,48
Mave,8,11,51
Mave,8,12,39
Mave,8,13,65
Mave,8,14,57
Mave,9,1,48
Mave,9,2,57
Mave,9,3,57
Mave,9,4,55
Mave,9,5,38
Mave,9,6,50
Mave,9,7,50
Mave,9,8,38
Mave,9,10,49
Mave,9,11,48
Mave,9,12,44
Mave,9,13,55
Mave,9,14,52
Mave,10,1,37
Mave,10,2,26
Mave,10,3,30
Mave,10,4,28
Mave,10,5,17
Mave,10,6,32
Mave,10,7,32
Mave,10,8,31
Mave,10,9,34
Mave,10,11,17
Mave,10,12,29
Mave,10,13,32
Mave,10,14,20
Mave,11,1,41
Mave,11,2,31
Mave,11,3,32
Mave,11,4,37
Mave,11,5,31
Mave,11,6,31
Mave,11,7,35
Mave,11,8,33
Mave,11,9,33
Mave,11,10,36
Mave,11,12,35
Mave,11,13,30
Mave,11,14,27
Mave,12,1,33
Mave,12,2,27
Mave,12,3,38
Mave,12,4,28
Mave,12,5,30
Mave,12,6,27
Mave,12,7,31
Mave,12,8,36
Mave,12,9,36
Mave,12,10,31
Mave,12,11,40
Mave,12,13,41
Mave,12,14,36
Mave,13,1,29
Mave,13,2,25
Mave,13,3,43
Mave,13,4,27
Mave,13,5,17
Mave,13,6,23
Mave,13,7,24
Mave,13,8,28
Mave,13,9,21
Mave,13,10,23
Mave,13,11,35
Mave,13,12,25
Mave,13,14,24
Mave,14,1,30
Mave,14,2,18
Mave,14,3,17
Mave,14,4,27
Mave,14,5,15
Mave,14,6,25
Mave,14,7,20
Mave,14,8,19
Mave,14,9,20
Mave,14,10,19
Mave,14,11,26
Mave,14,12,14
Mave,14,13,22
Tess,1,2,139
Tess,1,3,150
Tess,2,1,30794
Tess,2,4,31113
Tess,3,1,42
Tess,3,4,50
Tess,4,2,1567
Tess,4,3,1589
Tess,5,1,1249
Tess,5,7,1283
Tess,6,1,41
Tess,6,8,33
Tess,7,3,210
Tess,7,5,202
Tess,8,2,185
Tess,8,6,168
Tess,9,2,192
Tess,9,3,200
Tess,10,5,123
Tess,10,6,107
Tess,11,3,92
Tess,11,5,107
Tess,12,2,131
Tess,12,6,113
Tess,13,5,74
Tess,13,6,93
Tess,14,5,61
Tess,14,6,45
Bo,1,5,27
Bo,1,6,27
Bo,2,5,62
Bo,3,6,83
Bo,4,7,126
Bo,4,8,119
Bo,4,9,108
Bo,5,2,338
Bo,6,3,74
Bo,7,4,11817
Bo,7,10,11565
Bo,7,11,11696
Bo,8,4,53
Bo,8,10,27
Bo,8,12,42
Bo,9,4,39
Bo,9,11,53
Bo,9,12,55
Bo,10,7,676
Bo,10,8,671
Bo,10,13,663
Bo,11,7,673
Bo,11,9,687
Bo,11,13,701
Bo,12,8,21
Bo,12,9,33
Bo,12,13,24
Bo,13,10,130
Bo,13,11,140
Bo,13,12,113
Bo,13,14,138
Bo,14,13,234
Mave,1,2,8
Mave,1,3,4
Mave,1,4,2
Mave,1,5,8
Mave,1,6,2
Mave,1,7,1
Mave,1,8,1
Mave,1,9,5
Mave,1,10,2
Mave,1,11,9
Mave,1,12,2
Mave,1,13,4
Mave,1,14,2
Mave,2,1,6
Mave,2,3,4
Mave,2,4,6
Mave,2,5,3
Mave,2,6,4
Mave,2,7,9
Mave,2,8,4
Mave,2,9,5
Mave,2,10,6
Mave,2,11,6
Mave,2,12,6
Mave,2,13,4
Mave,2,14,1
Mave,3,1,9
Mave,3,2,4
Mave,3,4,8
Mave,3,5,7
Mave,3,6,7
Mave,3,7,4
Mave,3,8,6
Mave,3,9,6
Mave,3,10,4
Mave,3,11,7
Mave,3,12,7
Mave,3,13,7
Mave,3,14,3
Mave,4,1,26
Mave,4,2,26
Mave,4,3,20
Mave,4,5,25
Mave,4,6,21
Mave,4,7,18
Mave,4,8,18
Mave,4,9,26
Mave,4,10,18
Mave,4,11,25
Mave,4,12,18
Mave,4,13,17
Mave,4,14,22
Mave,5,1,31
Mave,5,2,26
Mave,5,3,24
Mave,5,4,14
Mave,5,6,20
Mave,5,7,16
Mave,5,8,20
Mave,5,9,20
Mave,5,10,22
Mave,5,11,20
Mave,5,12,30
Mave,5,13,23
Mave,5,14,27
Mave,6,1,6
Mave,6,2,5
Mave,6,3,6
Mave,6,4,9
Mave,6,5,8
Mave,6,7,8
Mave,6,9,4
Mave,6,10,8
Mave,6,11,4
Mave,6,12,3
Mave,6,13,3
Mave,6,14,2
Mave,7,1,2741
Mave,7,2,2787
Mave,7,3,2806
Mave,7,4,2784
Mave,7,5,2839
Mave,7,6,2765
Mave,7,8,2664
Mave,7,9,2728
Mave,7,10,2755
Mave,7,11,2738
Mave,7,12,2765
Mave,7,13,2734
Mave,7,14,2729
Mave,8,1,14
Mave,8,2,11
Mave,8,3,7
Mave,8,4,7
Mave,8,5,9
Mave,8,6,12
Mave,8,7,19
Mave,8,9,17
Mave,8,10,6
Mave,8,11,11
Mave,8,12,13
Mave,8,13,10
Mave,8,14,12
Mave,9,1,13
Mave,9,2,6
Mave,9,3,6
Mave,9,4,8
Mave,9,5,16
Mave,9,6,10
Mave,9,7,15
Mave,9,8,20
Mave,9,10,16
Mave,9,11,13
Mave,9,12,10
Mave,9,13,14
Mave,9,14,9
Mave,10,1,123
Mave,10,2,156
Mave,10,3,144
Mave,10,4,131
Mave,10,5,133
Mave,10,6,131
Mave,10,7,147
Mave,10,8,141
Mave,10,9,148
Mave,10,11,133
Mave,10,12,148
Mave,10,13,136
Mave,10,14,139
Mave,11,1,134
Mave,11,2,143
Mave,11,3,127
Mave,11,4,137
Mave,11,5,129
Mave,11,6,143
Mave,11,7,124
Mave,11,8,129
Mave,11,9,132
Mave,11,10,132
Mave,11,12,132
Mave,11,13,142
Mave,11,14,131
Mave,12,1,6
Mave,12,2,9
Mave,12,3,9
Mave,12,4,6
Mave,12,5,6
Mave,12,6,7
Mave,12,7,4
Mave,12,8,11
Mave,12,9,6
Mave,12,10,9
Mave,12,11,15
Mave,12,13,8
Mave,12,14,3
Mave,13,1,47
Mave,13,2,40
Mave,13,3,50
Mave,13,4,45
Mave,13,5,52
Mave,13,6,43
Mave,13,7,54
Mave,13,8,49
Mave,13,9,31
Mave,13,10,45
Mave,13,11,42
Mave,13,12,53
Mave,13,14,45
Mave,14,1,26
Mave,14,2,35
Mave,14,3,22
Mave,14,4,24
Mave,14,5,30
Mave,14,6,26
Mave,14,7,26
Mave,14,8,32
Mave,14,9,21
Mave,14,10,24
Mave,14,11,19
Mave,14,12,31
Mave,14,13,29
Tess,1,2,27
Tess,1,3,27
Tess,2,1,49
Tess,2,4,39
Tess,3,1,53
Tess,3,4,60
Tess,4,2,112
Tess,4,3,137
Tess,5,1,219
Tess,5,7,191
Tess,6,1,30
Tess,6,8,28
Tess,7,3,18230
Tess,7,5,18292
Tess,8,2,60
Tess,8,6,53
Tess,9,2,62
Tess,9,3,61
Tess,10,5,799
Tess,10,6,763
Tess,11,3,811
Tess,11,5,800
Tess,12,2,39
Tess,12,6,49
Tess,13,5,239
Tess,13,6,238
Tess,14,5,134
Tess,14,6,142
Bo,1,5,39
Bo,1,6,51
Bo,2,5,129
Bo,3,6,161
Bo,4,7,245
Bo,4,8,226
Bo,4,9,237
Bo,5,2,693
Bo,6,3,112
Bo,7,4,20771
Bo,7,10,20500
Bo,7,11,20696
Bo,8,4,71
Bo,8,10,71
Bo,8,12,66
Bo,9,4,61
Bo,9,11,71
Bo,9,12,79
Bo,10,7,1192
Bo,10,8,1182
Bo,10,13,1220
Bo,11,7,1177
Bo,11,9,1149
Bo,11,13,1130
Bo,12,8,46
Bo,12,9,44
Bo,12,13,46
Bo,13,10,243
Bo,13,11,250
Bo,13,12,250
Bo,13,14,243
Bo,14,13,443
Mave,1,2,11
Mave,1,3,4
Mave,1,4,11
Mave,1,5,7
Mave,1,6,4
Mave,1,7,8
Mave,1,8,7
Mave,1,9,5
Mave,1,10,9
Mave,1,11,6
Mave,1,12,11
Mave,1,13,8
Mave,1,14,5
Mave,2,1,13
Mave,2,3,5
Mave,2,4,9
Mave,2,5,13
Mave,2,6,11
Mave,2,7,15
Mave,2,8,8
Mave,2,9,17
Mave,2,10,13
Mave,2,11,12
Mave,2,12,9
Mave,2,13,13
Mave,2,14,8
Mave,3,1,14
Mave,3,2,8
Mave,3,4,6
Mave,3,5,12
Mave,3,6,7
Mave,3,7,9
Mave,3,8,8
Mave,3,9,10
Mave,3,10,11
Mave,3,11,9
Mave,3,12,17
Mave,3,13,13
Mave,3,14,16
Mave,4,1,47
Mave,4,2,49
Mave,4,3,35
Mave,4,5,40
Mave,4,6,47
Mave,4,7,42
Mave,4,8,45
Mave,4,9,47
Mave,4,10,47
Mave,4,11,41
Mave,4,12,52
Mave,4,13,58
Mave,4,14,50
Mave,5,1,48
Mave,5,2,53
Mave,5,3,48
Mave,5,4,47
Mave,5,6,38
Mave,5,7,34
Mave,5,8,33
Mave,5,9,54
Mave,5,10,55
Mave,5,11,46
Mave,5,12,54
Mave,5,13,43
Mave,5,14,40
Mave,6,1,4
Mave,6,2,11
Mave,6,3,7
Mave,6,4,9
Mave,6,5,9
Mave,6,7,4
Mave,6,8,11
Mave,6,9,5
Mave,6,10,8
Mave,6,11,9
Mave,6,12,13
Mave,6,13,10
Mave,6,14,7
Mave,7,1,4799
Mave,7,2,4944
Mave,7,3,4876
Mave,7,4,4815
Mave,7,5,4752
Mave,7,6,4708
Mave,7,8,4772
Mave,7,9,4917
Mave,7,10,4812
Mave,7,11,4906
Mave,7,12,4808
Mave,7,13,4870
Mave,7,14,4865
Mave,8,1,24
Mave,8,2,17
Mave,8,3,20
Mave,8,4,18
Mave,8,5,14
Mave,8,6,23
Mave,8,7,16
Mave,8,9,20
Mave,8,10,12
Mave,8,11,25
Mave,8,12,12
Mave,8,13,18
Mave,8,14,23
Mave,9,1,16
Mave,9,2,15
Mave,9,3,21
Mave,9,4,18
Mave,9,5,15
Mave,9,6,24
Mave,9,7,15
Mave,9,8,15
Mave,9,10,25
Mave,9,11,17
Mave,9,12,17
Mave,9,13,17
Mave,9,14,20
Mave,10,1,217
Mave,10,2,224
Mave,10,3,205
Mave,10,4,215
Mave,10,5,235
Mave,10,6,219
Mave,10,7,189
Mave,10,8,227
Mave,10,9,236
Mave,10,11,200
Mave,10,12,232
Mave,10,13,242
Mave,10,14,228
Mave,11,1,194
Mave,11,2,217
Mave,11,3,249
Mave,11,4,236
Mave,11,5,235
Mave,11,6,222
Mave,11,7,213
Mave,11,8,189
Mave,11,9,234
Mave,11,10,237
Mave,11,12,237
Mave,11,13,225
Mave,11,14,241
Mave,12,1,11
Mave,12,2,13
Mave,12,3,6
Mave,12,4,13
Mave,12,5,15
Mave,12,6,9
Mave,12,7,14
Mave,12,8,13
Mave,12,9,16
Mave,12,10,15
Mave,12,11,11
Mave,12,13,17
Mave,12,14,15
Mave,13,1,96
Mave,13,2,91
Mave,13,3,97
Mave,13,4,98
Mave,13,5,100
Mave,13,6,93
Mave,13,7,88
Mave,13,8,96
Mave,13,9,91
Mave,13,10,92
Mave,13,11,99
Mave,13,12,109
Mave,13,14,89
Mave,14,1,51
Mave,14,2,71
Mave,14,3,43
Mave,14,4,63
Mave,14,5,64
Mave,14,6,63
Mave,14,7,61
Mave,14,8,52
Mave,14,9,61
Mave,14,10,54
Mave,14,11,60
Mave,14,12,51
Mave,14,13,55
Tess,1,2,77
Tess,1,3,41
Tess,2,1,91
Tess,2,4,72
Tess,3,1,81
Tess,3,4,79
Tess,4,2,272
Tess,4,3,309
Tess,5,1,452
Tess,5,7,427
Tess,6,1,57
Tess,6,8,53
Tess,7,3,32394
Tess,7,5,32866
Tess,8,2,100
Tess,8,6,113
Tess,9,2,80
Tess,9,3,101
Tess,10,5,1199
Tess,10,6,1194
Tess,11,3,1253
Tess,11,5,1195
Tess,12,2,68
Tess,12,6,71
Tess,13,5,450
Tess,13,6,440
Tess,14,5,261
Tess,14,6,241
Bo,1,5,36
Bo,1,6,29
Bo,2,5,63
Bo,3,6,87
Bo,4,7,24
Bo,4,8,28
Bo,4,9,35
Bo,5,2,113
Bo,6,3,120
Bo,7,4,40
Bo,7,10,54
Bo,7,11,44
Bo,8,4,52
Bo,8,10,56
Bo,8,12,61
Bo,9,4,51
Bo,9,11,48
Bo,9,12,62
Bo,10,7,236
Bo,10,8,210
Bo,10,13,239
Bo,11,7,202
Bo,11,9,220
Bo,11,13,239
Bo,12,8,229
Bo,12,9,208
Bo,12,13,234
Bo,13,10,8490
Bo,13,11,8500
Bo,13,12,8743
Bo,13,14,8562
Bo,14,13,1945
Mave,1,2,2
Mave,1,3,4
Mave,1,4,2
Mave,1,5,9
Mave,1,6,7
Mave,1,7,4
Mave,1,8,3
Mave,1,9,9
Mave,1,10,5
Mave,1,12,5
Mave,1,13,1
Mave,1,14,8
Mave,2,1,4
Mave,2,3,5
Mave,2,4,1
Mave,2,5,7
Mave,2,6,5
Mave,2,7,5
Mave,2,8,10
Mave,2,9,4
Mave,2,10,3
Mave,2,11,8
Mave,2,12,7
Mave,2,13,2
Mave,2,14,5
Mave,3,1,8
Mave,3,2,4
Mave,3,4,7
Mave,3,5,6
Mave,3,6,4
Mave,3,7,4
Mave,3,8,3
Mave,3,9,6
Mave,3,10,3
Mave,3,11,5
Mave,3,12,4
Mave,3,13,8
Mave,3,14,6
