replica,network,population,true_model,sigma,net_size,colab_cond,TAT
12,Small,Mave,2,0.8,413,COLAB,0.2152583440402227
13,Small,Mave,2,0.8,413,COLAB,0.23514636783319695
14,Small,Mave,2,0.8,413,COLAB,0.19233980176022517
15,Small,Mave,2,0.8,413,COLAB,0.15578680092883956
16,Small,Mave,2,0.8,413,COLAB,0.19779342715570006
17,Small,Mave,2,0.8,413,COLAB,0.19342557123949786
18,Small,Mave,2,0.8,413,COLAB,0.20200132298245177
19,Small,Mave,2,0.8,413,COLAB,0.17558136401605995
20,Small,Mave,2,0.8,413,COLAB,0.1683305148801517
21,Small,Mave,2,0.8,413,COLAB,0.1731659933815496
22,Small,Mave,2,0.8,413,COLAB,0.17383889135301564
23,Small,Mave,2,0.8,413,COLAB,0.13508050016124007
24,Small,Mave,2,0.8,413,COLAB,0.19207140816715182
25,Small,Mave,2,0.8,413,COLAB,0.19774657627764974
26,Small,Mave,2,0.8,413,COLAB,0.15834683361976729
27,Small,Mave,2,0.8,413,COLAB,0.19335508290834555
28,Small,Mave,2,0.8,413,COLAB,0.14927340220425311
29,Small,Mave,2,0.8,413,COLAB,0.2244672529613083
30,Small,Mave,2,0.8,413,COLAB,0.20683195924760953
31,Small,Mave,2,0.8,413,COLAB,0.2166684112893677
32,Small,Mave,2,0.8,413,COLAB,0.2041782797274171
33,Small,Mave,2,0.8,413,COLAB,0.15827219656636063
34,Small,Mave,2,0.8,413,COLAB,0.166402104476843
35,Small,Mave,2,0.8,413,COLAB,0.19364663024903675
36,Small,Mave,2,0.8,413,COLAB,0.201692553400296
37,Small,Mave,2,0.8,413,COLAB,0.1670289906778868
38,Small,Mave,2,0.8,413,COLAB,0.19815595034901984
39,Small,Mave,2,0.8,413,COLAB,0.1540952207963231
40,Small,Mave,2,0.8,413,COLAB,0.1824056912556885
41,Small,Mave,2,0.8,413,COLAB,0.2130658253098837
42,Small,Mave,2,0.8,413,COLAB,0.17341706708583657
43,Small,Mave,2,0.8,413,COLAB,0.165136448166546
44,Small,Mave,2,0.8,413,COLAB,0.1707442482260884
45,Small,Mave,2,0.8,413,COLAB,0.18305390166471255
46,Small,Mave,2,0.8,413,COLAB,0.18780617817559986
47,Small,Mave,2,0.8,413,COLAB,0.23426150121065376
48,Small,Mave,2,0.8,413,COLAB,0.1520184929611821
49,Small,Mave,2,0.8,413,COLAB,0.18539653011542223
50,Small,Mave,2,0.8,413,COLAB,0.1816511479025899
1,Small,Mave,2,0.8,413,NOLAB,0.07296536848553273
2,Small,Mave,2,0.8,413,NOLAB,0.08613312755225651
3,Small,Mave,2,0.8,413,NOLAB,0.0937159820935644
4,Small,Mave,2,0.8,413,NOLAB,0.09983049893059713
5,Small,Mave,2,0.8,413,NOLAB,0.09358639529948118
6,Small,Mave,2,0.8,413,NOLAB,0.10235802610907366
7,Small,Mave,2,0.8,413,NOLAB,0.06896143770861449
8,Small,Mave,2,0.8,413,NOLAB,0.08891388426188282
9,Small,Mave,2,0.8,413,NOLAB,0.10021339119563732
10,Small,Mave,2,0.8,413,NOLAB,0.10445533069508
11,Small,Mave,2,0.8,413,NOLAB,0.09504021580664677
12,Small,Mave,2,0.8,413,NOLAB,0.089149497672635
13,Small,Mave,2,0.8,413,NOLAB,0.11544076694668087
14,Small,Mave,2,0.8,413,NOLAB,0.1049437705609119
15,Small,Mave,2,0.8,413,NOLAB,0.09225923502869823
16,Small,Mave,2,0.8,413,NOLAB,0.07892659285204949
17,Small,Mave,2,0.8,413,NOLAB,0.10473667983033216
18,Small,Mave,2,0.8,413,NOLAB,0.07692217768627044
19,Small,Mave,2,0.8,413,NOLAB,0.077830523676036
20,Small,Mave,2,0.8,413,NOLAB,0.0937227124337797
21,Small,Mave,2,0.8,413,NOLAB,0.09593404386059522
22,Small,Mave,2,0.8,413,NOLAB,0.09786463874407024
23,Small,Mave,2,0.8,413,NOLAB,0.07219487642287452
24,Small,Mave,2,0.8,413,NOLAB,0.07040981617252803
25,Small,Mave,2,0.8,413,NOLAB,0.0896854584494495
26,Small,Mave,2,0.8,413,NOLAB,0.07639053997249638
27,Small,Mave,2,0.8,413,NOLAB,0.08106547293603061
28,Small,Mave,2,0.8,413,NOLAB,0.06532721928590948
29,Small,Mave,2,0.8,413,NOLAB,0.11278522641032127
30,Small,Mave,2,0.8,413,NOLAB,0.10414070019160931
31,Small,Mave,2,0.8,413,NOLAB,0.05355484266206434
32,Small,Mave,2,0.8,413,NOLAB,0.09097350733356727
33,Small,Mave,2,0.8,413,NOLAB,0.08783395981990148
34,Small,Mave,2,0.8,413,NOLAB,0.08891388426188282
35,Small,Mave,2,0.8,413,NOLAB,0.0995806435314556
36,Small,Mave,2,0.8,413,NOLAB,0.10853851891047933
37,Small,Mave,2,0.8,413,NOLAB,0.06599533050353505
38,Small,Mave,2,0.8,413,NOLAB,0.10332374226258967
39,Small,Mave,2,0.8,413,NOLAB,0.09841932790793943
40,Small,Mave,2,0.8,413,NOLAB,0.10658845005862914
41,Small,Mave,2,0.8,413,NOLAB,0.09832611899605988
42,Small,Mave,2,0.8,413,NOLAB,0.09603931363924774
43,Small,Mave,2,0.8,413,NOLAB,0.06555651516787218
44,Small,Mave,2,0.8,413,NOLAB,0.0870196609001893
45,Small,Mave,2,0.8,413,NOLAB,0.08369144936122785
46,Small,Mave,2,0.8,413,NOLAB,0.10988536570782638
47,Small,Mave,2,0.8,413,NOLAB,0.08926346313966063
48,Small,Mave,2,0.8,413,NOLAB,0.1108011989607486
49,Small,Mave,2,0.8,413,NOLAB,0.08036293879826047
50,Small,Mave,2,0.8,413,NOLAB,0.06985801306708402
1,Small,Mave,7,0.8,413,COLAB,0.01772975569573899
2,Small,Mave,7,0.8,413,COLAB,0.02600852221393582
3,Small,Mave,7,0.8,413,COLAB,0.014287401608018157
4,Small,Mave,7,0.8,413,COLAB,0.017152158507057223
5,Small,Mave,7,0.8,413,COLAB,0.019647597654540678
6,Small,Mave,7,0.8,413,COLAB,0.025978100825511097
7,Small,Mave,7,0.8,413,COLAB,0.01806090076645525
8,Small,Mave,7,0.8,413,COLAB,0.01869474632580664
9,Small,Mave,7,0.8,413,COLAB,0.02358332519233611
10,Small,Mave,7,0.8,413,COLAB,0.018964571362573266
11,Small,Mave,7,0.8,413,COLAB,0.016233078582716626
12,Small,Mave,7,0.8,413,COLAB,0.0215063450694063
13,Small,Mave,7,0.8,413,COLAB,0.007669213214216135
14,Small,Mave,7,0.8,413,COLAB,0.028730671392231406
15,Small,Mave,7,0.8,413,COLAB,0.02052450049645514
16,Small,Mave,7,0.8,413,COLAB,0.017505455726766764
17,Small,Mave,7,0.8,413,COLAB,0.026656979119047332
18,Small,Mave,7,0.8,413,COLAB,0.01277069194829997
19,Small,Mave,7,0.8,413,COLAB,0.015317011927181422
20,Small,Mave,7,0.8,413,COLAB,0.019495907491961912
21,Small,Mave,7,0.8,413,COLAB,0.023149247143929762
22,Small,Mave,7,0.8,413,COLAB,0.015844074027279956
23,Small,Mave,7,0.8,413,COLAB,0.020284479515352637
24,Small,Mave,7,0.8,413,COLAB,0.013018685309847537
25,Small,Mave,7,0.8,413,COLAB,0.018663454756198673
26,Small,Mave,7,0.8,413,COLAB,0.020536678449021756
27,Small,Mave,7,0.8,413,COLAB,0.008507627485879788
28,Small,Mave,7,0.8,413,COLAB,0.01808251264843321
29,Small,Mave,7,0.8,413,COLAB,0.013652720929593716
30,Small,Mave,7,0.8,413,COLAB,0.020407683347064994
31,Small,Mave,7,0.8,413,COLAB,0.028272513534120018
32,Small,Mave,7,0.8,413,COLAB,0.026533323583469378
33,Small,Mave,7,0.8,413,COLAB,0.023012217561744975
34,Small,Mave,7,0.8,413,COLAB,0.01869474632580664
35,Small,Mave,7,0.8,413,COLAB,0.013797571722423267
36,Small,Mave,7,0.8,413,COLAB,0.02474786366710451
37,Small,Mave,7,0.8,413,COLAB,0.018743086927711
38,Small,Mave,7,0.8,413,COLAB,0.023673521887400434
39,Small,Mave,7,0.8,413,COLAB,0.01998000873311177
40,Small,Mave,7,0.8,413,COLAB,0.010315523053172179
41,Small,Mave,7,0.8,413,COLAB,0.02281071778760531
42,Small,Mave,7,0.8,413,COLAB,0.015423361152983567
43,Small,Mave,7,0.8,413,COLAB,0.016518491861693033
44,Small,Mave,7,0.8,413,COLAB,0.019104799350269836
45,Small,Mave,7,0.8,413,COLAB,0.024521632525431176
46,Small,Mave,7,0.8,413,COLAB,0.017269531293617246
47,Small,Mave,7,0.8,413,COLAB,0.02623224530033885
48,Small,Mave,7,0.8,413,COLAB,0.02230617253208478
49,Small,Mave,7,0.8,413,COLAB,0.01607718874311833
50,Small,Mave,7,0.8,413,COLAB,0.022171870873472492
1,Small,Mave,7,0.8,413,NOLAB,0.012490646241567394
2,Small,Mave,7,0.8,413,NOLAB,0.016398408349281968
3,Small,Mave,7,0.8,413,NOLAB,0.011542325823285784
4,Small,Mave,7,0.8,413,NOLAB,0.016729441305712495
5,Small,Mave,7,0.8,413,NOLAB,0.012012317411130236
6,Small,Mave,7,0.8,413,NOLAB,0.013830884407917356
7,Small,Mave,7,0.8,413,NOLAB,0.013826023783566259
8,Small,Mave,7,0.8,413,NOLAB,0.01538912879512448
9,Small,Mave,7,0.8,413,NOLAB,0.009622389926732377
10,Small,Mave,7,0.8,413,NOLAB,0.012533270506128017
11,Small,Mave,7,0.8,413,NOLAB,0.01537885064723903
12,Small,Mave,7,0.8,413,NOLAB,0.015947848761408086
13,Small,Mave,7,0.8,413,NOLAB,0.014294000515474657
14,Small,Mave,7,0.8,413,NOLAB,0.014628632383215677
15,Small,Mave,7,0.8,413,NOLAB,0.015319924244240404
16,Small,Mave,7,0.8,413,NOLAB,0.0148675123805028
17,Small,Mave,7,0.8,413,NOLAB,0.013506778077245204
18,Small,Mave,7,0.8,413,NOLAB,0.013387921754658283
19,Small,Mave,7,0.8,413,NOLAB,0.018855288238627588
20,Small,Mave,7,0.8,413,NOLAB,0.010229866733599484
21,Small,Mave,7,0.8,413,NOLAB,0.01674057549128964
22,Small,Mave,7,0.8,413,NOLAB,0.013146064601918094
23,Small,Mave,7,0.8,413,NOLAB,0.013624690393033458
24,Small,Mave,7,0.8,413,NOLAB,0.018005045942435197
25,Small,Mave,7,0.8,413,NOLAB,0.012966564786514775
26,Small,Mave,7,0.8,413,NOLAB,0.013688079543528171
27,Small,Mave,7,0.8,413,NOLAB,0.014374321024808357
28,Small,Mave,7,0.8,413,NOLAB,0.015815524830995083
29,Small,Mave,7,0.8,413,NOLAB,0.011612928456253122
30,Small,Mave,7,0.8,413,NOLAB,0.010896128898469314
31,Small,Mave,7,0.8,413,NOLAB,0.015824169798961958
32,Small,Mave,7,0.8,413,NOLAB,0.011684438772883908
33,Small,Mave,7,0.8,413,NOLAB,0.015690974137770538
34,Small,Mave,7,0.8,413,NOLAB,0.01538912879512448
35,Small,Mave,7,0.8,413,NOLAB,0.012162211406868741
36,Small,Mave,7,0.8,413,NOLAB,0.012622227791875964
37,Small,Mave,7,0.8,413,NOLAB,0.01663480735737649
38,Small,Mave,7,0.8,413,NOLAB,0.012140889085032023
39,Small,Mave,7,0.8,413,NOLAB,0.012079817644063906
40,Small,Mave,7,0.8,413,NOLAB,0.015014703113944266
41,Small,Mave,7,0.8,413,NOLAB,0.0125821946646158
42,Small,Mave,7,0.8,413,NOLAB,0.01605895172197465
43,Small,Mave,7,0.8,413,NOLAB,0.01882627609223272
44,Small,Mave,7,0.8,413,NOLAB,0.013437260235753647
45,Small,Mave,7,0.8,413,NOLAB,0.0144573734208283
46,Small,Mave,7,0.8,413,NOLAB,0.01486610530880705
47,Small,Mave,7,0.8,413,NOLAB,0.016288930524215296
48,Small,Mave,7,0.8,413,NOLAB,0.01565843164870783
49,Small,Mave,7,0.8,413,NOLAB,0.016841284809091514
50,Small,Mave,7,0.8,413,NOLAB,0.015298995366446074
1,Small,Mave,13,0.8,484,COLAB,0.007586416109143383
2,Small,Mave,13,0.8,484,COLAB,0.005805202687789689
3,Small,Mave,13,0.8,484,COLAB,0.004449115431774392
4,Small,Mave,13,0.8,484,COLAB,0.004982753520107256
5,Small,Mave,13,0.8,484,COLAB,0.00820259830903698
6,Small,Mave,13,0.8,484,COLAB,0.009085582089097913
7,Small,Mave,13,0.8,484,COLAB,0.004100903467162208
8,Small,Mave,13,0.8,484,COLAB,0.007693421975542069
9,Small,Mave,13,0.8,484,COLAB,0.008082570005410147
10,Small,Mave,13,0.8,484,COLAB,0.005229698531133937
11,Small,Mave,13,0.8,484,COLAB,0.006091830722045117
12,Small,Mave,13,0.8,484,COLAB,0.009724765809232525
13,Small,Mave,13,0.8,484,COLAB,0.005970113396117628
14,Small,Mave,13,0.8,484,COLAB,0.006151322075192284
15,Small,Mave,13,0.8,484,COLAB,0.008927857793692153
16,Small,Mave,13,0.8,484,COLAB,0.005788798422433777
17,Small,Mave,13,0.8,484,COLAB,0.005433605928638592
18,Small,Mave,13,0.8,484,COLAB,0.00985978709494863
19,Small,Mave,13,0.8,484,COLAB,0.006670734880493638
20,Small,Mave,13,0.8,484,COLAB,0.0073251063510803805
21,Small,Mave,13,0.8,484,COLAB,0.005443435742913523
22,Small,Mave,13,0.8,484,COLAB,0.005921895006402051
23,Small,Mave,13,0.8,484,COLAB,0.007544099134919691
24,Small,Mave,13,0.8,484,COLAB,0.0068956709508990015
25,Small,Mave,13,0.8,484,COLAB,0.005509912484372211
26,Small,Mave,13,0.8,484,COLAB,0.004968440122654615
27,Small,Mave,13,0.8,484,COLAB,0.005667336062408284
28,Small,Mave,13,0.8,484,COLAB,0.009838749224755883
29,Small,Mave,13,0.8,484,COLAB,0.00567811895468408
30,Small,Mave,13,0.8,484,COLAB,0.007760077981294856
31,Small,Mave,13,0.8,484,COLAB,0.008183517237399743
32,Small,Mave,13,0.8,484,COLAB,0.004972806329632372
33,Small,Mave,13,0.8,484,COLAB,0.004182644302854671
34,Small,Mave,13,0.8,484,COLAB,0.007693421975542069
35,Small,Mave,13,0.8,484,COLAB,0.00587186374438529
36,Small,Mave,13,0.8,484,COLAB,0.006050197119325504
37,Small,Mave,13,0.8,484,COLAB,0.005446519513673106
38,Small,Mave,13,0.8,484,COLAB,0.004994753972329961
39,Small,Mave,13,0.8,484,COLAB,0.005333935754312644
40,Small,Mave,13,0.8,484,COLAB,0.006028981341904759
41,Small,Mave,13,0.8,484,COLAB,0.0040932480898175595
42,Small,Mave,13,0.8,484,COLAB,0.005445809369767453
43,Small,Mave,13,0.8,484,COLAB,0.007776122626587306
44,Small,Mave,13,0.8,484,COLAB,0.004808670952871581
45,Small,Mave,13,0.8,484,COLAB,0.0067458084461589594
46,Small,Mave,13,0.8,484,COLAB,0.00967089616395891
47,Small,Mave,13,0.8,484,COLAB,0.006032848169327132
48,Small,Mave,13,0.8,484,COLAB,0.01593007428271442
49,Small,Mave,13,0.8,484,COLAB,0.005139348364808284
50,Small,Mave,13,0.8,484,COLAB,0.004789631855747561
1,Small,Mave,13,0.8,484,NOLAB,0.005568217729810483
2,Small,Mave,13,0.8,484,NOLAB,0.007821243015202152
3,Small,Mave,13,0.8,484,NOLAB,0.005930120934028201
4,Small,Mave,13,0.8,484,NOLAB,0.008328314171571465
5,Small,Mave,13,0.8,484,NOLAB,0.006940145254194842
6,Small,Mave,13,0.8,484,NOLAB,0.005253096774441201
7,Small,Mave,13,0.8,484,NOLAB,0.005753002287366801
8,Small,Mave,13,0.8,484,NOLAB,0.006688364818437131
9,Small,Mave,13,0.8,484,NOLAB,0.007115955040437431
10,Small,Mave,13,0.8,484,NOLAB,0.005568392448678791
11,Small,Mave,13,0.8,484,NOLAB,0.005503692612333008
12,Small,Mave,13,0.8,484,NOLAB,0.006900875232956379
13,Small,Mave,13,0.8,484,NOLAB,0.006524429840871627
14,Small,Mave,13,0.8,484,NOLAB,0.008203566768160074
15,Small,Mave,13,0.8,484,NOLAB,0.007265410268196361
16,Small,Mave,13,0.8,484,NOLAB,0.0068329738705552295
17,Small,Mave,13,0.8,484,NOLAB,0.005077456478256937
18,Small,Mave,13,0.8,484,NOLAB,0.004707480773450203
19,Small,Mave,13,0.8,484,NOLAB,0.006370159406869
20,Small,Mave,13,0.8,484,NOLAB,0.007017558320145363
21,Small,Mave,13,0.8,484,NOLAB,0.008757253074095792
22,Small,Mave,13,0.8,484,NOLAB,0.006246053182929685
23,Small,Mave,13,0.8,484,NOLAB,0.007139454887326354
24,Small,Mave,13,0.8,484,NOLAB,0.006368012430998134
25,Small,Mave,13,0.8,484,NOLAB,0.007678266941959514
26,Small,Mave,13,0.8,484,NOLAB,0.004989947046652719
27,Small,Mave,13,0.8,484,NOLAB,0.006450010751603704
28,Small,Mave,13,0.8,484,NOLAB,0.006160483901125614
29,Small,Mave,13,0.8,484,NOLAB,0.004554955031034921
30,Small,Mave,13,0.8,484,NOLAB,0.007458317975847194
31,Small,Mave,13,0.8,484,NOLAB,0.005829855775531798
32,Small,Mave,13,0.8,484,NOLAB,0.005027357959301707
33,Small,Mave,13,0.8,484,NOLAB,0.007504784738911642
34,Small,Mave,13,0.8,484,NOLAB,0.006688364818437131
35,Small,Mave,13,0.8,484,NOLAB,0.006708544610969801
36,Small,Mave,13,0.8,484,NOLAB,0.0056934294485637
37,Small,Mave,13,0.8,484,NOLAB,0.004612463703372795
38,Small,Mave,13,0.8,484,NOLAB,0.008420304753276072
39,Small,Mave,13,0.8,484,NOLAB,0.005892601244577062
40,Small,Mave,13,0.8,484,NOLAB,0.007968841515576475
41,Small,Mave,13,0.8,484,NOLAB,0.005337465564738293
42,Small,Mave,13,0.8,484,NOLAB,0.007140013550809796
43,Small,Mave,13,0.8,484,NOLAB,0.005618814653620606
44,Small,Mave,13,0.8,484,NOLAB,0.0039411783622025215
45,Small,Mave,13,0.8,484,NOLAB,0.007847452767413892
46,Small,Mave,13,0.8,484,NOLAB,0.0072988255763375386
47,Small,Mave,13,0.8,484,NOLAB,0.0064614081579438916
48,Small,Mave,13,0.8,484,NOLAB,0.005526254669324717
49,Small,Mave,13,0.8,484,NOLAB,0.008243360421126947
50,Small,Mave,13,0.8,484,NOLAB,0.006772477979059335
1,Small,Mave,2,0.8,484,COLAB,0.1533062534539335
2,Small,Mave,2,0.8,484,COLAB,0.20614282230745914
3,Small,Mave,2,0.8,484,COLAB,0.17127978700334912
4,Small,Mave,2,0.8,484,COLAB,0.18297226260535446
5,Small,Mave,2,0.8,484,COLAB,0.17357340379963718
6,Small,Mave,2,0.8,484,COLAB,0.2124049257515393
7,Small,Mave,2,0.8,484,COLAB,0.16444441352613987
8,Small,Mave,2,0.8,484,COLAB,0.14997755904293178
9,Small,Mave,2,0.8,484,COLAB,0.17079323395381166
10,Small,Mave,2,0.8,484,COLAB,0.15866678959985245
11,Small,Mave,2,0.8,484,COLAB,0.17673532808534048
12,Small,Mave,2,0.8,484,COLAB,0.14959720949642114
13,Small,Mave,2,0.8,484,COLAB,0.16668859825082244
14,Small,Mave,2,0.8,484,COLAB,0.1323427525115059
15,Small,Mave,2,0.8,484,COLAB,0.1946122945008946
16,Small,Mave,2,0.8,484,COLAB,0.15243936981110698
17,Small,Mave,2,0.8,484,COLAB,0.18635295356232717
18,Small,Mave,2,0.8,484,COLAB,0.1953862047043865
19,Small,Mave,2,0.8,484,COLAB,0.2102640234170549
20,Small,Mave,2,0.8,484,COLAB,0.15778379048889024
21,Small,Mave,2,0.8,484,COLAB,0.2078943654241222
22,Small,Mave,2,0.8,484,COLAB,0.19460126230292685
23,Small,Mave,2,0.8,484,COLAB,0.18394956781739233
24,Small,Mave,2,0.8,484,COLAB,0.18741909787911978
25,Small,Mave,2,0.8,484,COLAB,0.16466174576094147
26,Small,Mave,2,0.8,484,COLAB,0.16555400388296607
27,Small,Mave,2,0.8,484,COLAB,0.1697731006671313
28,Small,Mave,2,0.8,484,COLAB,0.17873313762155282
29,Small,Mave,2,0.8,484,COLAB,0.19679093686256863
30,Small,Mave,2,0.8,484,COLAB,0.1281015169741755
31,Small,Mave,2,0.8,484,COLAB,0.1951064617030141
32,Small,Mave,2,0.8,484,COLAB,0.20082055711509392
33,Small,Mave,2,0.8,484,COLAB,0.1677194855899713
34,Small,Mave,2,0.8,484,COLAB,0.14997755904293178
35,Small,Mave,2,0.8,484,COLAB,0.22960970324677626
36,Small,Mave,2,0.8,484,COLAB,0.17448279897397945
37,Small,Mave,2,0.8,484,COLAB,0.1572456647219656
38,Small,Mave,2,0.8,484,COLAB,0.178719402410915
39,Small,Mave,2,0.8,484,COLAB,0.18225724195928897
40,Small,Mave,2,0.8,484,COLAB,0.1751457602173667
41,Small,Mave,2,0.8,484,COLAB,0.17182342466433373
42,Small,Mave,2,0.8,484,COLAB,0.17881652404983053
43,Small,Mave,2,0.8,484,COLAB,0.2017680278420843
44,Small,Mave,2,0.8,484,COLAB,0.1848730588637313
45,Small,Mave,2,0.8,484,COLAB,0.17873613077028447
46,Small,Mave,2,0.8,484,COLAB,0.14969196390595657
47,Small,Mave,2,0.8,484,COLAB,0.1636679346930142
48,Small,Mave,2,0.8,484,COLAB,0.19182374412090933
49,Small,Mave,2,0.8,484,COLAB,0.1726558166210664
50,Small,Mave,2,0.8,484,COLAB,0.15904274788572312
1,Small,Mave,2,0.8,484,NOLAB,0.09375100584097772
2,Small,Mave,2,0.8,484,NOLAB,0.10162933567722786
3,Small,Mave,2,0.8,484,NOLAB,0.11163472105950176
4,Small,Mave,2,0.8,484,NOLAB,0.1114427831201015
5,Small,Mave,2,0.8,484,NOLAB,0.08908103818685044
6,Small,Mave,2,0.8,484,NOLAB,0.08343289563907605
7,Small,Mave,2,0.8,484,NOLAB,0.10466932356742782
8,Small,Mave,2,0.8,484,NOLAB,0.08855254423128561
9,Small,Mave,2,0.8,484,NOLAB,0.07600642249674561
10,Small,Mave,2,0.8,484,NOLAB,0.08931137459792264
11,Small,Mave,2,0.8,484,NOLAB,0.09812613454453543
12,Small,Mave,2,0.8,484,NOLAB,0.09060048367875348
13,Small,Mave,2,0.8,484,NOLAB,0.10580744694572043
14,Small,Mave,2,0.8,484,NOLAB,0.09684060378519896
15,Small,Mave,2,0.8,484,NOLAB,0.0782211191920887
16,Small,Mave,2,0.8,484,NOLAB,0.09822771378784263
17,Small,Mave,2,0.8,484,NOLAB,0.10666701514186985
18,Small,Mave,2,0.8,484,NOLAB,0.08928130114207988
19,Small,Mave,2,0.8,484,NOLAB,0.11030165779437859
20,Small,Mave,2,0.8,484,NOLAB,0.10447885991577216
21,Small,Mave,2,0.8,484,NOLAB,0.06498411118561137
22,Small,Mave,2,0.8,484,NOLAB,0.10166326835611249
23,Small,Mave,2,0.8,484,NOLAB,0.06405573030479461
24,Small,Mave,2,0.8,484,NOLAB,0.09421915712987484
25,Small,Mave,2,0.8,484,NOLAB,0.0820062617073538
26,Small,Mave,2,0.8,484,NOLAB,0.08725003820697601
27,Small,Mave,2,0.8,484,NOLAB,0.08781927900332152
28,Small,Mave,2,0.8,484,NOLAB,0.07021819222776161
29,Small,Mave,2,0.8,484,NOLAB,0.08465852972981412
30,Small,Mave,2,0.8,484,NOLAB,0.11004867089511783
31,Small,Mave,2,0.8,484,NOLAB,0.09203115283526123
32,Small,Mave,2,0.8,484,NOLAB,0.09510319631573635
33,Small,Mave,2,0.8,484,NOLAB,0.08373112820414941
34,Small,Mave,2,0.8,484,NOLAB,0.08855254423128561
35,Small,Mave,2,0.8,484,NOLAB,0.12266743719826527
36,Small,Mave,2,0.8,484,NOLAB,0.11680741297270222
37,Small,Mave,2,0.8,484,NOLAB,0.11941706089989108
38,Small,Mave,2,0.8,484,NOLAB,0.08980975962936288
39,Small,Mave,2,0.8,484,NOLAB,0.11655276731886735
40,Small,Mave,2,0.8,484,NOLAB,0.1016041355271091
41,Small,Mave,2,0.8,484,NOLAB,0.10702816744865473
42,Small,Mave,2,0.8,484,NOLAB,0.11835515336935794
43,Small,Mave,2,0.8,484,NOLAB,0.095452648561656
44,Small,Mave,2,0.8,484,NOLAB,0.10836309870903597
45,Small,Mave,2,0.8,484,NOLAB,0.10363344897939997
46,Small,Mave,2,0.8,484,NOLAB,0.09055995674237399
47,Small,Mave,2,0.8,484,NOLAB,0.09212624591250247
48,Small,Mave,2,0.8,484,NOLAB,0.08382512775071863
49,Small,Mave,2,0.8,484,NOLAB,0.0964651393707833
50,Small,Mave,2,0.8,484,NOLAB,0.11567135874459522
1,Small,Mave,7,0.8,484,COLAB,0.016086068287772835
2,Small,Mave,7,0.8,484,COLAB,0.012332074958337587
3,Small,Mave,7,0.8,484,COLAB,0.02426262039271882
4,Small,Mave,7,0.8,484,COLAB,0.021431573049446706
5,Small,Mave,7,0.8,484,COLAB,0.014519588669484579
6,Small,Mave,7,0.8,484,COLAB,0.01567251342506989
7,Small,Mave,7,0.8,484,COLAB,0.023253501726613123
8,Small,Mave,7,0.8,484,COLAB,0.029001177659895995
9,Small,Mave,7,0.8,484,COLAB,0.0203932956166272
10,Small,Mave,7,0.8,484,COLAB,0.016115367614557244
11,Small,Mave,7,0.8,484,COLAB,0.012410329573801745
12,Small,Mave,7,0.8,484,COLAB,0.014840806951285033
13,Small,Mave,7,0.8,484,COLAB,0.016952548158388953
14,Small,Mave,7,0.8,484,COLAB,0.01424912921095588
15,Small,Mave,7,0.8,484,COLAB,0.01304338065915394
16,Small,Mave,7,0.8,484,COLAB,0.024681839507347474
17,Small,Mave,7,0.8,484,COLAB,0.018913480885311876
18,Small,Mave,7,0.8,484,COLAB,0.022045471114145027
19,Small,Mave,7,0.8,484,COLAB,0.013988619428261755
20,Small,Mave,7,0.8,484,COLAB,0.01960271502679951
21,Small,Mave,7,0.8,484,COLAB,0.018713774320071857
22,Small,Mave,7,0.8,484,COLAB,0.02099084790788944
23,Small,Mave,7,0.8,484,COLAB,0.01901869019683124
24,Small,Mave,7,0.8,484,COLAB,0.019260064569213642
25,Small,Mave,7,0.8,484,COLAB,0.008682228646892961
26,Small,Mave,7,0.8,484,COLAB,0.018075404521088807
27,Small,Mave,7,0.8,484,COLAB,0.022138040875951902
28,Small,Mave,7,0.8,484,COLAB,0.01133342999371708
29,Small,Mave,7,0.8,484,COLAB,0.023060058663973166
30,Small,Mave,7,0.8,484,COLAB,0.01852489026370117
31,Small,Mave,7,0.8,484,COLAB,0.02129572126944697
32,Small,Mave,7,0.8,484,COLAB,0.02295526366776459
33,Small,Mave,7,0.8,484,COLAB,0.02919401445148158
34,Small,Mave,7,0.8,484,COLAB,0.029001177659895995
35,Small,Mave,7,0.8,484,COLAB,0.02893332602672165
36,Small,Mave,7,0.8,484,COLAB,0.032085201008544624
37,Small,Mave,7,0.8,484,COLAB,0.018164012918511833
38,Small,Mave,7,0.8,484,COLAB,0.022506196703419537
39,Small,Mave,7,0.8,484,COLAB,0.021055018087821096
40,Small,Mave,7,0.8,484,COLAB,0.021976254771412997
41,Small,Mave,7,0.8,484,COLAB,0.019965280650830586
42,Small,Mave,7,0.8,484,COLAB,0.019587016508384292
43,Small,Mave,7,0.8,484,COLAB,0.018836936176459797
44,Small,Mave,7,0.8,484,COLAB,0.012652330834149017
45,Small,Mave,7,0.8,484,COLAB,0.01422118779463106
46,Small,Mave,7,0.8,484,COLAB,0.031191179586901516
47,Small,Mave,7,0.8,484,COLAB,0.02467357717855395
48,Small,Mave,7,0.8,484,COLAB,0.017783998566529086
49,Small,Mave,7,0.8,484,COLAB,0.011685050130832408
50,Small,Mave,7,0.8,484,COLAB,0.01902619524997148
1,Small,Mave,7,0.8,484,NOLAB,0.015412888177006891
2,Small,Mave,7,0.8,484,NOLAB,0.014716898619620099
3,Small,Mave,7,0.8,484,NOLAB,0.01157330665340564
4,Small,Mave,7,0.8,484,NOLAB,0.01186416498439543
5,Small,Mave,7,0.8,484,NOLAB,0.013819100305329728
