replica,network,population,true_model,sigma,net_size,colab_cond,TAT50
34,PT,Mave,13,0.8,413,COLAB,0
35,PT,Mave,13,0.8,413,COLAB,0
36,PT,Mave,13,0.8,413,COLAB,0
37,PT,Mave,13,0.8,413,COLAB,0
38,PT,Mave,13,0.8,413,COLAB,0
39,PT,Mave,13,0.8,413,COLAB,0
40,PT,Mave,13,0.8,413,COLAB,0
41,PT,Mave,13,0.8,413,COLAB,0
42,PT,Mave,13,0.8,413,COLAB,0
43,PT,Mave,13,0.8,413,COLAB,0
44,PT,Mave,13,0.8,413,COLAB,0
45,PT,Mave,13,0.8,413,COLAB,0
46,PT,Mave,13,0.8,413,COLAB,0
47,PT,Mave,13,0.8,413,COLAB,0
48,PT,Mave,13,0.8,413,COLAB,0
49,PT,Mave,13,0.8,413,COLAB,0
50,PT,Mave,13,0.8,413,COLAB,0
1,PT,Mave,2,0.8,413,COLAB,0.022477064220183487
2,PT,Mave,2,0.8,413,COLAB,0
3,PT,Mave,2,0.8,413,COLAB,0
4,PT,Mave,2,0.8,413,COLAB,0
5,PT,Mave,2,0.8,413,COLAB,0
6,PT,Mave,2,0.8,413,COLAB,0.0017353579175704988
7,PT,Mave,2,0.8,413,COLAB,0
8,PT,Mave,2,0.8,413,COLAB,0
9,PT,Mave,2,0.8,413,COLAB,0
10,PT,Mave,2,0.8,413,COLAB,0
11,PT,Mave,2,0.8,413,COLAB,0
12,PT,Mave,2,0.8,413,COLAB,0
13,PT,Mave,2,0.8,413,COLAB,0
14,PT,Mave,2,0.8,413,COLAB,0
15,PT,Mave,2,0.8,413,COLAB,0
16,PT,Mave,2,0.8,413,COLAB,0
17,PT,Mave,2,0.8,413,COLAB,0
18,PT,Mave,2,0.8,413,COLAB,0
19,PT,Mave,2,0.8,413,COLAB,0
20,PT,Mave,2,0.8,413,COLAB,0
21,PT,Mave,2,0.8,413,COLAB,0
22,PT,Mave,2,0.8,413,COLAB,0
23,PT,Mave,2,0.8,413,COLAB,0
24,PT,Mave,2,0.8,413,COLAB,0
25,PT,Mave,2,0.8,413,COLAB,0.004997728305315766
26,PT,Mave,2,0.8,413,COLAB,0
27,PT,Mave,2,0.8,413,COLAB,0
28,PT,Mave,2,0.8,413,COLAB,0
29,PT,Mave,2,0.8,413,COLAB,0
30,PT,Mave,2,0.8,413,COLAB,0
31,PT,Mave,2,0.8,413,COLAB,0.005772005772005772
32,PT,Mave,2,0.8,413,COLAB,0
33,PT,Mave,2,0.8,413,COLAB,0
34,PT,Mave,2,0.8,413,COLAB,0
35,PT,Mave,2,0.8,413,COLAB,0
36,PT,Mave,2,0.8,413,COLAB,0.008717310087173101
37,PT,Mave,2,0.8,413,COLAB,0
38,PT,Mave,2,0.8,413,COLAB,0
39,PT,Mave,2,0.8,413,COLAB,0
40,PT,Mave,2,0.8,413,COLAB,0
41,PT,Mave,2,0.8,413,COLAB,0
42,PT,Mave,2,0.8,413,COLAB,0
43,PT,Mave,2,0.8,413,COLAB,0
44,PT,Mave,2,0.8,413,COLAB,0
45,PT,Mave,2,0.8,413,COLAB,0
46,PT,Mave,2,0.8,413,COLAB,0
47,PT,Mave,2,0.8,413,COLAB,0
48,PT,Mave,2,0.8,413,COLAB,0
49,PT,Mave,2,0.8,413,COLAB,0
50,PT,Mave,2,0.8,413,COLAB,0
1,PT,Mave,7,0.8,413,COLAB,0
2,PT,Mave,7,0.8,413,COLAB,0
3,PT,Mave,7,0.8,413,COLAB,0
4,PT,Mave,7,0.8,413,COLAB,0
5,PT,Mave,7,0.8,413,COLAB,0
6,PT,Mave,7,0.8,413,COLAB,0
7,PT,Mave,7,0.8,413,COLAB,0
8,PT,Mave,7,0.8,413,COLAB,0
9,PT,Mave,7,0.8,413,COLAB,0
10,PT,Mave,7,0.8,413,COLAB,0
11,PT,Mave,7,0.8,413,COLAB,0
12,PT,Mave,7,0.8,413,COLAB,0
13,PT,Mave,7,0.8,413,COLAB,0
14,PT,Mave,7,0.8,413,COLAB,0
15,PT,Mave,7,0.8,413,COLAB,0
16,PT,Mave,7,0.8,413,COLAB,0
17,PT,Mave,7,0.8,413,COLAB,0
18,PT,Mave,7,0.8,413,COLAB,0
19,PT,Mave,7,0.8,413,COLAB,0
20,PT,Mave,7,0.8,413,COLAB,0
21,PT,Mave,7,0.8,413,COLAB,0
22,PT,Mave,7,0.8,413,COLAB,0
23,PT,Mave,7,0.8,413,COLAB,0
24,PT,Mave,7,0.8,413,COLAB,0
25,PT,Mave,7,0.8,413,COLAB,0
26,PT,Mave,7,0.8,413,COLAB,0
27,PT,Mave,7,0.8,413,COLAB,0
28,PT,Mave,7,0.8,413,COLAB,0
29,PT,Mave,7,0.8,413,COLAB,0
30,PT,Mave,7,0.8,413,COLAB,0
31,PT,Mave,7,0.8,413,COLAB,0
32,PT,Mave,7,0.8,413,COLAB,0
33,PT,Mave,7,0.8,413,COLAB,0
34,PT,Mave,7,0.8,413,COLAB,0
35,PT,Mave,7,0.8,413,COLAB,0
36,PT,Mave,7,0.8,413,COLAB,0
37,PT,Mave,7,0.8,413,COLAB,0
38,PT,Mave,7,0.8,413,COLAB,0
39,PT,Mave,7,0.8,413,COLAB,0
40,PT,Mave,7,0.8,413,COLAB,0
41,PT,Mave,7,0.8,413,COLAB,0
42,PT,Mave,7,0.8,413,COLAB,0
43,PT,Mave,7,0.8,413,COLAB,0
44,PT,Mave,7,0.8,413,COLAB,0
45,PT,Mave,7,0.8,413,COLAB,0
46,PT,Mave,7,0.8,413,COLAB,0
47,PT,Mave,7,0.8,413,COLAB,0
48,PT,Mave,7,0.8,413,COLAB,0
49,PT,Mave,7,0.8,413,COLAB,0
50,PT,Mave,7,0.8,413,COLAB,0
1,PT,Tess,13,0.2,413,COLAB,0.9313653136531366
2,PT,Tess,13,0.2,413,COLAB,0.9118236472945892
3,PT,Tess,13,0.2,413,COLAB,0.9205992509363295
4,PT,Tess,13,0.2,413,COLAB,0.957884885353299
5,PT,Tess,13,0.2,413,COLAB,0.9414455626715462
6,PT,Tess,13,0.2,413,COLAB,0.9355375832540438
7,PT,Tess,13,0.2,413,COLAB,0.9374223988080457
8,PT,Tess,13,0.2,413,COLAB,0.9234264939786412
9,PT,Tess,13,0.2,413,COLAB,0.9222995733213564
10,PT,Tess,13,0.2,413,COLAB,0.9779362603075552
11,PT,Tess,13,0.2,413,COLAB,0.9042833213687484
12,PT,Tess,13,0.2,413,COLAB,0.9595480225988701
13,PT,Tess,13,0.2,413,COLAB,0.9086402266288952
14,PT,Tess,13,0.2,413,COLAB,0.9530037685657282
15,PT,Tess,13,0.2,413,COLAB,0.9396003633060854
16,PT,Tess,13,0.2,413,COLAB,0.9544032185963344
17,PT,Tess,13,0.2,413,COLAB,0.97276953730352
18,PT,Tess,13,0.2,413,COLAB,0.9252032520325203
19,PT,Tess,13,0.2,413,COLAB,0.935962774207844
20,PT,Tess,13,0.2,413,COLAB,0.9604190919674039
21,PT,Tess,13,0.2,413,COLAB,0.9211764705882353
22,PT,Tess,13,0.2,413,COLAB,0.9105532537167926
23,PT,Tess,13,0.2,413,COLAB,0.9232839838492598
24,PT,Tess,13,0.2,413,COLAB,0.9601100412654745
25,PT,Tess,13,0.2,413,COLAB,0.907769304099142
26,PT,Tess,13,0.2,413,COLAB,0.9330494440501538
27,PT,Tess,13,0.2,413,COLAB,0.9440110142267095
28,PT,Tess,13,0.2,413,COLAB,0.9038196042337782
29,PT,Tess,13,0.2,413,COLAB,0.9068003913894325
30,PT,Tess,13,0.2,413,COLAB,0.8976540345449858
31,PT,Tess,13,0.2,413,COLAB,0.8692288495133517
32,PT,Tess,13,0.2,413,COLAB,0.930826705230176
33,PT,Tess,13,0.2,413,COLAB,0.8879227053140096
34,PT,Tess,13,0.2,413,COLAB,0.9234264939786412
35,PT,Tess,13,0.2,413,COLAB,0.9249823071479123
36,PT,Tess,13,0.2,413,COLAB,0.9229278794402583
37,PT,Tess,13,0.2,413,COLAB,0.9458211856171039
38,PT,Tess,13,0.2,413,COLAB,0.9072951739618407
39,PT,Tess,13,0.2,413,COLAB,0.8777452415812591
40,PT,Tess,13,0.2,413,COLAB,0.9565891472868217
41,PT,Tess,13,0.2,413,COLAB,0.9484772154797344
42,PT,Tess,13,0.2,413,COLAB,0.9358675373134329
43,PT,Tess,13,0.2,413,COLAB,0.9727859778597786
44,PT,Tess,13,0.2,413,COLAB,0.9459748024770447
45,PT,Tess,13,0.2,413,COLAB,0.9497554468652735
46,PT,Tess,13,0.2,413,COLAB,0.9541802388707926
47,PT,Tess,13,0.2,413,COLAB,0.9075
48,PT,Tess,13,0.2,413,COLAB,0.9074817087561954
49,PT,Tess,13,0.2,413,COLAB,0.9075590919728528
50,PT,Tess,13,0.2,413,COLAB,0.9302709069493522
1,PT,Tess,2,0.2,413,COLAB,0.9638970002654632
2,PT,Tess,2,0.2,413,COLAB,0.9081364829396326
3,PT,Tess,2,0.2,413,COLAB,0.9431726366819284
4,PT,Tess,2,0.2,413,COLAB,0.9568475452196382
5,PT,Tess,2,0.2,413,COLAB,0.9401639344262295
6,PT,Tess,2,0.2,413,COLAB,0.9471587891662241
7,PT,Tess,2,0.2,413,COLAB,0.9528548978522787
8,PT,Tess,2,0.2,413,COLAB,0.9536290322580645
9,PT,Tess,2,0.2,413,COLAB,0.9639200390053633
10,PT,Tess,2,0.2,413,COLAB,0.9431510557661072
11,PT,Tess,2,0.2,413,COLAB,0.9276041666666667
12,PT,Tess,2,0.2,413,COLAB,0.97998046875
13,PT,Tess,2,0.2,413,COLAB,0.9575376884422111
14,PT,Tess,2,0.2,413,COLAB,0.9376223776223777
15,PT,Tess,2,0.2,413,COLAB,0.9434883123555099
16,PT,Tess,2,0.2,413,COLAB,0.8972437784318973
17,PT,Tess,2,0.2,413,COLAB,0.9453749033754187
18,PT,Tess,2,0.2,413,COLAB,0.9453934472136657
19,PT,Tess,2,0.2,413,COLAB,0.9837203095809981
20,PT,Tess,2,0.2,413,COLAB,0.9269528125833111
21,PT,Tess,2,0.2,413,COLAB,0.9232035106966539
22,PT,Tess,2,0.2,413,COLAB,0.9414466130884042
23,PT,Tess,2,0.2,413,COLAB,0.9565560821484992
24,PT,Tess,2,0.2,413,COLAB,0.9277634961439589
25,PT,Tess,2,0.2,413,COLAB,0.9096509240246407
26,PT,Tess,2,0.2,413,COLAB,0.9158333333333334
27,PT,Tess,2,0.2,413,COLAB,0.9447459299457326
28,PT,Tess,2,0.2,413,COLAB,0.9176900966814737
29,PT,Tess,2,0.2,413,COLAB,0.9738372093023255
30,PT,Tess,2,0.2,413,COLAB,0.9459868753154972
31,PT,Tess,2,0.2,413,COLAB,0.9442640692640693
32,PT,Tess,2,0.2,413,COLAB,0.9569160997732427
33,PT,Tess,2,0.2,413,COLAB,0.9707943925233645
34,PT,Tess,2,0.2,413,COLAB,0.9536290322580645
35,PT,Tess,2,0.2,413,COLAB,0.9679609014390442
36,PT,Tess,2,0.2,413,COLAB,0.9730965832660748
37,PT,Tess,2,0.2,413,COLAB,0.9549114331723028
38,PT,Tess,2,0.2,413,COLAB,0.9504736129905278
39,PT,Tess,2,0.2,413,COLAB,0.931635040291136
40,PT,Tess,2,0.2,413,COLAB,0.9343005748699699
41,PT,Tess,2,0.2,413,COLAB,0.9567731277533039
42,PT,Tess,2,0.2,413,COLAB,0.9612080187451184
43,PT,Tess,2,0.2,413,COLAB,0.9532163742690059
44,PT,Tess,2,0.2,413,COLAB,0.9395287958115183
45,PT,Tess,2,0.2,413,COLAB,0.9453350854139291
46,PT,Tess,2,0.2,413,COLAB,0.9832517392424632
47,PT,Tess,2,0.2,413,COLAB,0.9382428940568476
48,PT,Tess,2,0.2,413,COLAB,0.9708987895956734
49,PT,Tess,2,0.2,413,COLAB,0.9412587412587412
50,PT,Tess,2,0.2,413,COLAB,0.9537929330368174
1,PT,Tess,7,0.2,413,COLAB,0.9286846275752774
2,PT,Tess,7,0.2,413,COLAB,0.9678887484197218
3,PT,Tess,7,0.2,413,COLAB,0.9408912491341491
4,PT,Tess,7,0.2,413,COLAB,0.931237721021611
5,PT,Tess,7,0.2,413,COLAB,0.9431764146457442
6,PT,Tess,7,0.2,413,COLAB,0.9186162269785964
7,PT,Tess,7,0.2,413,COLAB,0.9529384756657484
8,PT,Tess,7,0.2,413,COLAB,0.9413482599172548
9,PT,Tess,7,0.2,413,COLAB,0.9181214654536514
10,PT,Tess,7,0.2,413,COLAB,0.9361904761904762
11,PT,Tess,7,0.2,413,COLAB,0.9439018281993489
12,PT,Tess,7,0.2,413,COLAB,0.8970370370370371
13,PT,Tess,7,0.2,413,COLAB,0.9393382352941176
14,PT,Tess,7,0.2,413,COLAB,0.910610633851869
15,PT,Tess,7,0.2,413,COLAB,0.8514502575223638
16,PT,Tess,7,0.2,413,COLAB,0.9422521655437921
17,PT,Tess,7,0.2,413,COLAB,0.940625
18,PT,Tess,7,0.2,413,COLAB,0.9268797424695332
19,PT,Tess,7,0.2,413,COLAB,0.9091605001275835
20,PT,Tess,7,0.2,413,COLAB,0.9735990037359901
21,PT,Tess,7,0.2,413,COLAB,0.910106521174331
22,PT,Tess,7,0.2,413,COLAB,0.9482584553255932
23,PT,Tess,7,0.2,413,COLAB,0.961577868852459
24,PT,Tess,7,0.2,413,COLAB,0.962989156058463
25,PT,Tess,7,0.2,413,COLAB,0.9801357807392507
26,PT,Tess,7,0.2,413,COLAB,0.9173532440782698
27,PT,Tess,7,0.2,413,COLAB,0.9709742554265522
28,PT,Tess,7,0.2,413,COLAB,0.9350456902938997
29,PT,Tess,7,0.2,413,COLAB,0.9624548736462094
30,PT,Tess,7,0.2,413,COLAB,0.8607760880964866
31,PT,Tess,7,0.2,413,COLAB,0.9718204488778055
32,PT,Tess,7,0.2,413,COLAB,0.9392003785190443
33,PT,Tess,7,0.2,413,COLAB,0.961253288686917
34,PT,Tess,7,0.2,413,COLAB,0.9413482599172548
35,PT,Tess,7,0.2,413,COLAB,0.9361757105943153
36,PT,Tess,7,0.2,413,COLAB,0.9190594059405941
37,PT,Tess,7,0.2,413,COLAB,0.8876543209876543
38,PT,Tess,7,0.2,413,COLAB,0.916748046875
39,PT,Tess,7,0.2,413,COLAB,0.9413407821229051
40,PT,Tess,7,0.2,413,COLAB,0.9325738200418507
41,PT,Tess,7,0.2,413,COLAB,0.9484855711900787
42,PT,Tess,7,0.2,413,COLAB,0.922684002786162
43,PT,Tess,7,0.2,413,COLAB,0.9422788605697151
44,PT,Tess,7,0.2,413,COLAB,0.9670004551661356
45,PT,Tess,7,0.2,413,COLAB,0.9516431924882629
46,PT,Tess,7,0.2,413,COLAB,0.9472578763127187
47,PT,Tess,7,0.2,413,COLAB,0.9322198015008473
48,PT,Tess,7,0.2,413,COLAB,0.925025075225677
49,PT,Tess,7,0.2,413,COLAB,0.8944797264289204
50,PT,Tess,7,0.2,413,COLAB,0.9348249027237354
1,PT,Tess,13,0.5,413,COLAB,0
2,PT,Tess,13,0.5,413,COLAB,0
3,PT,Tess,13,0.5,413,COLAB,0.008403361344537815
4,PT,Tess,13,0.5,413,COLAB,0
5,PT,Tess,13,0.5,413,COLAB,0
6,PT,Tess,13,0.5,413,COLAB,0
7,PT,Tess,13,0.5,413,COLAB,0
8,PT,Tess,13,0.5,413,COLAB,0.015161086544535692
9,PT,Tess,13,0.5,413,COLAB,0
10,PT,Tess,13,0.5,413,COLAB,0.07692307692307693
11,PT,Tess,13,0.5,413,COLAB,0
12,PT,Tess,13,0.5,413,COLAB,0
13,PT,Tess,13,0.5,413,COLAB,0
14,PT,Tess,13,0.5,413,COLAB,0
15,PT,Tess,13,0.5,413,COLAB,0
16,PT,Tess,13,0.5,413,COLAB,0
17,PT,Tess,13,0.5,413,COLAB,0
18,PT,Tess,13,0.5,413,COLAB,0
19,PT,Tess,13,0.5,413,COLAB,0
20,PT,Tess,13,0.5,413,COLAB,0
21,PT,Tess,13,0.5,413,COLAB,0
22,PT,Tess,13,0.5,413,COLAB,0
23,PT,Tess,13,0.5,413,COLAB,0
24,PT,Tess,13,0.5,413,COLAB,0
25,PT,Tess,13,0.5,413,COLAB,0
26,PT,Tess,13,0.5,413,COLAB,0
27,PT,Tess,13,0.5,413,COLAB,0
28,PT,Tess,13,0.5,413,COLAB,0
29,PT,Tess,13,0.5,413,COLAB,0
30,PT,Tess,13,0.5,413,COLAB,0
31,PT,Tess,13,0.5,413,COLAB,0
32,PT,Tess,13,0.5,413,COLAB,0.005886200130804447
33,PT,Tess,13,0.5,413,COLAB,0
34,PT,Tess,13,0.5,413,COLAB,0.015161086544535692
35,PT,Tess,13,0.5,413,COLAB,0
36,PT,Tess,13,0.5,413,COLAB,0
37,PT,Tess,13,0.5,413,COLAB,0
38,PT,Tess,13,0.5,413,COLAB,0
39,PT,Tess,13,0.5,413,COLAB,0
40,PT,Tess,13,0.5,413,COLAB,0
41,PT,Tess,13,0.5,413,COLAB,0
42,PT,Tess,13,0.5,413,COLAB,0
43,PT,Tess,13,0.5,413,COLAB,0
44,PT,Tess,13,0.5,413,COLAB,0
45,PT,Tess,13,0.5,413,COLAB,0
46,PT,Tess,13,0.5,413,COLAB,0
47,PT,Tess,13,0.5,413,COLAB,0
48,PT,Tess,13,0.5,413,COLAB,0
49,PT,Tess,13,0.5,413,COLAB,0
50,PT,Tess,13,0.5,413,COLAB,0.00599880023995201
1,PT,Tess,2,0.5,413,COLAB,0.9081709145427287
2,PT,Tess,2,0.5,413,COLAB,0.9553787616741611
3,PT,Tess,2,0.5,413,COLAB,0.9424083769633508
4,PT,Tess,2,0.5,413,COLAB,0.8926150552978951
5,PT,Tess,2,0.5,413,COLAB,0.9515358361774744
6,PT,Tess,2,0.5,413,COLAB,0.9593147751605996
7,PT,Tess,2,0.5,413,COLAB,0.929093567251462
8,PT,Tess,2,0.5,413,COLAB,0.9126552795031055
9,PT,Tess,2,0.5,413,COLAB,0.9095511306108673
10,PT,Tess,2,0.5,413,COLAB,0.9513888888888888
11,PT,Tess,2,0.5,413,COLAB,0.8921745402091598
12,PT,Tess,2,0.5,413,COLAB,0.9329696024941543
13,PT,Tess,2,0.5,413,COLAB,0.928698752228164
14,PT,Tess,2,0.5,413,COLAB,0.9346590909090909
15,PT,Tess,2,0.5,413,COLAB,0.8804835924006909
16,PT,Tess,2,0.5,413,COLAB,0.9819471308833011
17,PT,Tess,2,0.5,413,COLAB,0.8923734853884533
18,PT,Tess,2,0.5,413,COLAB,0.9229671897289586
19,PT,Tess,2,0.5,413,COLAB,0.9630931458699473
20,PT,Tess,2,0.5,413,COLAB,0.9337702656088306
21,PT,Tess,2,0.5,413,COLAB,0.8789455428373222
22,PT,Tess,2,0.5,413,COLAB,0.9291621718806184
23,PT,Tess,2,0.5,413,COLAB,0.9668729523116126
24,PT,Tess,2,0.5,413,COLAB,0.900137741046832
25,PT,Tess,2,0.5,413,COLAB,0.8944954128440367
26,PT,Tess,2,0.5,413,COLAB,0.9044841414509661
27,PT,Tess,2,0.5,413,COLAB,0.936046511627907
28,PT,Tess,2,0.5,413,COLAB,0.9307580174927114
29,PT,Tess,2,0.5,413,COLAB,0.9176353370973098
30,PT,Tess,2,0.5,413,COLAB,0.9307167235494881
31,PT,Tess,2,0.5,413,COLAB,0.9374784110535406
32,PT,Tess,2,0.5,413,COLAB,0.9302726958923024
33,PT,Tess,2,0.5,413,COLAB,0.9116438356164384
34,PT,Tess,2,0.5,413,COLAB,0.9126552795031055
35,PT,Tess,2,0.5,413,COLAB,0.9655047204066812
36,PT,Tess,2,0.5,413,COLAB,0.9639468690702088
37,PT,Tess,2,0.5,413,COLAB,0.89265154080596
38,PT,Tess,2,0.5,413,COLAB,0.8930446194225722
39,PT,Tess,2,0.5,413,COLAB,0.926293408929837
40,PT,Tess,2,0.5,413,COLAB,0.9296010727455581
41,PT,Tess,2,0.5,413,COLAB,0.9471218206157965
42,PT,Tess,2,0.5,413,COLAB,0.9376140094855892
43,PT,Tess,2,0.5,413,COLAB,0.9522681110358836
44,PT,Tess,2,0.5,413,COLAB,0.9542575650950035
45,PT,Tess,2,0.5,413,COLAB,0.9193162393162393
46,PT,Tess,2,0.5,413,COLAB,0.9525242393848211
47,PT,Tess,2,0.5,413,COLAB,0.9215547703180212
48,PT,Tess,2,0.5,413,COLAB,0.9125364431486881
49,PT,Tess,2,0.5,413,COLAB,0.8817434798142194
50,PT,Tess,2,0.5,413,COLAB,0.9480717831233295
1,PT,Tess,7,0.5,413,COLAB,0.32354511478910836
2,PT,Tess,7,0.5,413,COLAB,0.17548321464903358
3,PT,Tess,7,0.5,413,COLAB,0.3338735818476499
4,PT,Tess,7,0.5,413,COLAB,0.12391573729863693
5,PT,Tess,7,0.5,413,COLAB,0.20990942994139583
6,PT,Tess,7,0.5,413,COLAB,0.24167623421354764
7,PT,Tess,7,0.5,413,COLAB,0.3277574490329326
8,PT,Tess,7,0.5,413,COLAB,0.29645314981471677
9,PT,Tess,7,0.5,413,COLAB,0.19538378958668814
10,PT,Tess,7,0.5,413,COLAB,0.056253413435281265
11,PT,Tess,7,0.5,413,COLAB,0.5230037017451085
12,PT,Tess,7,0.5,413,COLAB,0.2900552486187845
13,PT,Tess,7,0.5,413,COLAB,0.512987012987013
14,PT,Tess,7,0.5,413,COLAB,0.3931919092254563
15,PT,Tess,7,0.5,413,COLAB,0.058004640371229696
16,PT,Tess,7,0.5,413,COLAB,0.16598984771573605
17,PT,Tess,7,0.5,413,COLAB,0.5083738519719071
18,PT,Tess,7,0.5,413,COLAB,0.16703417861080486
19,PT,Tess,7,0.5,413,COLAB,0.18267629094947252
20,PT,Tess,7,0.5,413,COLAB,0.13323278029160382
21,PT,Tess,7,0.5,413,COLAB,0.08250825082508251
22,PT,Tess,7,0.5,413,COLAB,0.1888235294117647
23,PT,Tess,7,0.5,413,COLAB,0.10574478901881038
24,PT,Tess,7,0.5,413,COLAB,0.033516483516483515
25,PT,Tess,7,0.5,413,COLAB,0.19130895601483835
26,PT,Tess,7,0.5,413,COLAB,0.17851662404092072
27,PT,Tess,7,0.5,413,COLAB,0.26077348066298345
28,PT,Tess,7,0.5,413,COLAB,0.26973684210526316
29,PT,Tess,7,0.5,413,COLAB,0.11572700296735905
30,PT,Tess,7,0.5,413,COLAB,0.22638680659670166
31,PT,Tess,7,0.5,413,COLAB,0.48655913978494625
32,PT,Tess,7,0.5,413,COLAB,0.15275504637206766
33,PT,Tess,7,0.5,413,COLAB,0.20561797752808988
34,PT,Tess,7,0.5,413,COLAB,0.29645314981471677
35,PT,Tess,7,0.5,413,COLAB,0.08845070422535212
36,PT,Tess,7,0.5,413,COLAB,0.2593643586833144
37,PT,Tess,7,0.5,413,COLAB,0.08458864426419467
38,PT,Tess,7,0.5,413,COLAB,0.27897435897435896
39,PT,Tess,7,0.5,413,COLAB,0.2891752577319588
40,PT,Tess,7,0.5,413,COLAB,0.09050279329608939
41,PT,Tess,7,0.5,413,COLAB,0.2188034188034188
42,PT,Tess,7,0.5,413,COLAB,0.39766702014846234
43,PT,Tess,7,0.5,413,COLAB,0.41561844863731656
44,PT,Tess,7,0.5,413,COLAB,0.6886409736308317
45,PT,Tess,7,0.5,413,COLAB,0.053021664766248575
46,PT,Tess,7,0.5,413,COLAB,0.03727714748784441
47,PT,Tess,7,0.5,413,COLAB,0.46644664466446645
48,PT,Tess,7,0.5,413,COLAB,0.48759894459102904
49,PT,Tess,7,0.5,413,COLAB,0.15841584158415842
50,PT,Tess,7,0.5,413,COLAB,0.12827663134411602
1,PT,Tess,13,0.8,413,COLAB,0
2,PT,Tess,13,0.8,413,COLAB,0
3,PT,Tess,13,0.8,413,COLAB,0
4,PT,Tess,13,0.8,413,COLAB,0
5,PT,Tess,13,0.8,413,COLAB,0
6,PT,Tess,13,0.8,413,COLAB,0
7,PT,Tess,13,0.8,413,COLAB,0
8,PT,Tess,13,0.8,413,COLAB,0
9,PT,Tess,13,0.8,413,COLAB,0
10,PT,Tess,13,0.8,413,COLAB,0
11,PT,Tess,13,0.8,413,COLAB,0
12,PT,Tess,13,0.8,413,COLAB,0
13,PT,Tess,13,0.8,413,COLAB,0
14,PT,Tess,13,0.8,413,COLAB,0
15,PT,Tess,13,0.8,413,COLAB,0
16,PT,Tess,13,0.8,413,COLAB,0
17,PT,Tess,13,0.8,413,COLAB,0
18,PT,Tess,13,0.8,413,COLAB,0
19,PT,Tess,13,0.8,413,COLAB,0
20,PT,Tess,13,0.8,413,COLAB,0
21,PT,Tess,13,0.8,413,COLAB,0
22,PT,Tess,13,0.8,413,COLAB,0
23,PT,Tess,13,0.8,413,COLAB,0
24,PT,Tess,13,0.8,413,COLAB,0
25,PT,Tess,13,0.8,413,COLAB,0
26,PT,Tess,13,0.8,413,COLAB,0
27,PT,Tess,13,0.8,413,COLAB,0
28,PT,Tess,13,0.8,413,COLAB,0
29,PT,Tess,13,0.8,413,COLAB,0
30,PT,Tess,13,0.8,413,COLAB,0
31,PT,Tess,13,0.8,413,COLAB,0
32,PT,Tess,13,0.8,413,COLAB,0
33,PT,Tess,13,0.8,413,COLAB,0
34,PT,Tess,13,0.8,413,COLAB,0
35,PT,Tess,13,0.8,413,COLAB,0
36,PT,Tess,13,0.8,413,COLAB,0
37,PT,Tess,13,0.8,413,COLAB,0
38,PT,Tess,13,0.8,413,COLAB,0
39,PT,Tess,13,0.8,413,COLAB,0
40,PT,Tess,13,0.8,413,COLAB,0
41,PT,Tess,13,0.8,413,COLAB,0
42,PT,Tess,13,0.8,413,COLAB,0
43,PT,Tess,13,0.8,413,COLAB,0
44,PT,Tess,13,0.8,413,COLAB,0
45,PT,Tess,13,0.8,413,COLAB,0
46,PT,Tess,13,0.8,413,COLAB,0
47,PT,Tess,13,0.8,413,COLAB,0
48,PT,Tess,13,0.8,413,COLAB,0
49,PT,Tess,13,0.8,413,COLAB,0
50,PT,Tess,13,0.8,413,COLAB,0
1,PT,Tess,2,0.8,413,COLAB,0
2,PT,Tess,2,0.8,413,COLAB,0
3,PT,Tess,2,0.8,413,COLAB,0
4,PT,Tess,2,0.8,413,COLAB,0
5,PT,Tess,2,0.8,413,COLAB,0
6,PT,Tess,2,0.8,413,COLAB,0
7,PT,Tess,2,0.8,413,COLAB,0
8,PT,Tess,2,0.8,413,COLAB,0
9,PT,Tess,2,0.8,413,COLAB,0
10,PT,Tess,2,0.8,413,COLAB,0
11,PT,Tess,2,0.8,413,COLAB,0
12,PT,Tess,2,0.8,413,COLAB,0
13,PT,Tess,2,0.8,413,COLAB,0
14,PT,Tess,2,0.8,413,COLAB,0
15,PT,Tess,2,0.8,413,COLAB,0
16,PT,Tess,2,0.8,413,COLAB,0
17,PT,Tess,2,0.8,413,COLAB,0
18,PT,Tess,2,0.8,413,COLAB,0
19,PT,Tess,2,0.8,413,COLAB,0
20,PT,Tess,2,0.8,413,COLAB,0
21,PT,Tess,2,0.8,413,COLAB,0
22,PT,Tess,2,0.8,413,COLAB,0
23,PT,Tess,2,0.8,413,COLAB,0
24,PT,Tess,2,0.8,413,COLAB,0
25,PT,Tess,2,0.8,413,COLAB,0
26,PT,Tess,2,0.8,413,COLAB,0.001488833746898263
27,PT,Tess,2,0.8,413,COLAB,0
28,PT,Tess,2,0.8,413,COLAB,0
29,PT,Tess,2,0.8,413,COLAB,0
30,PT,Tess,2,0.8,413,COLAB,0
31,PT,Tess,2,0.8,413,COLAB,0
32,PT,Tess,2,0.8,413,COLAB,0
33,PT,Tess,2,0.8,413,COLAB,0.0019831432821021317
34,PT,Tess,2,0.8,413,COLAB,0
35,PT,Tess,2,0.8,413,COLAB,0
36,PT,Tess,2,0.8,413,COLAB,0
37,PT,Tess,2,0.8,413,COLAB,0
38,PT,Tess,2,0.8,413,COLAB,0
39,PT,Tess,2,0.8,413,COLAB,0
