replica,network,population,sigma,true_model,net_size,colab_cond,RR
16,TOM,Bo,0.5,13,484,NOLAB,0.5719443011861784
17,TOM,Bo,0.5,13,484,NOLAB,0.5858641634456102
18,TOM,Bo,0.5,13,484,NOLAB,0.5650759219088937
19,TOM,Bo,0.5,13,484,NOLAB,0.5744
20,TOM,Bo,0.5,13,484,NOLAB,0.5793489318413021
21,TOM,Bo,0.5,13,484,NOLAB,0.5653526970954357
22,TOM,Bo,0.5,13,484,NOLAB,0.5941821649976157
23,TOM,Bo,0.5,13,484,NOLAB,0.5775862068965517
24,TOM,Bo,0.5,13,484,NOLAB,0.5824330671676844
25,TOM,Bo,0.5,13,484,NOLAB,0.5663571818678318
26,TOM,Bo,0.5,13,484,NOLAB,0.5950827897641746
27,TOM,Bo,0.5,13,484,NOLAB,0.5912144702842377
28,TOM,Bo,0.5,13,484,NOLAB,0.581025641025641
29,TOM,Bo,0.5,13,484,NOLAB,0.5636743215031316
30,TOM,Bo,0.5,13,484,NOLAB,0.5830352580480327
31,TOM,Bo,0.5,13,484,NOLAB,0.5951482479784367
32,TOM,Bo,0.5,13,484,NOLAB,0.5468451242829828
33,TOM,Bo,0.5,13,484,NOLAB,0.5743455497382199
34,TOM,Bo,0.5,13,484,NOLAB,0.5659114315139032
35,TOM,Bo,0.5,13,484,NOLAB,0.564755838641189
36,TOM,Bo,0.5,13,484,NOLAB,0.5358224016145308
37,TOM,Bo,0.5,13,484,NOLAB,0.5705238917674151
38,TOM,Bo,0.5,13,484,NOLAB,0.5725190839694656
39,TOM,Bo,0.5,13,484,NOLAB,0.5836047774158524
40,TOM,Bo,0.5,13,484,NOLAB,0.5804929208180388
41,TOM,Bo,0.5,13,484,NOLAB,0.5882669537136707
42,TOM,Bo,0.5,13,484,NOLAB,0.5801488833746898
43,TOM,Bo,0.5,13,484,NOLAB,0.5978090766823161
44,TOM,Bo,0.5,13,484,NOLAB,0.5678719620628334
45,TOM,Bo,0.5,13,484,NOLAB,0.5906927551560022
46,TOM,Bo,0.5,13,484,NOLAB,0.5883877656817004
47,TOM,Bo,0.5,13,484,NOLAB,0.5573419078242229
48,TOM,Bo,0.5,13,484,NOLAB,0.5754422476586889
49,TOM,Bo,0.5,13,484,NOLAB,0.5542452830188679
50,TOM,Bo,0.5,13,484,NOLAB,0.5803800719054957
1,TOM,Bo,0.5,2,484,COLAB,0.2625139043381535
2,TOM,Bo,0.5,2,484,COLAB,0.2988308115543329
3,TOM,Bo,0.5,2,484,COLAB,0.3127992339610597
4,TOM,Bo,0.5,2,484,COLAB,0.27124366910523356
5,TOM,Bo,0.5,2,484,COLAB,0.25193678339014564
6,TOM,Bo,0.5,2,484,COLAB,0.2621637092157985
7,TOM,Bo,0.5,2,484,COLAB,0.26515151515151514
8,TOM,Bo,0.5,2,484,COLAB,0.25711067304984514
9,TOM,Bo,0.5,2,484,COLAB,0.2855784469096672
10,TOM,Bo,0.5,2,484,COLAB,0.28615213151295626
11,TOM,Bo,0.5,2,484,COLAB,0.23417721518987342
12,TOM,Bo,0.5,2,484,COLAB,0.26640382990706846
13,TOM,Bo,0.5,2,484,COLAB,0.2696877590494612
14,TOM,Bo,0.5,2,484,COLAB,0.2640607424071991
15,TOM,Bo,0.5,2,484,COLAB,0.2549299799942841
16,TOM,Bo,0.5,2,484,COLAB,0.2641191345883675
17,TOM,Bo,0.5,2,484,COLAB,0.2565751022793688
18,TOM,Bo,0.5,2,484,COLAB,0.2978359908883827
19,TOM,Bo,0.5,2,484,COLAB,0.2626976118398924
20,TOM,Bo,0.5,2,484,COLAB,0.2700475435816165
21,TOM,Bo,0.5,2,484,COLAB,0.2981807845366686
22,TOM,Bo,0.5,2,484,COLAB,0.27896512935883017
23,TOM,Bo,0.5,2,484,COLAB,0.28633948108783996
24,TOM,Bo,0.5,2,484,COLAB,0.26878980891719745
25,TOM,Bo,0.5,2,484,COLAB,0.2751760024487297
26,TOM,Bo,0.5,2,484,COLAB,0.2653405259608901
27,TOM,Bo,0.5,2,484,COLAB,0.28696530818457394
28,TOM,Bo,0.5,2,484,COLAB,0.28258426966292133
29,TOM,Bo,0.5,2,484,COLAB,0.22207517204870303
30,TOM,Bo,0.5,2,484,COLAB,0.2554878048780488
31,TOM,Bo,0.5,2,484,COLAB,0.2945937196503723
32,TOM,Bo,0.5,2,484,COLAB,0.24390934844192635
33,TOM,Bo,0.5,2,484,COLAB,0.340471756672874
34,TOM,Bo,0.5,2,484,COLAB,0.25711067304984514
35,TOM,Bo,0.5,2,484,COLAB,0.29309165526675784
36,TOM,Bo,0.5,2,484,COLAB,0.26735079665136374
37,TOM,Bo,0.5,2,484,COLAB,0.2778870469232931
38,TOM,Bo,0.5,2,484,COLAB,0.2605988734064631
39,TOM,Bo,0.5,2,484,COLAB,0.2930785868781543
40,TOM,Bo,0.5,2,484,COLAB,0.27651048088779284
41,TOM,Bo,0.5,2,484,COLAB,0.24875346260387812
42,TOM,Bo,0.5,2,484,COLAB,0.2748800959232614
43,TOM,Bo,0.5,2,484,COLAB,0.25264623955431753
44,TOM,Bo,0.5,2,484,COLAB,0.2993587580155248
45,TOM,Bo,0.5,2,484,COLAB,0.27595628415300544
46,TOM,Bo,0.5,2,484,COLAB,0.282530317928548
47,TOM,Bo,0.5,2,484,COLAB,0.2618037885213458
48,TOM,Bo,0.5,2,484,COLAB,0.28666224286662245
49,TOM,Bo,0.5,2,484,COLAB,0.2838549736597459
50,TOM,Bo,0.5,2,484,COLAB,0.2800484408113836
1,TOM,Bo,0.5,2,484,NOLAB,0.2400506970849176
2,TOM,Bo,0.5,2,484,NOLAB,0.2603943929674507
3,TOM,Bo,0.5,2,484,NOLAB,0.25471698113207547
4,TOM,Bo,0.5,2,484,NOLAB,0.27390243902439027
5,TOM,Bo,0.5,2,484,NOLAB,0.26089133700550826
6,TOM,Bo,0.5,2,484,NOLAB,0.238562091503268
7,TOM,Bo,0.5,2,484,NOLAB,0.24888539207972724
8,TOM,Bo,0.5,2,484,NOLAB,0.2426672777268561
9,TOM,Bo,0.5,2,484,NOLAB,0.2835820895522388
10,TOM,Bo,0.5,2,484,NOLAB,0.25317693059628543
11,TOM,Bo,0.5,2,484,NOLAB,0.26011560693641617
12,TOM,Bo,0.5,2,484,NOLAB,0.2849859801172572
13,TOM,Bo,0.5,2,484,NOLAB,0.25105224065362713
14,TOM,Bo,0.5,2,484,NOLAB,0.2431071685447135
15,TOM,Bo,0.5,2,484,NOLAB,0.30300568643379366
16,TOM,Bo,0.5,2,484,NOLAB,0.24697885196374622
17,TOM,Bo,0.5,2,484,NOLAB,0.29667328699106255
18,TOM,Bo,0.5,2,484,NOLAB,0.23290548424737456
19,TOM,Bo,0.5,2,484,NOLAB,0.24292262065246698
20,TOM,Bo,0.5,2,484,NOLAB,0.2555527826303968
21,TOM,Bo,0.5,2,484,NOLAB,0.236267870579383
22,TOM,Bo,0.5,2,484,NOLAB,0.24793388429752067
23,TOM,Bo,0.5,2,484,NOLAB,0.2636024844720497
24,TOM,Bo,0.5,2,484,NOLAB,0.2612843182875756
25,TOM,Bo,0.5,2,484,NOLAB,0.2623110677718186
26,TOM,Bo,0.5,2,484,NOLAB,0.2776628748707342
27,TOM,Bo,0.5,2,484,NOLAB,0.25415800415800416
28,TOM,Bo,0.5,2,484,NOLAB,0.2584954300445278
29,TOM,Bo,0.5,2,484,NOLAB,0.2553658536585366
30,TOM,Bo,0.5,2,484,NOLAB,0.23026315789473684
31,TOM,Bo,0.5,2,484,NOLAB,0.2482888836440878
32,TOM,Bo,0.5,2,484,NOLAB,0.2251295336787565
33,TOM,Bo,0.5,2,484,NOLAB,0.27684651650078573
34,TOM,Bo,0.5,2,484,NOLAB,0.2426672777268561
35,TOM,Bo,0.5,2,484,NOLAB,0.24507874015748032
36,TOM,Bo,0.5,2,484,NOLAB,0.3040328423086211
37,TOM,Bo,0.5,2,484,NOLAB,0.24509345794392523
38,TOM,Bo,0.5,2,484,NOLAB,0.27129186602870814
39,TOM,Bo,0.5,2,484,NOLAB,0.25852642541004944
40,TOM,Bo,0.5,2,484,NOLAB,0.2640726329442283
41,TOM,Bo,0.5,2,484,NOLAB,0.2547786720321932
42,TOM,Bo,0.5,2,484,NOLAB,0.2871189773844641
43,TOM,Bo,0.5,2,484,NOLAB,0.25567167983685957
44,TOM,Bo,0.5,2,484,NOLAB,0.32960040722830236
45,TOM,Bo,0.5,2,484,NOLAB,0.2542372881355932
46,TOM,Bo,0.5,2,484,NOLAB,0.24765698219306467
47,TOM,Bo,0.5,2,484,NOLAB,0.2532611370908196
48,TOM,Bo,0.5,2,484,NOLAB,0.2514201037293159
49,TOM,Bo,0.5,2,484,NOLAB,0.28988708885616105
50,TOM,Bo,0.5,2,484,NOLAB,0.2550449793338196
1,TOM,Bo,0.5,7,484,COLAB,0.581678151601135
2,TOM,Bo,0.5,7,484,COLAB,0.5627354390031875
3,TOM,Bo,0.5,7,484,COLAB,0.4771137952956135
4,TOM,Bo,0.5,7,484,COLAB,0.5230547550432276
5,TOM,Bo,0.5,7,484,COLAB,0.556467498358503
6,TOM,Bo,0.5,7,484,COLAB,0.5879428216283406
7,TOM,Bo,0.5,7,484,COLAB,0.5728444003964321
8,TOM,Bo,0.5,7,484,COLAB,0.5334953141270392
9,TOM,Bo,0.5,7,484,COLAB,0.5827170105099261
10,TOM,Bo,0.5,7,484,COLAB,0.5030052592036063
11,TOM,Bo,0.5,7,484,COLAB,0.5661525974025974
12,TOM,Bo,0.5,7,484,COLAB,0.5867182462927144
13,TOM,Bo,0.5,7,484,COLAB,0.5192667414889637
14,TOM,Bo,0.5,7,484,COLAB,0.5717075892857143
15,TOM,Bo,0.5,7,484,COLAB,0.5809555408095554
16,TOM,Bo,0.5,7,484,COLAB,0.5616010006253909
17,TOM,Bo,0.5,7,484,COLAB,0.5256118383608424
18,TOM,Bo,0.5,7,484,COLAB,0.5563201738500543
19,TOM,Bo,0.5,7,484,COLAB,0.515676028739386
20,TOM,Bo,0.5,7,484,COLAB,0.5017851346965271
21,TOM,Bo,0.5,7,484,COLAB,0.5645472061657033
22,TOM,Bo,0.5,7,484,COLAB,0.5300807043286867
23,TOM,Bo,0.5,7,484,COLAB,0.5367078825347759
24,TOM,Bo,0.5,7,484,COLAB,0.5714285714285714
25,TOM,Bo,0.5,7,484,COLAB,0.5643178410794603
26,TOM,Bo,0.5,7,484,COLAB,0.5602559544969783
27,TOM,Bo,0.5,7,484,COLAB,0.5038890767669936
28,TOM,Bo,0.5,7,484,COLAB,0.5284640171858217
29,TOM,Bo,0.5,7,484,COLAB,0.596778916544656
30,TOM,Bo,0.5,7,484,COLAB,0.5491480996068152
31,TOM,Bo,0.5,7,484,COLAB,0.5675448430493274
32,TOM,Bo,0.5,7,484,COLAB,0.5691107644305772
33,TOM,Bo,0.5,7,484,COLAB,0.5324421258558852
34,TOM,Bo,0.5,7,484,COLAB,0.5334953141270392
35,TOM,Bo,0.5,7,484,COLAB,0.5774296902812389
36,TOM,Bo,0.5,7,484,COLAB,0.5267056530214425
37,TOM,Bo,0.5,7,484,COLAB,0.5256329113924051
38,TOM,Bo,0.5,7,484,COLAB,0.5189710610932476
39,TOM,Bo,0.5,7,484,COLAB,0.5535283993115319
40,TOM,Bo,0.5,7,484,COLAB,0.5944031172511512
41,TOM,Bo,0.5,7,484,COLAB,0.5506042296072508
42,TOM,Bo,0.5,7,484,COLAB,0.5636363636363636
43,TOM,Bo,0.5,7,484,COLAB,0.549480040254948
44,TOM,Bo,0.5,7,484,COLAB,0.48864033554701153
45,TOM,Bo,0.5,7,484,COLAB,0.6080570709190096
46,TOM,Bo,0.5,7,484,COLAB,0.5755482126764794
47,TOM,Bo,0.5,7,484,COLAB,0.5616853591997575
48,TOM,Bo,0.5,7,484,COLAB,0.5373018940858136
49,TOM,Bo,0.5,7,484,COLAB,0.5749548464780253
50,TOM,Bo,0.5,7,484,COLAB,0.631267272009475
1,TOM,Bo,0.5,7,484,NOLAB,0.5610806577916992
2,TOM,Bo,0.5,7,484,NOLAB,0.5556490047659097
3,TOM,Bo,0.5,7,484,NOLAB,0.55008547008547
4,TOM,Bo,0.5,7,484,NOLAB,0.5144601542416453
5,TOM,Bo,0.5,7,484,NOLAB,0.5356046654389196
6,TOM,Bo,0.5,7,484,NOLAB,0.5252597635256181
7,TOM,Bo,0.5,7,484,NOLAB,0.5732830820770519
8,TOM,Bo,0.5,7,484,NOLAB,0.5560730920816912
9,TOM,Bo,0.5,7,484,NOLAB,0.5509672619047619
10,TOM,Bo,0.5,7,484,NOLAB,0.4827012641383899
11,TOM,Bo,0.5,7,484,NOLAB,0.5384615384615384
12,TOM,Bo,0.5,7,484,NOLAB,0.5581938497469833
13,TOM,Bo,0.5,7,484,NOLAB,0.5211486224291813
14,TOM,Bo,0.5,7,484,NOLAB,0.5400981996726678
15,TOM,Bo,0.5,7,484,NOLAB,0.5662033650329188
16,TOM,Bo,0.5,7,484,NOLAB,0.5034340659340659
17,TOM,Bo,0.5,7,484,NOLAB,0.5516314779270634
18,TOM,Bo,0.5,7,484,NOLAB,0.5200929923613418
19,TOM,Bo,0.5,7,484,NOLAB,0.5333763302160593
20,TOM,Bo,0.5,7,484,NOLAB,0.527802557240559
21,TOM,Bo,0.5,7,484,NOLAB,0.5568840579710145
22,TOM,Bo,0.5,7,484,NOLAB,0.5395417590539542
23,TOM,Bo,0.5,7,484,NOLAB,0.6005481329222336
24,TOM,Bo,0.5,7,484,NOLAB,0.5355249204665959
25,TOM,Bo,0.5,7,484,NOLAB,0.5278866445583359
26,TOM,Bo,0.5,7,484,NOLAB,0.478520935290919
27,TOM,Bo,0.5,7,484,NOLAB,0.5443833464257659
28,TOM,Bo,0.5,7,484,NOLAB,0.5241312741312741
29,TOM,Bo,0.5,7,484,NOLAB,0.542921204356182
30,TOM,Bo,0.5,7,484,NOLAB,0.5707614942528736
31,TOM,Bo,0.5,7,484,NOLAB,0.5536480686695279
32,TOM,Bo,0.5,7,484,NOLAB,0.5561479506831056
33,TOM,Bo,0.5,7,484,NOLAB,0.6098088712585648
34,TOM,Bo,0.5,7,484,NOLAB,0.5560730920816912
35,TOM,Bo,0.5,7,484,NOLAB,0.5287282117495158
36,TOM,Bo,0.5,7,484,NOLAB,0.5669626998223801
37,TOM,Bo,0.5,7,484,NOLAB,0.5527844209087803
38,TOM,Bo,0.5,7,484,NOLAB,0.527066450567261
39,TOM,Bo,0.5,7,484,NOLAB,0.5454881656804734
40,TOM,Bo,0.5,7,484,NOLAB,0.5320324005891016
41,TOM,Bo,0.5,7,484,NOLAB,0.5481171548117155
42,TOM,Bo,0.5,7,484,NOLAB,0.5436781609195402
43,TOM,Bo,0.5,7,484,NOLAB,0.5335892514395394
44,TOM,Bo,0.5,7,484,NOLAB,0.5501650165016502
45,TOM,Bo,0.5,7,484,NOLAB,0.5351424694708277
46,TOM,Bo,0.5,7,484,NOLAB,0.5282087447108603
47,TOM,Bo,0.5,7,484,NOLAB,0.5107836089144501
48,TOM,Bo,0.5,7,484,NOLAB,0.5501113585746102
49,TOM,Bo,0.5,7,484,NOLAB,0.5067330210772834
50,TOM,Bo,0.5,7,484,NOLAB,0.5513100436681223
1,TOM,Bo,0.8,13,484,COLAB,0.33698453608247425
2,TOM,Bo,0.8,13,484,COLAB,0.3324750563244287
3,TOM,Bo,0.8,13,484,COLAB,0.3219435736677116
4,TOM,Bo,0.8,13,484,COLAB,0.3124038165589412
5,TOM,Bo,0.8,13,484,COLAB,0.3299083587892252
6,TOM,Bo,0.8,13,484,COLAB,0.31203861442362296
7,TOM,Bo,0.8,13,484,COLAB,0.32318210068365444
8,TOM,Bo,0.8,13,484,COLAB,0.3008229198415117
9,TOM,Bo,0.8,13,484,COLAB,0.3518987341772152
10,TOM,Bo,0.8,13,484,COLAB,0.3329571106094808
11,TOM,Bo,0.8,13,484,COLAB,0.31260364842454397
12,TOM,Bo,0.8,13,484,COLAB,0.29780163599182
13,TOM,Bo,0.8,13,484,COLAB,0.3006826951617691
14,TOM,Bo,0.8,13,484,COLAB,0.34283000949667614
15,TOM,Bo,0.8,13,484,COLAB,0.3390949088623507
16,TOM,Bo,0.8,13,484,COLAB,0.32479414455626715
17,TOM,Bo,0.8,13,484,COLAB,0.3057228915662651
18,TOM,Bo,0.8,13,484,COLAB,0.30578065910318747
19,TOM,Bo,0.8,13,484,COLAB,0.35532484929671804
20,TOM,Bo,0.8,13,484,COLAB,0.2939068100358423
21,TOM,Bo,0.8,13,484,COLAB,0.3342444357672784
22,TOM,Bo,0.8,13,484,COLAB,0.32772565512779034
23,TOM,Bo,0.8,13,484,COLAB,0.3412172816146326
24,TOM,Bo,0.8,13,484,COLAB,0.38999673095782933
25,TOM,Bo,0.8,13,484,COLAB,0.3011204481792717
26,TOM,Bo,0.8,13,484,COLAB,0.32983870967741935
27,TOM,Bo,0.8,13,484,COLAB,0.3004484304932735
28,TOM,Bo,0.8,13,484,COLAB,0.3678868040602891
29,TOM,Bo,0.8,13,484,COLAB,0.34944
30,TOM,Bo,0.8,13,484,COLAB,0.33468067906224735
31,TOM,Bo,0.8,13,484,COLAB,0.29856225145304377
32,TOM,Bo,0.8,13,484,COLAB,0.3330849478390462
33,TOM,Bo,0.8,13,484,COLAB,0.30461095100864555
34,TOM,Bo,0.8,13,484,COLAB,0.3008229198415117
35,TOM,Bo,0.8,13,484,COLAB,0.2715846994535519
36,TOM,Bo,0.8,13,484,COLAB,0.3047739487828011
37,TOM,Bo,0.8,13,484,COLAB,0.2963386727688787
38,TOM,Bo,0.8,13,484,COLAB,0.30258597707278057
39,TOM,Bo,0.8,13,484,COLAB,0.3485793485793486
40,TOM,Bo,0.8,13,484,COLAB,0.3307623850489469
41,TOM,Bo,0.8,13,484,COLAB,0.3552833078101072
42,TOM,Bo,0.8,13,484,COLAB,0.3477066739906619
43,TOM,Bo,0.8,13,484,COLAB,0.33578431372549017
44,TOM,Bo,0.8,13,484,COLAB,0.31763619575253926
45,TOM,Bo,0.8,13,484,COLAB,0.26024153445417947
46,TOM,Bo,0.8,13,484,COLAB,0.28893325727324587
47,TOM,Bo,0.8,13,484,COLAB,0.28903751090433266
48,TOM,Bo,0.8,13,484,COLAB,0.33586165048543687
49,TOM,Bo,0.8,13,484,COLAB,0.2907679033649698
50,TOM,Bo,0.8,13,484,COLAB,0.3782070630848174
1,TOM,Bo,0.8,13,484,NOLAB,0.27935638479972613
2,TOM,Bo,0.8,13,484,NOLAB,0.3102710413694722
3,TOM,Bo,0.8,13,484,NOLAB,0.28234854151084515
4,TOM,Bo,0.8,13,484,NOLAB,0.3163917872770111
5,TOM,Bo,0.8,13,484,NOLAB,0.2852594715058898
6,TOM,Bo,0.8,13,484,NOLAB,0.2995118549511855
7,TOM,Bo,0.8,13,484,NOLAB,0.28697504564820453
8,TOM,Bo,0.8,13,484,NOLAB,0.2613418530351438
9,TOM,Bo,0.8,13,484,NOLAB,0.2910019144862795
10,TOM,Bo,0.8,13,484,NOLAB,0.3212309820193638
11,TOM,Bo,0.8,13,484,NOLAB,0.29662461643368565
12,TOM,Bo,0.8,13,484,NOLAB,0.29510351626684195
13,TOM,Bo,0.8,13,484,NOLAB,0.31463502337288746
14,TOM,Bo,0.8,13,484,NOLAB,0.290846286701209
15,TOM,Bo,0.8,13,484,NOLAB,0.2869109947643979
16,TOM,Bo,0.8,13,484,NOLAB,0.28188865398167723
17,TOM,Bo,0.8,13,484,NOLAB,0.28431703204047215
18,TOM,Bo,0.8,13,484,NOLAB,0.2776243093922652
19,TOM,Bo,0.8,13,484,NOLAB,0.29312623925974884
20,TOM,Bo,0.8,13,484,NOLAB,0.28537414965986396
21,TOM,Bo,0.8,13,484,NOLAB,0.283709787816564
22,TOM,Bo,0.8,13,484,NOLAB,0.2973990417522245
23,TOM,Bo,0.8,13,484,NOLAB,0.292842395044735
24,TOM,Bo,0.8,13,484,NOLAB,0.2799276672694394
25,TOM,Bo,0.8,13,484,NOLAB,0.2975576195390437
26,TOM,Bo,0.8,13,484,NOLAB,0.30322102924842653
27,TOM,Bo,0.8,13,484,NOLAB,0.3012729844413013
28,TOM,Bo,0.8,13,484,NOLAB,0.2757825370675453
29,TOM,Bo,0.8,13,484,NOLAB,0.2745519713261649
30,TOM,Bo,0.8,13,484,NOLAB,0.2983268066927732
31,TOM,Bo,0.8,13,484,NOLAB,0.29191517561298874
32,TOM,Bo,0.8,13,484,NOLAB,0.30954063604240284
33,TOM,Bo,0.8,13,484,NOLAB,0.2719386052719386
34,TOM,Bo,0.8,13,484,NOLAB,0.2613418530351438
35,TOM,Bo,0.8,13,484,NOLAB,0.2727580372250423
36,TOM,Bo,0.8,13,484,NOLAB,0.2797319932998325
37,TOM,Bo,0.8,13,484,NOLAB,0.2668918918918919
38,TOM,Bo,0.8,13,484,NOLAB,0.31177745664739887
39,TOM,Bo,0.8,13,484,NOLAB,0.30243214663376805
40,TOM,Bo,0.8,13,484,NOLAB,0.28905976931142957
41,TOM,Bo,0.8,13,484,NOLAB,0.29851239669421487
42,TOM,Bo,0.8,13,484,NOLAB,0.27336919973100204
43,TOM,Bo,0.8,13,484,NOLAB,0.28199863107460643
44,TOM,Bo,0.8,13,484,NOLAB,0.2625262526252625
45,TOM,Bo,0.8,13,484,NOLAB,0.30109039746746397
46,TOM,Bo,0.8,13,484,NOLAB,0.27849389416553594
47,TOM,Bo,0.8,13,484,NOLAB,0.2920385576579793
48,TOM,Bo,0.8,13,484,NOLAB,0.2840909090909091
49,TOM,Bo,0.8,13,484,NOLAB,0.30088206468474354
50,TOM,Bo,0.8,13,484,NOLAB,0.2908088235294118
1,TOM,Bo,0.8,2,484,COLAB,0.324615737554485
2,TOM,Bo,0.8,2,484,COLAB,0.35003631082062453
3,TOM,Bo,0.8,2,484,COLAB,0.372982158028887
4,TOM,Bo,0.8,2,484,COLAB,0.36338028169014086
5,TOM,Bo,0.8,2,484,COLAB,0.3528114663726571
6,TOM,Bo,0.8,2,484,COLAB,0.38518863530507685
7,TOM,Bo,0.8,2,484,COLAB,0.3488843813387424
8,TOM,Bo,0.8,2,484,COLAB,0.37318464730290457
9,TOM,Bo,0.8,2,484,COLAB,0.35475330926594467
10,TOM,Bo,0.8,2,484,COLAB,0.36938829088999736
11,TOM,Bo,0.8,2,484,COLAB,0.34712857475005815
12,TOM,Bo,0.8,2,484,COLAB,0.344950213371266
13,TOM,Bo,0.8,2,484,COLAB,0.3376057421174058
14,TOM,Bo,0.8,2,484,COLAB,0.3550326797385621
15,TOM,Bo,0.8,2,484,COLAB,0.3615584415584416
16,TOM,Bo,0.8,2,484,COLAB,0.36208962377186676
17,TOM,Bo,0.8,2,484,COLAB,0.3547776726584674
18,TOM,Bo,0.8,2,484,COLAB,0.37328681784201345
19,TOM,Bo,0.8,2,484,COLAB,0.3590580554907904
20,TOM,Bo,0.8,2,484,COLAB,0.35241301907968575
21,TOM,Bo,0.8,2,484,COLAB,0.37542662116040953
22,TOM,Bo,0.8,2,484,COLAB,0.36146209386281586
23,TOM,Bo,0.8,2,484,COLAB,0.3517477389391347
24,TOM,Bo,0.8,2,484,COLAB,0.4014579536579016
25,TOM,Bo,0.8,2,484,COLAB,0.3639398998330551
26,TOM,Bo,0.8,2,484,COLAB,0.36022904737116085
27,TOM,Bo,0.8,2,484,COLAB,0.3836734693877551
28,TOM,Bo,0.8,2,484,COLAB,0.3267611874169251
29,TOM,Bo,0.8,2,484,COLAB,0.3469505178365938
30,TOM,Bo,0.8,2,484,COLAB,0.39378651088688266
31,TOM,Bo,0.8,2,484,COLAB,0.34976525821596244
32,TOM,Bo,0.8,2,484,COLAB,0.3652651696129957
33,TOM,Bo,0.8,2,484,COLAB,0.384594447468699
34,TOM,Bo,0.8,2,484,COLAB,0.37318464730290457
35,TOM,Bo,0.8,2,484,COLAB,0.3749692042374969
36,TOM,Bo,0.8,2,484,COLAB,0.3464711274060495
37,TOM,Bo,0.8,2,484,COLAB,0.36670441676104193
38,TOM,Bo,0.8,2,484,COLAB,0.3454767726161369
39,TOM,Bo,0.8,2,484,COLAB,0.3569099573614246
40,TOM,Bo,0.8,2,484,COLAB,0.34082205769721724
41,TOM,Bo,0.8,2,484,COLAB,0.33604336043360433
42,TOM,Bo,0.8,2,484,COLAB,0.35852859662383474
43,TOM,Bo,0.8,2,484,COLAB,0.33903133903133903
44,TOM,Bo,0.8,2,484,COLAB,0.3720252549781447
45,TOM,Bo,0.8,2,484,COLAB,0.3650368385800402
46,TOM,Bo,0.8,2,484,COLAB,0.36034658511722734
47,TOM,Bo,0.8,2,484,COLAB,0.3633576986559774
48,TOM,Bo,0.8,2,484,COLAB,0.34141656662665065
49,TOM,Bo,0.8,2,484,COLAB,0.3935979513444302
50,TOM,Bo,0.8,2,484,COLAB,0.3932926829268293
1,TOM,Bo,0.8,2,484,NOLAB,0.3201938610662359
2,TOM,Bo,0.8,2,484,NOLAB,0.3145454545454546
3,TOM,Bo,0.8,2,484,NOLAB,0.3361591131398761
4,TOM,Bo,0.8,2,484,NOLAB,0.34289482360698975
5,TOM,Bo,0.8,2,484,NOLAB,0.34422364432468844
6,TOM,Bo,0.8,2,484,NOLAB,0.34938650306748464
7,TOM,Bo,0.8,2,484,NOLAB,0.2930686406460296
8,TOM,Bo,0.8,2,484,NOLAB,0.2919345412039743
9,TOM,Bo,0.8,2,484,NOLAB,0.33048339362051954
10,TOM,Bo,0.8,2,484,NOLAB,0.32041587901701324
11,TOM,Bo,0.8,2,484,NOLAB,0.354421768707483
12,TOM,Bo,0.8,2,484,NOLAB,0.3242227536727024
13,TOM,Bo,0.8,2,484,NOLAB,0.32039141414141414
14,TOM,Bo,0.8,2,484,NOLAB,0.30286624203821655
15,TOM,Bo,0.8,2,484,NOLAB,0.31323529411764706
16,TOM,Bo,0.8,2,484,NOLAB,0.30393128510075984
17,TOM,Bo,0.8,2,484,NOLAB,0.30311272287700214
18,TOM,Bo,0.8,2,484,NOLAB,0.30583756345177665
19,TOM,Bo,0.8,2,484,NOLAB,0.3481195756991321
20,TOM,Bo,0.8,2,484,NOLAB,0.30606060606060603
21,TOM,Bo,0.8,2,484,NOLAB,0.33535031847133756
22,TOM,Bo,0.8,2,484,NOLAB,0.32417402682368335
23,TOM,Bo,0.8,2,484,NOLAB,0.32950708980418636
24,TOM,Bo,0.8,2,484,NOLAB,0.32951868057892963
25,TOM,Bo,0.8,2,484,NOLAB,0.30803117587258555
26,TOM,Bo,0.8,2,484,NOLAB,0.3135972461273666
27,TOM,Bo,0.8,2,484,NOLAB,0.317367220593027
28,TOM,Bo,0.8,2,484,NOLAB,0.322464949462015
29,TOM,Bo,0.8,2,484,NOLAB,0.3333333333333333
30,TOM,Bo,0.8,2,484,NOLAB,0.3101155057752888
31,TOM,Bo,0.8,2,484,NOLAB,0.30893169877408055
32,TOM,Bo,0.8,2,484,NOLAB,0.3345241961675869
33,TOM,Bo,0.8,2,484,NOLAB,0.28688524590163933
34,TOM,Bo,0.8,2,484,NOLAB,0.2919345412039743
35,TOM,Bo,0.8,2,484,NOLAB,0.2915876027830487
36,TOM,Bo,0.8,2,484,NOLAB,0.33755837224816543
37,TOM,Bo,0.8,2,484,NOLAB,0.3261463710901913
38,TOM,Bo,0.8,2,484,NOLAB,0.3113266583229036
39,TOM,Bo,0.8,2,484,NOLAB,0.3197732577525842
40,TOM,Bo,0.8,2,484,NOLAB,0.3182966438108986
41,TOM,Bo,0.8,2,484,NOLAB,0.3086582947785856
42,TOM,Bo,0.8,2,484,NOLAB,0.3312046444121916
43,TOM,Bo,0.8,2,484,NOLAB,0.3183811129848229
44,TOM,Bo,0.8,2,484,NOLAB,0.30290791599353795
45,TOM,Bo,0.8,2,484,NOLAB,0.31024447031431895
